id	class	subclass	sound_override_subclassid	material	displayid	inventorytype	sheatheType	
6223	4	6	-1	1	10721	14	4
6224	2	8	-1	1	5176	17	1
6225	2	14	-1	1	10814	13	7
6226	4	1	-1	7	12652	20	0
6227	2	14	-1	1	10815	13	7
6228	2	14	-1	1	10816	13	7
6229	2	14	-1	1	10817	13	7
6230	2	19	-1	2	21095	26	0
6231	2	19	-1	2	21094	26	0
6232	2	14	-1	1	10820	13	0
6233	2	14	-1	1	10821	13	0
6234	2	14	-1	1	10822	13	0
6235	2	14	-1	1	10823	13	0
6236	2	14	-1	1	10824	13	0
6237	2	14	-1	1	10825	13	0
6238	4	1	-1	7	12389	20	0
6239	4	1	-1	7	12400	5	0
6240	4	1	-1	7	12387	5	0
6241	4	1	-1	7	17123	20	0
6242	4	1	-1	7	12386	20	0
6243	4	1	-1	7	12393	20	0
6245	12	0	-1	0	6430	0	0
6246	12	0	-1	0	10920	0	0
6247	12	0	-1	0	10921	0	0
6248	12	0	-1	0	2533	0	0
6249	12	0	-1	0	4676	0	0
6250	12	0	-1	0	10923	0	0
6251	12	0	-1	0	3124	0	0
6252	12	0	-1	0	2533	0	0
6253	12	0	-1	0	7913	0	0
6254	4	6	-1	1	10968	14	4
6256	2	20	-1	2	20730	17	1
6257	12	0	-1	0	7163	0	0
6258	12	0	-1	0	5287	0	0
6259	12	0	-1	0	4045	0	0
6260	7	11	-1	3	1249	0	0
6261	7	11	-1	3	15736	0	0
6262	12	0	-1	0	1143	0	0
6263	4	1	-1	7	11182	20	0
6264	4	1	-1	7	12716	20	0
6265	15	1	-1	4	6689	0	0
6266	4	1	-1	7	16560	5	0
6267	4	1	-1	7	16561	7	0
6268	4	2	-1	8	17098	5	0
6269	4	2	-1	8	17152	7	0
6270	9	2	-1	0	811	0	0
6271	9	2	-1	0	15274	0	0
6272	9	2	-1	0	811	0	0
6273	9	2	-1	0	811	0	0
6274	9	2	-1	0	811	0	0
6275	9	2	-1	0	811	0	0
6276	12	0	-1	0	6639	0	0
6277	12	0	-1	0	11160	0	0
6278	12	0	-1	0	6270	0	0
6279	12	0	-1	0	3020	0	0
6280	12	0	-1	0	3020	0	0
6281	12	0	-1	0	4262	0	0
6282	4	1	-1	7	11166	7	0
6283	12	0	-1	0	1155	0	0
6284	12	0	-1	0	11180	0	0
6285	12	0	-1	0	7139	0	0
6286	12	0	-1	0	1438	0	0
6287	12	0	-1	0	4689	0	0
6288	12	0	-1	0	6017	0	0
6289	7	8	-1	0	24702	0	0
6290	0	5	-1	8	18536	0	0
6291	7	8	-1	8	18535	0	0
6292	15	0	-1	4	24701	23	0
6293	15	0	-1	4	11199	0	0
6294	15	0	-1	4	24701	23	0
6295	15	0	-1	4	24701	23	0
6296	15	0	-1	4	6691	0	0
6297	15	0	-1	4	7741	0	0
6298	15	0	-1	0	959	0	0
6299	0	5	-1	8	24696	0	0
6300	15	0	-1	4	2874	0	0
6301	15	0	-1	4	6375	0	0
6302	15	0	-1	4	4433	0	0
6303	7	8	-1	8	24697	0	0
6304	15	0	-1	4	7629	0	0
6305	15	0	-1	4	7629	0	0
6306	15	0	-1	4	7629	0	0
6307	15	0	-1	0	18113	0	0
6308	7	8	-1	0	24710	0	0
6309	15	0	-1	4	24712	23	0
6310	15	0	-1	4	24712	23	0
6311	15	0	-1	4	24712	23	0
6312	12	0	-1	0	3422	0	0
6313	12	0	-1	0	3422	0	0
6314	4	1	-1	7	23082	16	0
6315	2	18	-1	2	10672	26	5
6316	0	5	-1	0	6401	0	0
6317	7	8	-1	0	4813	0	0
6318	2	10	-1	2	20335	17	2
6319	4	2	-1	8	11253	6	0
6320	4	6	-1	1	18700	14	4
6321	4	0	-1	5	14433	11	0
6322	2	10	-1	2	11259	17	2
6323	2	4	-1	2	21051	13	3
6324	4	1	-1	7	12696	20	0
6325	9	5	-1	0	811	0	0
6326	9	5	-1	0	811	0	0
6327	2	5	-1	2	5136	17	1
6328	9	5	-1	2	811	0	0
6329	9	5	-1	2	811	0	0
6330	9	5	-1	2	811	0	0
6331	2	15	-1	1	20333	13	3
6332	4	0	-1	4	9837	11	0
6333	2	15	-1	1	20604	13	3
6334	2	4	-1	2	5198	13	3
6335	4	2	-1	8	11329	8	0
6336	4	3	-1	5	3057	5	0
6337	4	3	-1	5	3058	7	0
6338	7	12	-1	1	21208	0	5
6339	7	12	-1	1	21208	0	5
6340	4	1	-1	7	23027	16	0
6341	4	0	-1	3	6581	23	7
6342	9	8	-1	0	7798	0	0
6343	9	8	-1	0	7798	0	0
6344	9	8	-1	0	7798	0	0
6345	9	8	-1	0	7798	0	0
6346	9	8	-1	0	7798	0	0
6347	9	8	-1	0	7798	0	0
6348	9	8	-1	0	7798	0	0
6349	9	8	-1	0	7798	0	0
6350	4	3	-1	5	6885	8	0
6351	15	4	-1	2	9151	0	0
6352	15	4	-1	2	7918	0	0
6353	15	0	-1	2	12331	0	0
6354	15	0	-1	2	12332	0	0
6355	15	0	-1	2	12331	0	0
6356	15	0	-1	2	12331	0	0
6357	15	4	-1	2	8928	0	0
6358	7	11	-1	0	9150	0	0
6359	7	11	-1	0	7135	0	0
6360	2	4	-1	2	11453	13	3
6361	7	8	-1	0	24709	0	0
6362	7	8	-1	0	4823	0	0
6363	15	0	-1	4	24712	23	0
6364	15	0	-1	4	24712	23	0
6365	2	20	-1	2	20618	17	1
6366	2	20	-1	2	20731	17	1
6367	2	20	-1	1	20619	17	1
6368	9	5	-1	2	811	0	0
6369	9	5	-1	2	811	0	0
6370	7	11	-1	0	18114	0	0
6371	7	11	-1	0	15771	0	0
6372	0	1	-1	3	2357	0	0
6373	0	2	-1	3	15788	0	0
6374	7	12	-1	7	6371	0	0
6375	9	8	-1	0	7798	0	0
6376	9	8	-1	0	7798	0	0
6377	9	8	-1	0	7798	0	0
6378	4	1	-1	7	23139	16	0
6379	4	2	-1	8	16922	6	0
6380	4	6	-1	1	1673	14	4
6381	4	1	-1	7	27549	16	0
6382	4	2	-1	8	16916	6	0
6383	4	6	-1	1	18483	14	4
6384	4	0	-1	7	11518	4	0
6385	4	0	-1	7	11519	4	0
6386	4	3	-1	5	25805	7	0
6387	4	3	-1	5	25800	9	0
6388	4	3	-1	5	25806	3	0
6389	4	3	-1	5	15517	1	0
6390	9	2	-1	0	15274	0	0
6391	9	2	-1	0	15274	0	0
6392	4	1	-1	7	11533	6	0
6393	4	1	-1	7	16642	10	0
6394	4	1	-1	7	11571	8	0
6395	4	1	-1	7	13677	3	0
6396	4	2	-1	8	14602	5	0
6397	4	2	-1	8	14603	10	0
6398	4	2	-1	8	17118	6	0
6399	4	2	-1	8	14599	3	0
6400	4	6	-1	1	11559	14	4
6401	9	2	-1	0	811	0	0
6402	4	3	-1	5	25812	7	0
6403	4	3	-1	5	25808	9	0
6404	4	3	-1	5	25815	3	0
6405	4	1	-1	7	14625	7	0
6406	4	1	-1	7	14617	8	0
6407	4	1	-1	7	14618	9	0
6408	4	2	-1	8	17061	10	0
6409	4	2	-1	8	17121	6	0
6410	4	2	-1	8	17009	9	0
6411	4	3	-1	5	25882	5	0
6412	4	3	-1	5	25883	8	0
6413	4	3	-1	5	25886	9	0
6414	4	0	-1	1	9840	11	0
6415	4	1	-1	7	12653	20	0
6416	4	1	-1	7	14651	8	0
6417	4	1	-1	7	23091	16	0
6418	4	1	-1	7	14368	6	0
6419	4	2	-1	8	14676	10	0
6420	4	2	-1	8	14672	8	0
6421	4	2	-1	8	14671	6	0
6422	4	2	-1	8	21297	1	0
6423	4	3	-1	5	26077	8	0
6424	4	1	-1	7	26082	16	0
6425	4	3	-1	5	26076	6	0
6426	4	3	-1	5	26073	9	0
6427	4	1	-1	7	12676	20	0
6428	4	1	-1	7	14684	10	0
6429	4	1	-1	7	15910	1	0
6430	4	2	-1	8	18471	5	0
6431	4	2	-1	8	16986	8	0
6432	4	1	-1	7	23039	16	0
6433	4	2	-1	8	21291	1	0
6434	4	6	-1	1	18690	14	4
6435	12	0	-1	0	7119	0	0
6436	12	0	-1	0	2516	0	0
6437	12	0	-1	1	8711	0	0
6438	15	0	-1	4	11791	0	0
6439	15	0	-1	4	11791	0	0
6440	4	0	-1	1	12643	11	0
6441	12	0	-1	4	7373	0	0
6442	12	0	-1	0	13103	0	0
6443	12	0	-1	4	11164	0	0
6444	15	0	-1	4	11889	0	0
6445	15	0	-1	4	2874	0	0
6446	1	0	-1	8	2593	18	0
6447	4	6	-1	1	22805	14	4
6448	2	15	-1	1	20349	13	3
6449	4	1	-1	7	70715	16	0
6450	0	7	-1	7	8603	0	0
6451	0	7	-1	7	11926	0	0
6452	0	8	-1	7	2637	0	0
6453	0	8	-1	7	2637	0	0
6454	9	7	-1	0	8117	0	0
6455	15	0	-1	4	18706	0	0
6456	15	0	-1	4	2637	0	0
6457	15	0	-1	4	3257	0	0
6458	0	8	-1	0	11450	0	0
6459	4	3	-1	5	11935	8	0
6460	4	3	-1	5	11945	6	0
6461	4	1	-1	7	11946	3	0
6462	12	0	-1	0	11449	0	0
6463	4	0	-1	5	9840	11	0
6464	0	0	-1	0	12926	0	0
6465	4	1	-1	7	12693	20	0
6466	4	1	-1	7	70714	16	0
6467	4	2	-1	8	11952	10	0
6468	4	2	-1	8	11960	6	0
6469	2	2	-1	2	20652	15	0
6470	7	6	-1	0	3124	0	0
6471	7	6	-1	0	3668	0	0
6472	2	4	-1	2	24741	13	3
6473	4	2	-1	8	17091	5	0
6474	9	1	-1	0	811	0	0
6475	9	1	-1	0	811	0	0
6476	9	1	-1	0	15274	0	0
6477	4	1	-1	7	11997	6	0
6478	4	1	-1	7	11999	8	0
6479	12	0	-1	0	12018	0	0
6480	4	2	-1	8	9541	7	0
6481	4	3	-1	5	12068	10	0
6482	4	1	-1	7	12070	8	0
6486	0	0	-1	0	10043	0	0
6487	12	0	-1	0	20931	0	0
6488	12	0	-1	0	12221	0	0
6489	12	0	-1	0	7798	0	0
6490	12	0	-1	0	7798	0	0
6491	12	0	-1	0	7798	0	0
6492	12	0	-1	0	7798	0	0
6493	12	0	-1	0	7798	0	0
6494	12	0	-1	0	7798	0	0
6495	12	0	-1	0	7798	0	0
6496	12	0	-1	0	7798	0	0
6497	12	0	-1	0	7798	0	0
6498	12	0	-1	0	7594	0	0
6499	12	0	-1	0	7594	0	0
6500	12	0	-1	0	7594	0	0
6501	12	0	-1	0	7594	0	0
6502	4	3	-1	5	12282	5	0
6503	4	1	-1	7	12670	20	0
6504	2	7	-1	1	20116	13	3
6505	2	10	-1	2	12286	17	2
6506	4	3	-1	5	22680	8	0
6507	4	3	-1	5	22679	9	0
6508	4	1	-1	7	70679	16	0
6509	4	3	-1	5	22678	6	0
6510	4	3	-1	5	22682	10	0
6511	4	1	-1	7	16698	20	0
6512	4	1	-1	7	16813	20	0
6513	4	1	-1	7	16565	6	0
6514	4	1	-1	7	23101	16	0
6515	4	1	-1	7	16562	10	0
6516	12	0	-1	0	2616	0	0
6517	4	2	-1	8	17124	6	0
6518	4	2	-1	8	16991	8	0
6519	4	2	-1	8	8437	9	0
6520	4	1	-1	7	27693	16	0
6521	4	2	-1	8	6717	10	0
6522	0	5	-1	0	7135	0	0
6523	4	2	-1	8	14259	5	0
6524	4	2	-1	8	12370	5	0
6525	4	2	-1	8	12371	5	0
6526	4	2	-1	8	12372	5	0
6527	4	1	-1	7	12422	20	0
6528	4	1	-1	7	16567	20	0
6529	0	8	-1	0	12410	0	0
6530	0	8	-1	0	18098	0	0
6531	4	1	-1	7	19110	20	0
6532	0	8	-1	0	12423	0	0
6533	0	8	-1	0	12425	0	0
6534	12	0	-1	0	12434	0	0
6535	12	0	-1	0	6017	0	0
6536	4	1	-1	7	14739	5	0
6537	4	1	-1	7	12439	8	0
6538	4	1	-1	7	16522	20	0
6539	4	1	-1	7	9896	6	0
6540	4	1	-1	7	14738	7	0
6541	4	1	-1	7	14737	10	0
6542	4	1	-1	7	15236	16	0
6543	4	1	-1	7	14736	9	0
6544	12	0	-1	0	2616	0	0
6545	4	3	-1	5	25755	5	0
6546	4	3	-1	5	25759	7	0
6547	4	3	-1	5	25756	10	0
6548	4	3	-1	5	25757	6	0
6549	4	1	-1	7	25953	16	0
6550	4	3	-1	5	25758	9	0
6551	4	3	-1	5	6931	8	0
6552	4	2	-1	8	14731	5	0
6553	4	2	-1	8	14730	7	0
6554	4	2	-1	8	14729	10	0
6555	4	1	-1	7	70678	16	0
6556	4	2	-1	8	14728	9	0
6557	4	2	-1	8	19184	8	0
6558	4	2	-1	8	17113	6	0
6559	4	6	-1	1	2210	14	4
6560	4	6	-1	1	25955	14	4
6561	4	1	-1	7	14551	5	0
6562	4	1	-1	7	16881	8	0
6563	4	1	-1	7	14750	9	0
6564	4	1	-1	7	23109	16	0
6565	4	1	-1	7	16793	10	0
6566	4	1	-1	7	16470	3	0
6567	4	1	-1	7	14748	5	0
6568	4	1	-1	7	14746	7	0
6569	4	1	-1	7	18120	20	0
6570	4	1	-1	7	14752	6	0
6571	4	6	-1	1	18493	14	4
6572	4	6	-1	1	18701	14	4
6573	4	3	-1	5	25760	8	0
6574	4	3	-1	5	12456	9	0
6575	4	1	-1	7	25967	16	0
6576	4	3	-1	5	25762	6	0
6577	4	3	-1	5	25761	10	0
6578	4	3	-1	5	12453	7	0
6579	4	3	-1	5	25764	3	0
6580	4	3	-1	5	25763	5	0
6581	4	2	-1	8	17127	6	0
6582	4	2	-1	8	14759	8	0
6583	4	2	-1	8	3657	9	0
6584	4	2	-1	8	8657	5	0
6585	4	1	-1	7	23043	16	0
6586	4	2	-1	8	14755	10	0
6587	4	2	-1	8	2018	7	0
6588	4	2	-1	8	17195	3	0
6589	4	0	-1	5	9833	11	0
6590	4	3	-1	5	25793	8	0
6591	4	3	-1	5	25797	9	0
6592	4	3	-1	5	25798	5	0
6593	4	1	-1	7	25993	16	0
6594	4	3	-1	5	25795	6	0
6595	4	3	-1	5	25794	10	0
6596	4	3	-1	5	25796	7	0
6597	4	3	-1	5	25799	3	0
6598	4	6	-1	1	18449	14	4
6599	4	6	-1	1	26014	14	4
6600	4	2	-1	8	14774	6	0
6601	4	2	-1	8	14769	8	0
6602	4	2	-1	8	17167	9	0
6603	4	2	-1	8	14773	5	0
6604	4	1	-1	7	23022	16	0
6605	4	2	-1	8	14775	10	0
6607	4	2	-1	8	14776	7	0
6608	4	1	-1	7	27542	5	0
6609	4	1	-1	7	16862	5	0
6610	4	1	-1	7	16878	20	0
6611	4	1	-1	7	16866	6	0
6612	4	1	-1	7	19921	8	0
6613	4	1	-1	7	16869	9	0
6614	4	1	-1	7	23138	16	0
6615	4	1	-1	7	16864	10	0
6616	4	1	-1	7	16863	7	0
6617	4	1	-1	7	4904	3	0
6618	2	4	-1	2	8043	13	0
6619	9	0	-1	0	12547	0	0
6620	12	0	-1	0	7798	0	0
6621	9	0	-1	0	3426	0	0
6622	2	7	-1	1	21554	13	3
6623	12	0	-1	0	2616	0	0
6624	12	0	-1	0	3665	0	0
6625	12	0	-1	0	9853	0	0
6626	12	0	-1	0	9853	0	0
6627	4	3	-1	5	12595	5	0
6628	4	1	-1	7	16952	10	0
6629	4	1	-1	7	23141	16	0
6630	4	6	-1	1	6274	14	4
6631	2	10	-1	2	20336	17	2
6632	4	1	-1	7	15121	16	0
6633	2	7	-1	1	12610	13	3
6634	12	0	-1	0	926	0	0
6635	0	0	-1	0	2533	0	0
6636	0	0	-1	0	2351	0	0
6637	0	0	-1	0	2357	0	0
6638	0	0	-1	0	2357	0	0
6639	12	0	-1	0	18107	0	0
6640	12	0	-1	0	12625	0	0
6641	2	8	-1	1	20167	17	1
6642	4	3	-1	5	12632	5	0
6643	15	4	-1	8	18535	0	0
6644	15	4	-1	8	24697	0	0
6645	15	4	-1	0	24694	0	0
6646	15	4	-1	0	24704	0	0
6647	15	4	-1	0	24711	0	0
6648	12	0	-1	0	2616	0	0
6649	12	0	-1	0	2616	0	0
6650	12	0	-1	0	2616	0	0
6651	2	4	-1	2	18651	13	3
6652	12	0	-1	0	1285	0	0
6653	12	0	-1	2	12992	23	7
6654	12	0	-1	2	12312	23	7
6655	12	0	-1	0	12736	0	0
6656	12	0	-1	0	12746	0	0
6657	0	5	-1	0	9150	0	0
6658	12	0	-1	0	12643	0	0
6659	4	1	-1	7	12777	7	0
6660	2	15	-1	1	13001	13	3
6661	9	5	-1	2	811	0	0
6662	0	2	-1	3	3664	0	0
6663	9	6	-1	0	15274	0	0
6664	4	1	-1	7	12782	3	0
6665	4	3	-1	5	12783	9	0
6666	4	3	-1	5	12784	8	0
6667	4	1	-1	7	23110	16	0
6668	4	2	-1	8	12788	8	0
6669	4	0	-1	0	9833	11	0
6670	4	2	-1	8	12794	5	0
6671	4	3	-1	5	4333	7	0
6672	9	3	-1	0	15274	0	0
6673	4	0	-1	5	9832	11	0
6674	4	0	-1	5	9832	11	0
6675	4	3	-1	5	12804	9	0
6676	4	6	-1	1	12805	14	4
6677	2	19	-1	2	21018	26	0
6678	4	0	-1	4	14434	11	0
6679	2	6	-1	1	1733	17	2
6680	2	6	-1	1	12857	17	2
6681	2	15	-1	1	20593	13	3
6682	4	1	-1	7	12677	20	0
6683	12	0	-1	1	12863	0	0
6684	12	0	-1	0	12866	0	0
6685	4	1	-1	7	11473	3	0
6686	4	3	-1	5	15492	1	0
6687	2	1	-1	1	22217	17	1
6688	4	2	-1	8	17277	1	0
6689	2	10	-1	2	20325	17	2
6690	4	2	-1	8	17142	7	0
6691	2	15	-1	1	12880	13	3
6692	2	0	-1	1	25597	13	3
6693	4	0	-1	5	6486	11	1
6694	4	6	-1	1	18454	14	4
6695	4	0	-1	3	9852	2	0
6696	2	2	-1	2	20650	15	0
6697	4	1	-1	7	5116	3	0
6698	4	0	-1	5	9834	11	0
6707	4	0	-1	5	9834	11	0
6708	4	0	-1	5	9834	11	0
6709	4	2	-1	8	12924	5	0
6710	9	1	-1	0	811	0	0
6711	4	0	-1	5	9834	11	0
6712	15	0	-1	1	12925	0	0
6713	4	1	-1	7	12928	7	0
6714	7	2	-1	8	18062	0	0
6715	7	3	-1	0	7064	0	0
6716	9	3	-1	0	15274	0	0
6717	12	0	-1	0	8931	0	0
6718	12	0	-1	0	1248	0	0
6719	4	2	-1	8	17134	6	0
6720	4	2	-1	8	28984	1	0
6721	4	3	-1	5	12934	5	0
6722	4	3	-1	5	6998	9	0
6723	4	0	-1	3	4841	2	0
6724	4	0	-1	5	9834	11	0
6725	4	6	-1	1	18469	14	4
6726	4	1	-1	7	16716	6	0
6727	4	2	-1	8	17067	10	0
6728	4	0	-1	5	9834	11	0
6729	2	19	-1	2	20821	26	0
6730	4	3	-1	5	12944	5	0
6731	4	3	-1	5	12945	5	0
6732	4	2	-1	8	12942	10	0
6733	4	3	-1	5	12948	10	0
6734	9	4	-1	0	15274	0	0
6735	9	4	-1	0	15274	0	0
6736	9	4	-1	0	15274	0	0
6737	4	1	-1	7	16852	7	0
6738	2	0	-1	1	19126	13	3
6739	2	2	-1	2	20666	15	0
6740	4	2	-1	8	12977	6	0
6741	2	8	-1	1	20177	17	1
6742	4	3	-1	5	12981	6	0
6743	4	0	-1	4	9847	11	0
6744	4	1	-1	7	16956	10	0
6745	4	1	-1	7	23069	16	0
6746	4	6	-1	1	18507	14	4
6747	4	3	-1	5	12986	3	0
6748	4	0	-1	5	9836	11	1
6749	4	0	-1	5	9823	11	1
6750	4	0	-1	5	9849	11	1
6751	4	1	-1	7	69329	16	0
6752	4	2	-1	8	16988	8	0
6753	12	0	-1	0	12989	0	0
6754	1	0	-1	8	1168	18	0
6755	15	0	-1	1	12991	0	0
6756	1	0	-1	8	12991	18	0
6757	4	0	-1	5	9837	11	0
6766	12	0	-1	0	13002	0	0
6767	12	0	-1	0	12863	0	0
6773	4	3	-1	5	13011	5	0
6774	4	0	-1	3	13012	23	7
6775	12	0	-1	0	1103	0	0
6776	12	0	-1	0	1103	0	0
6777	12	0	-1	0	1317	0	0
6778	12	0	-1	0	1103	0	0
6779	12	0	-1	0	1103	0	0
6780	4	1	-1	7	13023	6	0
6781	0	0	-1	0	18100	0	0
6782	0	0	-1	0	13024	0	0
6783	12	0	-1	0	7827	0	0
6784	4	2	-1	8	13026	10	0
6785	12	0	-1	0	1317	0	0
6786	4	0	-1	7	13043	20	0
6787	4	0	-1	7	13046	20	0
6788	4	2	-1	8	17122	6	0
6789	4	1	-1	7	23096	16	0
6790	4	0	-1	1	4284	11	0
6791	4	1	-1	7	17227	8	0
6792	4	3	-1	5	13052	3	0
6793	4	3	-1	5	13053	9	0
6794	4	2	-1	8	17187	10	0
6795	4	0	-1	7	13056	4	0
6796	4	0	-1	7	13057	4	0
6797	2	19	-1	2	69741	26	0
6798	2	3	-1	1	13060	26	0
6799	12	0	-1	0	10546	0	0
6800	12	0	-1	0	7148	0	0
6801	4	1	-1	7	13077	20	0
6802	2	7	-1	1	20010	13	3
6803	4	0	-1	3	15430	23	2
6804	2	4	-1	2	19707	13	3
6805	12	0	-1	0	13082	0	0
6806	2	19	-1	2	13084	26	0
6807	0	5	-1	0	557	0	0
6808	12	0	-1	0	7148	0	0
6809	12	0	-1	0	6522	0	0
6810	12	0	-1	0	9658	0	0
6811	0	8	-1	0	7365	0	0
6812	0	0	-1	0	13100	0	0
6826	15	0	-1	4	4433	0	0
6827	15	0	-1	1	13110	0	0
6828	4	6	-1	1	18476	14	4
6829	2	7	-1	1	20075	13	3
6830	2	1	-1	1	18607	17	1
6831	2	15	-1	1	20292	13	3
6832	4	1	-1	7	23097	16	0
6833	4	0	-1	7	13115	4	0
6834	4	1	-1	7	13116	5	0
6835	4	0	-1	7	13117	7	0
6836	4	1	-1	7	16368	8	0
6837	4	0	-1	7	13119	20	0
6838	12	0	-1	0	7886	0	0
6839	12	0	-1	0	13121	0	0
6840	12	0	-1	0	13122	0	0
6841	0	0	-1	0	926	0	0
6842	0	0	-1	0	7798	0	0
6843	12	0	-1	0	7922	0	0
6844	12	0	-1	0	18060	0	0
6845	12	0	-1	0	13124	0	0
6846	12	0	-1	0	6639	0	0
6847	12	0	-1	0	6639	0	0
6848	12	0	-1	0	13918	0	0
6849	12	0	-1	0	18054	0	0
6850	12	0	-1	0	6705	0	0
6851	0	0	-1	0	19800	0	0
6852	0	0	-1	0	7401	0	0
6866	12	0	-1	0	9310	0	0
6886	2	16	-1	1	16752	25	0
6887	0	5	-1	0	4811	0	0
6888	0	5	-1	0	18052	0	0
6889	7	8	-1	4	18046	0	0
6890	0	5	-1	0	1762	0	0
6891	9	5	-1	0	811	0	0
6892	9	5	-1	2	811	0	0
6893	13	0	-1	0	13290	0	0
6894	12	0	-1	0	13291	0	0
6895	12	0	-1	0	13292	0	0
6896	2	14	-1	6	30610	10	3
6897	9	0	-1	0	12547	0	0
6898	4	0	-1	0	21597	23	7
6899	4	0	-1	0	21597	23	7
6900	4	1	-1	7	13337	20	0
6901	4	1	-1	7	23002	16	0
6902	4	2	-1	8	17001	9	0
6903	4	1	-1	7	7587	7	0
6904	2	15	-1	1	20575	13	3
6905	2	1	-1	1	22222	17	1
6906	4	3	-1	5	13361	10	0
6907	4	3	-1	5	16903	5	0
6908	4	1	-1	7	16723	6	0
6909	2	8	-1	1	20185	17	1
6910	4	1	-1	7	13365	7	0
6911	4	2	-1	8	16931	6	0
6912	12	0	-1	0	13370	0	0
6913	12	0	-1	0	13458	0	0
6914	12	0	-1	0	1695	0	0
6915	12	0	-1	0	6564	0	0
6916	12	0	-1	0	1103	0	0
6926	0	0	-1	0	13430	0	0
6927	0	0	-1	0	13433	0	0
6928	12	0	-1	0	9658	0	0
6929	0	0	-1	0	7798	0	0
6930	12	0	-1	0	13435	0	0
6931	12	0	-1	0	1155	0	0
6946	2	4	-1	2	13455	13	0
6947	0	8	-1	3	13710	0	0
6948	15	0	-1	0	6418	0	0
6949	0	8	-1	3	13710	0	0
6950	0	8	-1	3	13710	0	0
6951	15	0	-1	3	13709	0	0
6952	12	0	-1	0	7169	0	0
6953	2	5	-1	2	13466	17	1
6966	2	0	-1	1	19135	13	3
6967	2	7	-1	1	20162	13	3
6968	2	4	-1	2	19771	13	3
6969	2	15	-1	1	20400	13	3
6970	4	6	-1	1	21475	14	4
6971	4	3	-1	5	15327	1	0
6972	4	3	-1	5	22480	5	0
6973	4	3	-1	5	22481	7	0
6974	4	3	-1	5	22482	10	0
6975	2	1	-1	1	22734	17	1
6976	2	5	-1	2	25079	17	1
6977	2	8	-1	1	22731	17	1
6978	2	0	-1	1	19133	13	3
6979	2	0	-1	1	19274	13	3
6980	2	15	-1	1	20601	13	3
6981	2	15	-1	1	20606	13	3
6982	2	4	-1	2	19652	13	3
6983	2	4	-1	2	19773	13	3
6984	2	7	-1	1	20159	13	3
6985	2	7	-1	1	20163	13	3
6986	15	0	-1	7	19495	0	0
6987	8	0	-1	8	2874	0	0
6988	12	0	-1	0	2616	0	0
6989	12	0	-1	0	292	0	0
6990	12	0	-1	0	13490	0	0
6991	12	0	-1	0	4691	0	0
6992	12	0	-1	0	13493	0	0
6993	12	0	-1	0	7924	0	0
6994	12	0	-1	0	1312	0	0
6995	12	0	-1	0	4777	0	0
6996	12	0	-1	0	13497	0	0
6997	12	0	-1	0	7798	0	0
6998	4	1	-1	7	13500	8	0
6999	12	0	-1	0	1155	0	0
7000	4	2	-1	8	16919	6	0
7001	2	19	-1	2	20824	26	0
7002	4	6	-1	1	4743	14	4
7003	4	3	-1	5	13508	9	0
7004	4	1	-1	7	15042	16	0
7005	2	14	-1	1	2706	13	3
7006	12	0	-1	0	1155	0	0
7007	12	0	-1	0	2357	0	0
7026	4	1	-1	7	17119	6	0
7027	4	1	-1	7	17148	8	0
7046	4	1	-1	7	13649	7	0
7047	4	1	-1	7	17146	10	0
7048	4	1	-1	7	15283	1	0
7049	4	1	-1	7	17143	10	0
7050	4	1	-1	7	15863	1	0
7051	4	1	-1	7	8721	5	0
7052	4	1	-1	7	13664	6	0
7053	4	1	-1	7	23092	16	0
7054	4	1	-1	7	17133	20	0
7055	4	1	-1	7	17112	6	0
7056	4	1	-1	7	15243	16	0
7057	4	1	-1	7	28729	3	0
7058	4	1	-1	7	13671	5	0
7059	4	1	-1	7	13672	3	0
7060	4	1	-1	7	17132	3	0
7061	4	1	-1	7	13678	6	0
7062	4	1	-1	7	13679	7	0
7063	4	1	-1	7	12675	20	0
7064	4	1	-1	7	13681	10	0
7065	4	1	-1	7	13684	5	0
7067	7	10	-1	0	4689	0	0
7068	7	10	-1	0	20874	0	0
7069	7	10	-1	0	23755	0	0
7070	7	10	-1	0	4136	0	0
7071	7	1	-1	0	13692	0	0
7072	7	11	-1	0	3668	0	0
7073	15	0	-1	8	6002	0	0
7074	15	0	-1	8	11947	0	0
7075	7	10	-1	0	8560	0	0
7076	7	10	-1	0	23754	0	0
7077	7	10	-1	0	21583	0	0
7078	7	10	-1	0	23287	0	0
7079	7	10	-1	0	8025	0	0
7080	7	10	-1	0	13689	0	0
7081	7	10	-1	0	13687	0	0
7082	7	10	-1	0	23284	0	0
7083	12	0	-1	0	1659	0	0
7084	9	2	-1	0	15274	0	0
7085	9	2	-1	0	15274	0	0
7086	9	2	-1	0	15274	0	0
7087	9	2	-1	0	811	0	0
7088	9	2	-1	0	811	0	0
7089	9	2	-1	0	811	0	0
7090	9	2	-1	0	15274	0	0
7091	9	2	-1	0	15274	0	0
7092	9	2	-1	0	15274	0	0
7093	9	2	-1	0	15274	0	0
7094	2	10	-1	2	13711	17	2
7095	4	1	-1	7	16810	8	0
7096	15	0	-1	8	19573	0	0
7097	0	5	-1	0	2474	0	0
7098	15	0	-1	8	3429	0	0
7099	15	0	-1	4	6636	0	1
7100	15	0	-1	4	13715	0	1
7101	15	0	-1	4	9292	0	1
7106	4	1	-1	7	16959	10	0
