field0	field1	field2	field3	field4	field5	field6
5778	81118	0	99	101	0	0
5779	81122	0	5	101	0	0
5780	81194	0	0	100	0	4
5781	81224	0	5	101	0	0
5782	81236	0	100	101	0	0
5783	81302	0	5	101	0	0
5784	81454	0	0	100	0	20
5786	81569	0	10	101	0	0
5788	81630	0	0	0	0	0
5790	81644	0	10	101	0	0
5791	81677	0	3	101	0	0
5792	81701	0	100	101	0	0
5793	81705	0	1	101	0	0
5794	81710	0	0	100	0	4
5795	81711	0	20	101	0	0
5796	81777	0	0	100	0	4
5861	82124	0	0	100	0	65536
5862	82126	0	0	0	0	0
5863	81954	0	0	100	10	139944
5864	82032	0	20	101	0	0
5865	82033	0	0	25	0	20
5866	82133	0	0	100	0	4
5867	82222	0	10	101	0	0
5868	82263	0	99	101	0	0
5869	82301	0	99	101	0	0
5870	82455	0	3	101	0	0
5871	82383	0	0	100	0	4
5872	82415	0	20	101	0	0
5934	56641	0	0	100	0	4352
5950	82506	0	0	100	10	4
5954	82518	0	10	101	0	0
5955	82523	0	10	101	0	0
5956	82533	0	50	101	0	0
5958	82560	0	10	101	0	0
5959	82562	0	10	101	0	0
5960	73674	0	1	101	0	0
5961	744	0	5	101	0	0
5962	82629	0	3	101	0	0
5963	82632	0	5	101	0	0
5964	82633	0	0	50	0	20
5965	82639	0	99	101	0	0
5966	82634	0	10	101	0	0
5967	82646	0	1	101	0	0
5968	82659	0	10	101	0	0
5970	82672	0	5	101	0	0
5971	82710	0	1	101	0	0
5972	82717	0	0	100	1	4116
5973	82759	0	1	101	0	0
5974	82760	0	0	100	0	664232
5975	82788	0	0	100	1	664232
5977	82807	0	0	25	0	139944
5978	82663	0	0	101	0	69972
5979	82830	0	1	101	0	0
5980	82835	0	0	100	0	4
5981	82666	0	0	101	0	69972
5982	82879	0	0	100	0	4
5983	82881	0	4	101	0	0
5986	35104	0	0	100	0	4416
5987	35110	0	0	100	0	4416
5988	82925	0	5	100	0	0
5989	82926	0	0	100	1	4352
5990	34485	0	0	20	0	1280
5991	34486	0	0	40	0	256
5992	34487	0	0	60	0	256
5993	82930	0	0	0	0	0
5994	82931	0	0	0	0	0
5995	82932	0	0	100	0	0
5998	53221	0	0	100	0	69888
5999	53222	0	0	100	0	69888
6000	76720	0	5	101	0	0
6001	76579	0	5	100	50	20
6002	82984	0	0	100	0	65536
6003	82988	0	0	100	0	65536
6004	82989	0	0	100	0	65536
6005	83004	0	0	100	4	1048576
6006	12840	0	0	100	0	81920
6007	12839	0	0	100	0	81920
6008	11222	0	0	100	0	81920
6009	82762	0	0	100	1	1712800
6010	83073	0	0	100	0	664232
6011	83074	0	0	100	0	65536
6012	83084	0	0	100	0	4
6014	44399	0	0	100	0	40
6015	44398	0	0	100	0	40
6016	44397	0	0	101	0	40
6017	65629	0	1	101	0	0
6020	83160	0	0	100	1	65536
6021	83161	0	0	100	1	65536
6025	83301	0	0	100	0	664232
6026	83302	0	0	100	0	664232
6027	83340	0	0	100	0	266496
6028	83356	0	0	100	0	327936
6031	83470	0	0	100	0	131072
6033	83485	0	1	101	0	0
6036	83544	0	0	50	0	131392
6037	83545	0	0	50	0	131392
6041	83561	0	200	101	0	0
6042	83574	0	1	101	0	0
6044	31640	0	0	100	0	40
6045	31639	0	0	100	0	40
6046	31638	0	0	100	0	40
6047	83608	0	200	101	0	0
6048	83609	0	8	101	0	0
6050	83624	0	0	15	0	4
6051	83625	0	0	100	0	0
6053	83694	0	5	101	0	0
6054	82897	0	0	100	1	69632
6056	83727	0	0	100	0	69968
6057	82898	0	0	100	0	131752
6058	82899	0	0	100	0	131752
6059	83776	0	0	0	0	0
6061	83867	0	0	100	1	4
6063	83864	0	0	100	1	4
6066	83908	0	15	101	0	0
6067	39171	0	0	100	0	4
6068	83917	0	0	30	0	69700
6069	83932	0	1	101	0	0
6070	83714	0	5	101	0	0
6071	83971	0	200	101	0	0
6075	83983	0	5	101	0	0
6076	84080	0	5	101	0	0
6078	84137	0	3	101	0	0
6079	84150	0	20	101	0	0
6080	84154	0	3	101	0	0
6082	84175	0	5	101	0	0
6083	84176	0	0	0	0	0
6086	84256	0	5	101	0	0
6088	84297	0	5	101	0	0
6089	84305	0	0	15	0	20
6090	84306	0	5	101	0	0
6092	76233	0	0	100	1	40
6093	76232	0	0	100	1	40
6096	84507	0	20	101	0	0
6097	84545	0	5	101	0	0
6099	84583	0	0	100	0	16
6100	84584	0	1	101	0	0
6101	84585	0	2	101	0	0
6102	84586	0	3	101	0	0
6103	84587	0	0	100	0	16
6105	84590	0	0	100	1	4436
6107	84604	0	0	100	0	40
6108	84605	0	0	0	0	0
6109	84606	0	3	101	0	0
6110	84611	0	0	100	1	81920
6111	84612	0	0	100	1	81920
6112	9453	0	0	100	0	131072
6113	25836	0	0	100	0	131072
6114	84621	0	0	100	0	40
6115	84626	0	0	0	0	0
6116	84627	0	0	0	0	0
6117	84628	0	0	100	0	40
6118	84629	0	0	100	0	40
6119	84632	0	0	100	0	0
6121	84640	0	5	101	0	0
6122	84645	0	200	101	0	0
6124	84651	0	200	101	0	0
6125	84653	0	0	67	0	16
6126	84654	0	0	100	0	16
6127	84652	0	0	33	0	16
6128	84655	0	1	101	0	0
6129	84663	0	0	100	8	680
6130	84664	0	0	100	8	680
6132	84722	0	0	100	0	65536
6133	84723	0	0	100	0	65536
6137	84745	0	0	100	0	0
6138	84746	0	0	100	0	0
6139	84747	0	0	100	0	0
6140	84617	0	0	20	0	32
6142	84824	0	0	100	0	0
6145	84839	0	0	100	0	664232
6146	84840	0	0	100	0	664232
6147	84841	0	1	101	0	0
6148	84849	0	0	30	0	4
6150	84867	0	5	101	0	0
6151	84873	0	1	101	0	0
6153	12496	0	0	10	0	65536
6154	11071	0	0	5	0	65536
6155	12497	0	0	15	0	65536
6156	84887	0	0	0	0	0
6157	84888	0	0	15	0	4
6158	84917	0	50	101	0	0
6159	51099	0	0	100	0	69648
6161	51161	0	0	100	0	69648
6164	84986	0	5	101	0	0
6165	84993	0	0	100	0	20
6166	84994	0	0	100	0	20
6167	85011	0	0	15	0	332116
6168	85013	0	0	35	0	332116
6169	85014	0	0	35	0	332116
6170	85024	0	0	25	0	348500
6172	85034	0	0	15	0	332116
6173	85064	0	0	0	0	0
6174	85070	0	3	101	0	0
6175	84801	0	0	100	0	16
6177	85106	0	0	5	0	65536
6178	85107	0	0	10	0	65536
6179	85108	0	0	15	0	65536
6180	85109	0	0	5	0	0
6181	85110	0	0	5	0	0
6182	85111	0	0	100	0	65536
6183	85112	0	0	100	0	65536
6184	85113	0	0	50	0	87376
6185	85114	0	0	100	0	87376
6187	85126	0	0	100	0	69968
6188	85084	0	0	100	0	139944
6190	85240	0	5	101	0	0
6192	85247	0	3	101	0	0
6193	85278	0	5	101	0	0
6194	85288	0	0	0	0	0
6195	85384	0	0	0	0	0
6197	85415	0	1	101	0	0
6198	85416	0	0	100	1	65536
6199	75806	0	0	10	0	16
6200	85419	0	1	101	0	0
6201	85043	0	0	20	0	16
6202	85423	0	0	100	1	16
6204	85424	0	1	101	0	0
6206	85433	0	0	100	1	69712
6207	85434	0	1	101	0	0
6208	85436	0	1	101	0	0
6210	85466	0	0	100	0	332116
6211	85468	0	0	100	0	332116
6212	85495	0	0	100	0	81920
6213	85496	0	0	100	1	81920
6215	85498	0	0	100	0	81920
6218	85509	0	0	0	0	0
6219	31825	0	0	50	0	65536
6220	85510	0	0	100	0	65536
6223	85534	0	1	101	0	0
6224	85479	0	0	100	0	69632
6226	85556	0	0	100	0	332116
6227	85564	0	10	101	0	0
6228	85575	0	0	100	0	327680
6231	53530	0	0	0	0	0
6232	53527	0	0	0	0	0
6233	80979	0	0	100	0	4368
6234	80980	0	0	100	0	4368
6235	79577	0	0	100	0	81920
6236	85482	0	20	101	0	0
6237	85613	0	0	30	0	340
6238	85614	0	0	30	0	65536
6239	85616	0	0	30	0	87380
6240	85618	0	0	30	0	2
6242	85644	0	1	20	0	4
6243	85645	0	1	101	0	0
6246	85668	0	1	101	0	0
6247	85686	0	0	0	0	0
6251	85705	0	3	101	0	0
6252	85713	0	0	100	0	69904
6253	85723	0	1	101	0	0
6254	85724	0	1	101	0	0
6255	85729	0	1	101	0	0
6256	85732	0	1	101	0	0
6257	85733	0	1	101	0	0
6258	85735	0	1	101	0	0
6259	85736	0	1	101	0	0
6260	85738	0	3	101	0	0
6261	85739	0	3	101	0	0
6262	12329	0	0	100	0	4112
6263	12950	0	0	100	0	4112
6264	12964	0	0	100	1	69648
6265	85741	0	0	10	0	4112
6266	85742	0	0	15	0	4112
6268	85759	0	3	101	0	0
6269	85764	0	1	0	0	0
6270	85767	0	0	100	0	278528
6271	85768	0	0	100	0	262144
6272	85780	0	1	101	0	0
6273	85788	0	0	101	0	4
6274	85791	0	20	101	0	0
6275	85792	0	1	101	0	0
6276	85790	0	5	101	0	0
6277	85838	0	1	101	0	0
6278	85850	0	1	101	0	0
6279	85852	0	1	101	0	0
6280	85853	0	1	101	0	0
6281	85854	0	1	101	0	0
6282	85856	0	1	101	0	0
6283	86028	0	10	101	0	0
6284	86029	0	10	101	0	0
6285	86068	0	1	101	0	0
6286	86076	0	1	101	0	0
6289	86111	0	10	101	0	0
6294	86181	0	0	50	0	65536
6295	86183	0	0	100	0	65536
6296	86184	0	0	100	0	65536
6297	86185	0	0	100	0	65536
6298	86209	0	0	100	0	65536
6299	86214	0	100	101	0	0
6301	86262	0	0	101	1	0
6303	76669	0	0	100	0	16384
6304	86282	0	25	101	0	0
6305	86286	0	1	101	0	0
6306	86291	0	60	101	0	0
6307	86303	0	0	50	0	664232
6308	86304	0	0	100	0	664232
6310	86347	0	0	101	1	0
6311	76806	0	0	100	0	20
6314	86411	0	1	101	0	0
6315	86412	0	1	101	0	0
6316	86413	0	1	101	0	0
6317	86453	0	1	101	0	0
6318	86454	0	1	101	0	0
6319	86455	0	1	101	0	0
6320	58374	0	0	100	1	16
6321	58375	0	0	100	0	87060
6322	86500	0	0	66	0	65536
6325	86508	0	0	100	0	65536
6326	86533	0	10	101	0	0
6328	86576	0	5	101	0	0
6330	86581	0	5	101	0	0
6331	86601	0	0	0	0	0
6332	17007	0	0	100	0	20
6333	86622	0	0	100	0	349524
6334	81913	0	0	100	0	660136
6335	81914	0	0	100	0	664232
6336	86627	0	0	100	1	4176
6337	50685	0	0	33	0	16
6338	50686	0	0	66	0	16
6339	50687	0	0	100	0	16
6340	86659	0	0	0	0	0
6343	61216	0	0	100	0	4112
6344	61221	0	0	100	0	4112
6345	86667	0	0	50	0	262144
6346	86669	0	0	0	0	0
6347	86674	0	0	100	0	16384
6348	86691	0	0	0	0	0
6349	86698	0	0	0	0	0
6351	86700	0	20	101	0	0
6352	86701	0	0	100	0	69972
6353	86702	0	0	45	0	69648
6354	86703	0	0	100	0	69972
6356	86766	0	0	100	1	139776
6357	86785	0	5	101	0	0
6358	86834	0	7	101	0	0
6360	86851	0	100	101	0	0
6364	86872	0	5	101	0	0
6365	18459	0	0	33	0	0
6366	18460	0	0	66	0	0
6367	54734	0	0	100	0	0
6368	86893	0	0	100	1	20
6370	86895	0	0	100	1	20
6375	86988	0	0	30	0	332116
6377	87016	0	99	101	0	0
6378	87080	0	0	100	1	4116
6379	87095	0	3	100	1	69904
6380	87096	0	3	100	1	69904
6381	87098	0	4	101	0	0
6385	87117	0	5	101	0	0
6386	87118	0	5	101	0	0
6387	87138	0	0	20	0	4
6393	87178	0	3	101	0	0
6394	87192	0	0	100	0	65536
6395	87195	0	0	100	0	65536
6396	87204	0	0	100	0	664232
6397	81749	0	0	100	0	327680
6398	14523	0	0	100	0	327680
6401	87351	0	0	100	1	1048576
6402	87360	0	1	101	0	0
6407	87393	0	10	101	0	4
6408	87395	0	1	101	0	0
6409	87464	0	0	100	0	16384
6417	87490	0	5	101	0	0
6419	87631	0	1	101	0	0
6420	87649	0	250	101	0	0
6421	87656	0	1	101	0	0
6422	87657	0	1	101	0	0
6423	87683	0	5	101	0	0
6424	87735	0	0	0	0	0
6425	87743	0	5	101	0	0
6428	87771	0	5	101	0	0
6429	82661	0	0	100	0	40
6433	87861	0	0	100	0	4
6434	87859	0	0	100	0	4
6435	73681	0	0	101	6	20
6436	87897	0	0	100	0	4
6437	87900	0	0	100	0	4
6438	87904	0	20	101	0	0
6439	87934	0	0	100	0	4416
6442	88023	0	0	101	1	0
6443	88049	0	1	101	0	0
6444	88050	0	3	101	0	0
6445	88061	0	0	100	1	4
6448	85646	0	0	100	0	17408
6451	88161	0	0	0	0	0
6452	88182	0	20	101	0	0
6453	88184	0	0	100	0	4
6455	88192	0	0	100	0	4
6456	88204	0	0	100	0	331796
6460	88301	0	100	101	0	0
6462	88385	0	0	100	1	0
6465	88408	0	0	100	0	0
6468	88058	0	99	101	0	0
6469	88448	0	0	100	1	87376
6472	88520	0	0	100	0	4
6473	88166	0	0	100	0	2
6474	88292	0	0	100	0	2
6476	88450	0	0	100	0	2
6477	88627	0	0	100	0	344064
6478	88636	0	1	101	0	0
6479	88637	0	1	101	0	0
6480	88638	0	1	101	0	0
6481	88639	0	1	101	0	0
6482	88640	0	1	101	0	0
6483	88641	0	1	101	0	0
6484	88642	0	1	101	0	0
6485	88643	0	1	101	0	0
6486	88644	0	1	101	0	0
6487	88687	0	0	3	0	81920
6489	88689	0	0	100	1	16384
6490	88690	0	0	6	0	81920
6492	88736	0	0	100	0	20
6493	88737	0	20	101	0	0
6496	88756	0	0	30	0	65536
6497	88764	0	0	60	0	65536
6498	88765	0	0	30	0	65536
6499	88819	0	0	100	1	16384
6500	88820	0	0	10	0	16384
6501	88821	0	0	100	0	16384
6504	88855	0	0	100	0	16384
6505	88859	0	1	101	0	0
6506	88863	0	3	101	0	0
6507	88884	0	1	101	0	0
6508	88942	0	100	101	0	0
6509	88953	0	3	101	0	0
6510	88994	0	0	100	0	664232
6511	88995	0	0	100	0	664232
6513	26022	0	0	50	0	139944
6515	89086	0	0	100	0	340
6516	89088	0	0	30	0	327680
6519	87100	0	0	100	0	262144
6520	87099	0	0	100	0	262144
6521	89182	0	5	101	0	0
6522	89183	0	0	100	0	278528
6523	89212	0	99	101	0	0
6524	44203	0	3	101	0	0
6526	89288	0	99	101	0	0
6528	89299	0	99	101	0	0
6529	89312	0	2	101	0	0
6530	89354	0	5	101	0	0
6531	56414	0	0	100	0	69968
6533	89388	0	0	100	1	0
6534	83359	0	0	100	0	0
6538	89488	0	0	100	0	16384
6541	89523	0	0	100	1	139936
6542	89543	0	500	101	0	0
6543	89555	0	1	20	0	4
6544	89556	0	1	101	0	0
6545	89561	0	1	101	0	0
6546	85103	0	0	50	0	65536
6547	85104	0	0	100	0	65536
6549	89732	0	99	101	0	0
6550	89733	0	1	101	0	0
6551	89753	0	0	0	0	0
6552	89756	0	20	101	0	0
6553	56805	0	0	101	0	16
6563	89832	0	0	100	0	699048
6568	89899	0	0	100	0	272
6569	89900	0	0	100	0	272
6570	89901	0	0	100	0	272
6571	89904	0	1	101	0	0
6572	89905	0	3	101	0	0
6573	89906	0	0	0	0	0
6574	89925	0	0	10	0	256
6575	89935	0	0	2	0	262144
6576	89937	0	0	100	2	65536
6587	90047	0	1	101	0	0
6588	90085	0	1	101	0	0
6589	90087	0	1	101	0	0
6591	90107	0	99	101	0	0
6592	78202	0	0	100	0	262144
6594	90164	0	3	100	1	81920
6595	90166	0	3	101	0	0
6596	90167	0	3	101	0	0
6597	90165	0	0	100	0	16
6598	90168	0	1	101	0	0
6600	76672	0	0	100	0	16
6602	90280	0	0	30	0	69700
6604	90294	0	3	101	0	0
6605	90295	0	0	100	0	16
6606	90304	0	0	25	0	20
6608	90313	0	0	100	0	81920
6609	90327	0	0	100	0	0
6610	90328	0	0	101	1	332116
6611	90344	0	1	101	0	0
6612	90434	0	1	101	0	0
6613	90435	0	1	101	0	0
6614	90437	0	1	101	0	0
6615	90472	0	1	100	1	16
6617	90499	0	0	100	0	16384
6618	90507	0	3	101	0	0
6625	90473	0	0	1	0	4
6626	90524	0	5	101	0	0
6631	89267	0	99	101	0	0
6637	90759	0	0	100	0	4
6641	90764	0	100	101	0	0
6643	90790	0	3	101	0	0
6644	90806	0	5	101	0	0
6645	20503	0	0	100	0	16
6646	20502	0	0	50	0	16
6647	90811	0	1	101	0	0
6648	85804	0	0	100	0	69648
6649	85803	0	0	100	0	16384
6652	90848	0	0	10	0	81920
6653	90854	0	6	101	0	0
6654	90855	0	0	100	0	81920
6656	90886	0	0	10	0	81920
6657	90888	0	0	10	0	81920
6658	90892	0	0	10	0	81920
6659	90897	0	0	10	0	81920
6660	90899	0	0	10	0	81920
6661	90900	0	0	100	0	87376
6663	90927	0	5	101	0	0
6664	90943	0	0	100	0	262144
6665	90953	0	20	101	0	0
6666	56824	0	0	100	0	320
6667	90985	0	20	101	0	0
6668	90986	0	0	100	0	262144
6669	90990	0	0	10	0	81920
6670	90993	0	0	10	0	81920
6671	90998	0	0	100	0	65536
6672	91003	0	0	100	0	65536
6674	91009	0	1	101	0	0
6676	91011	0	0	20	0	327680
6678	51632	0	0	101	0	4112
6679	91023	0	0	100	0	4112
6680	91025	0	0	10	0	65536
6681	91027	0	5	101	0	0
6682	91031	0	0	100	0	327680
6683	91048	0	0	10	0	65536
6684	91080	0	0	10	0	65536
6685	54825	0	0	100	0	16384
6688	91137	0	0	30	0	278528
6689	91140	0	0	30	0	278528
6690	91142	0	0	10	0	278528
6691	91144	0	0	10	0	278528
6692	91148	0	0	10	0	278528
6693	91150	0	0	10	0	278528
6696	77373	0	5	101	0	0
6698	91186	0	0	10	0	278528
6699	91193	0	0	10	0	278528
6700	91199	0	0	10	0	16384
6702	91196	0	1	101	0	0
6703	91277	0	1	101	0	0
6704	91279	0	0	25	0	20
6705	9941	0	0	100	1	655360
6706	91289	0	0	100	3	172712
6708	91320	0	5	101	0	0
6709	91321	0	0	100	0	278528
6710	91331	0	20	101	0	0
6711	91334	0	0	100	0	4
6712	91338	0	10	101	0	0
6713	91339	0	0	100	0	20
6714	91342	0	5	101	0	0
6715	48965	0	0	33	0	86016
6716	91348	0	15	101	0	0
6717	49571	0	0	66	0	86016
6718	49572	0	0	100	0	86096
6719	91353	0	0	30	0	20
6720	91361	0	0	10	0	20
6721	91365	0	0	10	0	20
6722	91366	0	0	50	0	20
6723	91369	0	0	50	0	20
6724	91375	0	100	101	0	0
6725	91381	0	10	101	0	0
6726	91387	0	10	101	0	0
6727	91388	0	10	101	0	0
6728	89125	0	10	101	0	0
6730	91414	0	0	100	0	0
6735	56836	0	0	100	0	256
6758	91565	0	3	101	0	0
6759	91629	0	0	0	0	0
6760	91631	0	0	0	0	0
6762	91677	0	1	101	0	0
6764	91699	0	0	0	0	0
6765	91702	0	0	0	0	69648
6766	91706	0	0	0	0	0
6767	91711	0	0	0	0	0
6768	91748	0	3	101	0	0
6771	91804	0	1	101	0	0
6774	91810	0	10	101	0	0
6775	91811	0	0	100	0	20
6776	91814	0	0	10	0	20
6777	91817	0	0	10	0	20
6778	91822	0	0	10	0	20
6779	91832	0	5	101	0	0
6780	91833	0	5	50	0	20
6781	91860	0	5	101	0	0
6783	91871	0	3	101	0	0
6789	91985	0	0	100	0	65536
6790	91986	0	0	100	0	65536
6798	92039	0	0	100	0	4
6800	92044	0	0	10	0	340
6801	92054	0	0	10	0	340
6802	92056	0	0	30	0	340
6804	92070	0	0	10	0	340
6806	58096	0	0	100	0	17408
6807	92085	0	10	101	0	0
6808	92086	0	0	100	0	340
6809	92088	0	0	10	0	340
6810	92089	0	10	101	0	0
6811	92090	0	0	100	0	340
6812	92093	0	0	10	0	340
6813	92095	0	0	50	0	340
6814	92097	0	0	50	0	340
6815	92104	0	10	101	0	0
6816	92105	0	0	100	0	340
6817	92114	0	0	10	0	20
6818	92122	0	100	101	0	0
6819	92125	0	0	10	0	340
6820	92127	0	0	10	0	340
6821	92134	0	99	101	0	0
6823	92164	0	0	10	0	20
6824	92175	0	0	10	0	20
6825	92180	0	0	100	0	40
6826	92185	0	0	100	0	40
6830	92207	0	0	100	0	40
6831	92209	0	0	100	0	40
6832	92214	0	0	100	1	1712800
6833	92217	0	0	15	0	332116
6834	92219	0	0	25	0	348500
6835	92221	0	0	15	0	332116
6836	92234	0	0	100	0	40
6837	92236	0	0	100	0	40
6839	92271	0	5	101	0	0
6840	92272	0	0	100	0	81920
6841	92276	0	0	100	1	33554431
6842	92295	0	0	100	0	81920
6843	92297	0	0	100	0	81920
6848	92319	0	0	20	0	327680
6849	92322	0	0	10	0	65536
6850	92325	0	5	101	0	0
6851	92326	0	0	100	0	327680
6852	92329	0	5	101	0	0
6853	92330	0	0	100	0	278528
6854	92333	0	0	10	0	278528
6855	92343	0	0	10	0	20
6856	92346	0	0	10	0	20
6857	92350	0	0	10	0	340
6858	92353	0	0	10	0	340
6859	92356	0	0	100	0	40
6863	92363	0	0	2	0	278528
6865	75692	0	10	101	0	0
6872	92432	0	0	100	0	40
6873	92436	0	0	50	0	40
6874	92441	0	3	101	0	0
6881	92475	0	4	101	0	0
6885	29836	0	0	5	0	4
6886	29859	0	0	10	0	4
6888	92596	0	1	101	0	0
6889	92604	0	5	101	0	0
6895	92681	0	0	100	0	4
6902	92796	0	0	100	0	20
6908	92933	0	1	101	0	0
6909	92935	0	1	101	0	0
6910	92945	0	1	101	0	0
6922	93006	0	0	100	0	1572864
6926	93045	0	0	100	0	0
6927	93051	0	5	101	0	0
6928	93053	0	0	100	0	4
6929	93068	0	0	100	0	69632
6930	93082	0	4	101	0	0
6931	93092	0	0	100	5	697000
6932	93093	0	0	100	5	699048
6933	93098	0	0	100	0	664232
6934	93099	0	0	100	0	664232
6955	93165	0	0	5	0	340
6956	93164	0	0	5	0	65536
6970	93224	0	0	100	0	86288
6971	93245	0	10	101	0	0
6972	93248	0	0	0	0	0
6976	93277	0	99	101	0	0
6980	93301	0	10	101	0	0
6987	93327	0	99	101	0	0
6988	76189	0	4	101	0	0
6990	93336	0	0	100	0	1188520
6991	93364	0	0	100	1	1712800
6994	93335	0	0	100	0	1188520
6999	93398	0	0	2	0	262144
7000	93399	0	0	20	0	262144
7002	93466	0	0	100	0	17408
7003	93513	0	99	101	0	0
7004	93514	0	10	101	0	0
7005	93518	0	99	101	0	0
7007	93572	0	1	101	0	0
7008	93573	0	1	101	0	0
7009	93594	0	1	101	0	0
7010	93599	0	1	101	0	0
7011	93607	0	1	101	0	0
7012	93617	0	3	101	0	0
7013	93622	0	0	100	1	16
7018	93660	0	1	101	0	0
7020	93675	0	10	101	0	0
7022	93686	0	3	101	0	0
7023	93689	0	1	101	0	0
7024	93720	0	100	101	0	0
7026	93747	0	5	101	0	0
7029	93772	0	0	100	0	16384
7030	93774	0	0	100	0	16384
7031	93794	0	0	0	0	0
7032	93804	0	10	101	0	0
7034	93822	0	2	101	0	0
7035	93931	0	5	101	0	0
7037	87761	0	0	100	0	676
7040	93959	0	3	101	0	0
7043	94003	0	0	100	0	69968
7044	94006	0	0	100	1	349524
7045	94007	0	0	100	1	349524
7047	94030	0	0	100	1	33554431
7048	94032	0	0	100	1	33554431
7050	81022	0	0	100	1	4112
7054	81021	0	0	100	1	4112
7059	94132	0	0	100	0	4
7062	93718	0	99	101	0	0
7063	94187	0	0	0	0	0
7064	20138	0	0	100	0	16384
7065	20139	0	0	100	0	16384
7066	20140	0	0	100	0	16384
7067	94306	0	99	101	0	0
7068	94310	0	3	101	0	0
7069	94311	0	3	101	0	0
7070	94312	0	3	101	0	0
7071	94313	0	3	101	0	0
7072	94318	0	3	101	0	0
7073	94319	0	3	101	0	0
7074	94320	0	3	101	0	0
7075	94323	0	3	101	0	0
7076	94324	0	3	101	0	0
7077	94358	0	0	100	0	664232
7078	90170	0	10	101	0	0
7092	94447	0	3	101	0	0
7093	94467	0	0	100	0	4
7094	49589	0	0	100	0	2
7095	82691	0	0	101	0	666280
7096	49588	0	0	50	0	2
7100	94640	0	20	101	0	0
7101	93621	0	0	100	0	1048576
7102	94686	0	0	100	1	16384
7103	31868	0	0	100	0	2
7104	31867	0	0	100	0	2
7105	31866	0	0	100	0	2
7107	94746	0	0	20	0	344064
7108	94747	0	0	15	0	345088
7129	94953	0	0	0	0	0
7130	94965	0	100	101	0	0
7132	94979	0	0	100	0	17408
7139	95182	0	12	101	0	0
7140	95199	0	0	100	0	664232
7141	93810	0	100	101	0	0
7142	95249	0	1	101	0	0
7159	95333	0	0	100	0	40
7160	95334	0	5	101	0	0
7161	95355	0	50	101	0	0
7162	95360	0	50	101	0	0
7163	95375	0	1	101	0	0
7164	95376	0	1	101	0	0
7168	95420	0	3	101	0	0
7169	95421	0	0	20	0	40
7170	95443	0	99	101	0	0
7171	95466	0	3	101	0	0
7172	95467	0	3	101	0	0
7173	95472	0	0	15	0	327680
7174	95497	0	999	101	0	0
7175	95498	0	999	101	0	0
7176	86211	0	0	100	0	65536
7179	95529	0	10	101	0	0
7183	95647	0	3	101	0	0
7184	95648	0	3	101	0	0
7185	95650	0	1	101	0	0
7186	95651	0	1	101	0	0
7187	95653	0	0	15	0	344064
7188	95654	0	1	101	0	0
7189	95660	0	1	101	0	0
7190	95678	0	3	101	0	0
7191	95709	0	0	15	0	327680
7192	95713	0	0	101	0	320
7193	95723	0	0	100	1	40
7194	95724	0	0	100	1	40
7196	95732	0	1	101	0	0
7197	95738	0	0	0	0	0
7199	95750	0	0	0	0	0
7200	95763	0	0	10	0	340
7201	95774	0	0	60	0	65536
7204	95792	0	99	101	0	0
7205	95799	0	1	101	0	0
7206	32911	0	0	20	0	20
7208	95871	0	0	20	0	340
7209	95873	0	0	10	0	340
7210	95878	0	0	10	0	344064
7218	95948	0	1	101	0	0
7229	95988	0	1	101	0	0
7230	95989	0	1	101	0	0
7248	96103	0	0	0	0	0
7249	96112	0	500	101	0	0
7250	7585	0	0	100	0	1747624
7254	81135	0	0	5	0	20
7255	81136	0	0	10	0	20
7256	96171	0	0	101	1	17408
7259	85285	0	0	100	0	664232
7260	96269	0	0	101	0	87312
7261	96270	0	0	100	0	87312
7267	96325	0	0	100	1	69904
7271	28176	0	0	100	0	327680
7299	96411	0	0	10	0	256
7300	96414	0	0	50	3	139944
7301	96415	0	30	101	0	0
7302	96421	0	3	101	0	0
7303	95542	0	40	101	0	0
7304	96447	0	0	0	0	0
7308	96493	0	10	101	0	0
7309	96494	0	10	101	0	0
7311	96521	0	50	101	0	0
7313	96531	0	25	101	0	0
7316	96648	0	20	101	0	0
7318	96662	0	99	101	0	0
7319	96665	0	0	100	0	0
7323	18179	0	0	100	0	69632
7324	96716	0	99	101	0	0
7325	96728	0	0	100	0	0
7326	96755	0	40	101	0	0
7327	96821	0	10	101	0	0
7329	96849	0	0	100	0	0
7330	82772	0	0	100	1	1712800
7334	96874	0	1	101	0	0
7335	96875	0	1	101	0	0
7336	96879	0	0	100	0	557056
7337	96570	0	20	101	0	0
7338	96887	0	0	100	0	327680
7339	96890	0	10	101	0	0
7340	72221	0	3	101	0	0
7341	96907	0	10	101	0	0
7342	96908	0	0	100	0	81920
7343	96910	0	0	100	0	340
7344	96913	0	5	101	0	0
7345	96923	0	5	101	0	0
7346	96924	0	0	100	0	20
7347	96947	0	0	100	0	40
7350	96962	0	10	101	0	0
7351	96963	0	0	100	0	262144
7352	96967	0	0	10	0	278528
7353	96976	0	0	20	0	340
7354	96980	0	5	101	0	0
7355	96981	0	0	100	0	20
7356	97004	0	0	100	0	4
7357	97064	0	0	100	0	139936
7360	97069	0	0	100	0	0
7361	97071	0	0	0	0	65536
7362	97075	0	0	0	0	0
7363	97076	0	0	100	0	0
7364	97078	0	0	100	0	664232
7367	97103	0	1	101	0	0
7368	97117	0	0	100	0	557056
7369	97119	0	0	100	0	327680
7370	97120	0	10	101	0	0
7371	97121	0	0	100	0	81920
