field0	field1	field2
607559	UI-EJ-BOSS-BRONJAHM.BLP	INTERFACE\ENCOUNTERJOURNAL\
607560	UI-EJ-BOSS-CAPTAIN KROMCRUSH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607561	UI-EJ-BOSS-CAPTAIN SKARLOC.BLP	INTERFACE\ENCOUNTERJOURNAL\
607562	UI-EJ-BOSS-CELEBRAS THE CURSED.BLP	INTERFACE\ENCOUNTERJOURNAL\
607563	UI-EJ-BOSS-CHARLGA RAZORFLANK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607564	UI-EJ-BOSS-CHIEF UKORZ SANDSCALP.BLP	INTERFACE\ENCOUNTERJOURNAL\
607565	UI-EJ-BOSS-CHORUSH THE OBSERVER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607566	UI-EJ-BOSS-CHRONO LORD DEJA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607567	UI-EJ-BOSS-CHRONO LORD EPOCH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607568	UI-EJ-BOSS-COMMANDER KOLURG.BLP	INTERFACE\ENCOUNTERJOURNAL\
607569	UI-EJ-BOSS-COMMANDER MALOR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607570	UI-EJ-BOSS-COMMANDER SARANNIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607571	UI-EJ-BOSS-COMMANDER STOUTBEARD.BLP	INTERFACE\ENCOUNTERJOURNAL\
607572	UI-EJ-BOSS-CROWD PUMMELER 9-60.BLP	INTERFACE\ENCOUNTERJOURNAL\
607573	UI-EJ-BOSS-CYANIGOSA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607574	UI-EJ-BOSS-DALLIAH THE DOOMSAYER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607575	UI-EJ-BOSS-DALRONN THE CONTROLLER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607583	UI-EJ-BOSS-DARKWEAVER SYTH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607584	UI-EJ-BOSS-DEATH SPEAKER JARGBA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607585	UI-EJ-BOSS-DEVOURER OF SOULS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607587	UI-EJ-BOSS-DOOMREL.BLP	INTERFACE\ENCOUNTERJOURNAL\
607589	UI-EJ-BOSS-DRAKKARI COLOSSUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607590	UI-EJ-BOSS-DRAKOS THE INTERROGATOR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607591	UI-EJ-BOSS-EADRIC THE PURE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607592	UI-EJ-BOSS-ECK THE FEROCIOUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607593	UI-EJ-BOSS-ELDER NADOX.BLP	INTERFACE\ENCOUNTERJOURNAL\
607594	UI-EJ-BOSS-ELECTROCUTIONER 6000.BLP	INTERFACE\ENCOUNTERJOURNAL\
607595	UI-EJ-BOSS-EMPEROR THAURISSAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607596	UI-EJ-BOSS-EPOCH HUNTER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607597	UI-EJ-BOSS-EREKEM.BLP	INTERFACE\ENCOUNTERJOURNAL\
607600	UI-EJ-BOSS-EXARCH MALADAAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607601	UI-EJ-BOSS-FALRIC.BLP	INTERFACE\ENCOUNTERJOURNAL\
607602	UI-EJ-BOSS-FINEOUS DARKVIRE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607603	UI-EJ-BOSS-FORGEMASTER GARFROST.BLP	INTERFACE\ENCOUNTERJOURNAL\
607605	UI-EJ-BOSS-GALDARAH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607606	UI-EJ-BOSS-GALGANN FIREHAMMER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607609	UI-EJ-BOSS-GELIHAST.BLP	INTERFACE\ENCOUNTERJOURNAL\
607610	UI-EJ-BOSS-GENERAL ANGERFORGE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607611	UI-EJ-BOSS-GENERAL BJARNGRIM.BLP	INTERFACE\ENCOUNTERJOURNAL\
607612	UI-EJ-BOSS-GENERAL DRAKKISATH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607613	UI-EJ-BOSS-GHAMOO RA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607614	UI-EJ-BOSS-GHAZAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607615	UI-EJ-BOSS-GIZRUL THE SLAVENER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607617	UI-EJ-BOSS-GLUTTON.BLP	INTERFACE\ENCOUNTERJOURNAL\
607618	UI-EJ-BOSS-GOLEM LORD ARGELMACH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607620	UI-EJ-BOSS-GORTOK PALEHOOF.BLP	INTERFACE\ENCOUNTERJOURNAL\
607621	UI-EJ-BOSS-GRAND CHAMPIONS-ALLIANCE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607622	UI-EJ-BOSS-GRAND CHAMPIONS-HORDE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607623	UI-EJ-BOSS-GRAND MAGUS TELESTRA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607624	UI-EJ-BOSS-GRAND WARLOCK NETHEKURSE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607625	UI-EJ-BOSS-GRANDMASTER VORPIL.BLP	INTERFACE\ENCOUNTERJOURNAL\
607626	UI-EJ-BOSS-GRIMLOK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607628	UI-EJ-BOSS-GRUBBIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607629	UI-EJ-BOSS-GUARD FENGUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607630	UI-EJ-BOSS-GUARD MOLDAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607631	UI-EJ-BOSS-GUARD SLIPKIK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607633	UI-EJ-BOSS-HADRONOX.BLP	INTERFACE\ENCOUNTERJOURNAL\
607634	UI-EJ-BOSS-HALYCON.BLP	INTERFACE\ENCOUNTERJOURNAL\
607635	UI-EJ-BOSS-HARBINGER SKYRISS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607637	UI-EJ-BOSS-HEARTHSINGER FORRESTEN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607639	UI-EJ-BOSS-HERALD VOLAZJ.BLP	INTERFACE\ENCOUNTERJOURNAL\
607641	UI-EJ-BOSS-HIGH BOTANIST FREYWINN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607643	UI-EJ-BOSS-HIGH INQUISITOR WHITEMANE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607644	UI-EJ-BOSS-HIGH INTERROGATOR GERSTAHN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607645	UI-EJ-BOSS-HIGHLORD OMOKK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607646	UI-EJ-BOSS-HOGGER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607647	UI-EJ-BOSS-HOUNDMASTER GREBMAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607649	UI-EJ-BOSS-HUNGARFEN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607650	UI-EJ-BOSS-HURLEY BLACKBREATH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607651	UI-EJ-BOSS-HYDROMANCER THESPIA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607652	UI-EJ-BOSS-HYDROMANCER VELRATHA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607653	UI-EJ-BOSS-HYDROSPAWN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607654	UI-EJ-BOSS-ICHORON.BLP	INTERFACE\ENCOUNTERJOURNAL\
607655	UI-EJ-BOSS-ICK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607656	UI-EJ-BOSS-ILLYANNA RAVENOAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607657	UI-EJ-BOSS-IMMOLTHAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607659	UI-EJ-BOSS-INGVAR THE PLUNDERER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607660	UI-EJ-BOSS-INSTRUCTOR GALFORD.BLP	INTERFACE\ENCOUNTERJOURNAL\
607663	UI-EJ-BOSS-IONAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607664	UI-EJ-BOSS-IRONAYA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607665	UI-EJ-BOSS-JAMMALAN THE PROPHET.BLP	INTERFACE\ENCOUNTERJOURNAL\
607667	UI-EJ-BOSS-JEDOGA SHADOWSEEKER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607669	UI-EJ-BOSS-KAELTHAS SUNSTRIDER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607670	UI-EJ-BOSS-KELIDAN THE BREAKER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607671	UI-EJ-BOSS-KERISTRASZA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607672	UI-EJ-BOSS-KING DRED.BLP	INTERFACE\ENCOUNTERJOURNAL\
607673	UI-EJ-BOSS-KING GORDOK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607674	UI-EJ-BOSS-KING YMIRON.BLP	INTERFACE\ENCOUNTERJOURNAL\
607676	UI-EJ-BOSS-KRESH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607677	UI-EJ-BOSS-KRICK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607678	UI-EJ-BOSS-KRIKTHIR THE GATEWATCHER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607679	UI-EJ-BOSS-KRYSTALLUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607680	UI-EJ-BOSS-LADY ANACONDRA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607682	UI-EJ-BOSS-LADY SAREVESS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607683	UI-EJ-BOSS-LAJ.BLP	INTERFACE\ENCOUNTERJOURNAL\
607684	UI-EJ-BOSS-LANDSLIDE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607685	UI-EJ-BOSS-LAVANTHOR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607686	UI-EJ-BOSS-LETHTENDRIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607687	UI-EJ-BOSS-LEY GUARDIAN EREGOS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607688	UI-EJ-BOSS-LICH KING.BLP	INTERFACE\ENCOUNTERJOURNAL\
607689	UI-EJ-BOSS-LIEUTENANT DRAKE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607690	UI-EJ-BOSS-LOKEN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607692	UI-EJ-BOSS-LORD AURIUS RIVENDARE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607693	UI-EJ-BOSS-LORD COBRAHN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607694	UI-EJ-BOSS-LORD INCENDIUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607695	UI-EJ-BOSS-LORD OVERHEAT.BLP	INTERFACE\ENCOUNTERJOURNAL\
607696	UI-EJ-BOSS-LORD PYTHAS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607697	UI-EJ-BOSS-LORD ROCCOR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607698	UI-EJ-BOSS-LORD SERPENTIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607699	UI-EJ-BOSS-LORD VYLETONGUE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607702	UI-EJ-BOSS-MAGE LORD UROM.BLP	INTERFACE\ENCOUNTERJOURNAL\
607703	UI-EJ-BOSS-MAGISTER KALENDRIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607705	UI-EJ-BOSS-MAGMUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607706	UI-EJ-BOSS-MAIDEN OF GRIEF.BLP	INTERFACE\ENCOUNTERJOURNAL\
607707	UI-EJ-BOSS-MALEKI THE PALLID.BLP	INTERFACE\ENCOUNTERJOURNAL\
607708	UI-EJ-BOSS-MALGANIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607710	UI-EJ-BOSS-MARWYN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607711	UI-EJ-BOSS-MEATHOOK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607712	UI-EJ-BOSS-MECHANO LORD CAPACITUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607713	UI-EJ-BOSS-MEKGINEER STEAMRIGGER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607714	UI-EJ-BOSS-MEKGINEER THERMAPLUGG.BLP	INTERFACE\ENCOUNTERJOURNAL\
607715	UI-EJ-BOSS-MENNU THE BETRAYER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607716	UI-EJ-BOSS-MOORABI.BLP	INTERFACE\ENCOUNTERJOURNAL\
607717	UI-EJ-BOSS-MORAGG.BLP	INTERFACE\ENCOUNTERJOURNAL\
607718	UI-EJ-BOSS-MORDRESH FIRE EYE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607719	UI-EJ-BOSS-MOTHER SMOLDERWEB.BLP	INTERFACE\ENCOUNTERJOURNAL\
607720	UI-EJ-BOSS-MURMUR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607721	UI-EJ-BOSS-MUTANUS THE DEVOURER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607723	UI-EJ-BOSS-NEKRUM GUTCHEWER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607724	UI-EJ-BOSS-NERUBENKAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607725	UI-EJ-BOSS-NETHERMANCER SEPETHREA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607726	UI-EJ-BOSS-NEXUS PRINCE SHAFFAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607727	UI-EJ-BOSS-NOVOS THE SUMMONER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607728	UI-EJ-BOSS-NOXXION.BLP	INTERFACE\ENCOUNTERJOURNAL\
607729	UI-EJ-BOSS-OBSIDIAN SENTINEL.BLP	INTERFACE\ENCOUNTERJOURNAL\
607733	UI-EJ-BOSS-OLD SERRAKIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607734	UI-EJ-BOSS-OMOR THE UNSCARRED.BLP	INTERFACE\ENCOUNTERJOURNAL\
607735	UI-EJ-BOSS-ORMOROK THE TREE SHAPER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607736	UI-EJ-BOSS-OVERLORD RAMTUSK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607737	UI-EJ-BOSS-OVERLORD WYRMTHALAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607738	UI-EJ-BOSS-PANDEMONIUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607739	UI-EJ-BOSS-PATHALEON THE CALCULATOR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607740	UI-EJ-BOSS-PHALANX.BLP	INTERFACE\ENCOUNTERJOURNAL\
607741	UI-EJ-BOSS-PLUGGER SPAZZRING.BLP	INTERFACE\ENCOUNTERJOURNAL\
607742	UI-EJ-BOSS-PRIESTESS DELRISSA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607743	UI-EJ-BOSS-PRINCE KELESETH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607744	UI-EJ-BOSS-PRINCE TALDARAM.BLP	INTERFACE\ENCOUNTERJOURNAL\
607745	UI-EJ-BOSS-PRINCE TORTHELDRIN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607747	UI-EJ-BOSS-PRINCESS THERADRAS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607748	UI-EJ-BOSS-PYROGUARD EMBERSEER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607749	UI-EJ-BOSS-PYROMANCER LOREGRAIN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607750	UI-EJ-BOSS-QUAGMIRRAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607751	UI-EJ-BOSS-QUARTERMASTER ZIGRIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607752	UI-EJ-BOSS-RAMSTEIN THE GORGER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607753	UI-EJ-BOSS-RANDOLPH MOLOCH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607756	UI-EJ-BOSS-RAZORLASH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607757	UI-EJ-BOSS-REVELOSH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607758	UI-EJ-BOSS-RIBBLY SCREWSPIGOT.BLP	INTERFACE\ENCOUNTERJOURNAL\
607759	UI-EJ-BOSS-ROKMAR THE CRACKLER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607761	UI-EJ-BOSS-ROTGRIP.BLP	INTERFACE\ENCOUNTERJOURNAL\
607763	UI-EJ-BOSS-SALRAMM THE FLESHCRAFTER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607765	UI-EJ-BOSS-SCOURGELORD TYRANNUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607767	UI-EJ-BOSS-SELIN FIREHEART.BLP	INTERFACE\ENCOUNTERJOURNAL\
607768	UI-EJ-BOSS-SHADE OF ERANIKUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607769	UI-EJ-BOSS-SHADOW HUNTER VOSHGAJIN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607770	UI-EJ-BOSS-SHADOWPRIEST SEZZIZZ.BLP	INTERFACE\ENCOUNTERJOURNAL\
607771	UI-EJ-BOSS-SHIRRAK THE DEAD WATCHER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607772	UI-EJ-BOSS-SJONNIR THE IRONSHAPER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607773	UI-EJ-BOSS-SKADI THE RUTHLESS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607774	UI-EJ-BOSS-SKARVALD THE CONSTRUCTOR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607775	UI-EJ-BOSS-SKUM.BLP	INTERFACE\ENCOUNTERJOURNAL\
607776	UI-EJ-BOSS-SLADRAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607777	UI-EJ-BOSS-STOMPER KREEG.BLP	INTERFACE\ENCOUNTERJOURNAL\
607778	UI-EJ-BOSS-SVALA SORROWGRAVE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607779	UI-EJ-BOSS-SWAMPLORD MUSELEK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607780	UI-EJ-BOSS-TALON KING IKISS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607782	UI-EJ-BOSS-TAVAROK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607784	UI-EJ-BOSS-TEMPORUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607785	UI-EJ-BOSS-TENDRIS WARPWOOD.BLP	INTERFACE\ENCOUNTERJOURNAL\
607786	UI-EJ-BOSS-THE BEAST.BLP	INTERFACE\ENCOUNTERJOURNAL\
607787	UI-EJ-BOSS-THE BLACK KNIGHT.BLP	INTERFACE\ENCOUNTERJOURNAL\
607788	UI-EJ-BOSS-THE BLACK STALKER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607789	UI-EJ-BOSS-THE MAKER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607790	UI-EJ-BOSS-THE PROPHET THARONJA.BLP	INTERFACE\ENCOUNTERJOURNAL\
607791	UI-EJ-BOSS-THE RAVENIAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607792	UI-EJ-BOSS-THE UNFORGIVEN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607793	UI-EJ-BOSS-THEKA THE MARTYR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607794	UI-EJ-BOSS-THORNGRIN THE TENDER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607795	UI-EJ-BOSS-TIMMY THE CRUEL.BLP	INTERFACE\ENCOUNTERJOURNAL\
607796	UI-EJ-BOSS-TINKERER GIZLOCK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607797	UI-EJ-BOSS-TRIBUNAL OF THE AGES.BLP	INTERFACE\ENCOUNTERJOURNAL\
607798	UI-EJ-BOSS-TROLLGORE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607799	UI-EJ-BOSS-TUTENKASH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607800	UI-EJ-BOSS-TWILIGHT LORD KELRIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607801	UI-EJ-BOSS-UROK DOOMHOWL.BLP	INTERFACE\ENCOUNTERJOURNAL\
607802	UI-EJ-BOSS-VAROS CLOUDSTRIDER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607803	UI-EJ-BOSS-VAZRUDEN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607805	UI-EJ-BOSS-VERDAN THE EVERLIVING.BLP	INTERFACE\ENCOUNTERJOURNAL\
607806	UI-EJ-BOSS-VEXALLUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607808	UI-EJ-BOSS-VISCOUS FALLOUT.BLP	INTERFACE\ENCOUNTERJOURNAL\
607809	UI-EJ-BOSS-VOLKHAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
607810	UI-EJ-BOSS-WAR MASTER VOONE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607811	UI-EJ-BOSS-WARBRINGER OMROGG.BLP	INTERFACE\ENCOUNTERJOURNAL\
607812	UI-EJ-BOSS-WARCHIEF KARGATH BLADEFIST.BLP	INTERFACE\ENCOUNTERJOURNAL\
607813	UI-EJ-BOSS-WARCHIEF REND BLACKHAND.BLP	INTERFACE\ENCOUNTERJOURNAL\
607814	UI-EJ-BOSS-WARDER STILGISS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607815	UI-EJ-BOSS-WARLORD KALITHRESH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607816	UI-EJ-BOSS-WARP SPLINTER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607817	UI-EJ-BOSS-WATCHKEEPER GARGOLMAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607818	UI-EJ-BOSS-WILLEY HOPEBREAKER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607819	UI-EJ-BOSS-WITCH DOCTOR ZUMRAH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607820	UI-EJ-BOSS-WRATH SCRYER SOCCOTHRATES.BLP	INTERFACE\ENCOUNTERJOURNAL\
607821	UI-EJ-BOSS-XEVOZZ.BLP	INTERFACE\ENCOUNTERJOURNAL\
607822	UI-EJ-BOSS-YOR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607823	UI-EJ-BOSS-ZEREKETH THE UNBOUND.BLP	INTERFACE\ENCOUNTERJOURNAL\
607824	UI-EJ-BOSS-ZEVRIM THORNHOOF.BLP	INTERFACE\ENCOUNTERJOURNAL\
607825	UI-EJ-BOSS-ZURAMAT THE OBLITERATOR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607851	ABILITY_WARLOCK_COIL3.BLP	INTERFACE\ICONS\
607852	ABILITY_WARLOCK_HOWLOFTERROR.BLP	INTERFACE\ICONS\
608153	UI-EJ-BACKGROUND-AHNKAHETTHEOLDKINGDOM.BLP	INTERFACE\ENCOUNTERJOURNAL\
608154	UI-EJ-BACKGROUND-AUCHINDOUN.BLP	INTERFACE\ENCOUNTERJOURNAL\
608155	UI-EJ-BACKGROUND-AZJOLNERUB.BLP	INTERFACE\ENCOUNTERJOURNAL\
608156	UI-EJ-BACKGROUND-BLACKFATHOMDEEPS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608157	UI-EJ-BACKGROUND-BLACKROCKDEPTHS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608158	UI-EJ-BACKGROUND-BLACKROCKSPIRE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608159	UI-EJ-BACKGROUND-CAVERNSOFTIME.BLP	INTERFACE\ENCOUNTERJOURNAL\
608160	UI-EJ-BACKGROUND-COILFANGRESERVOIR.BLP	INTERFACE\ENCOUNTERJOURNAL\
608161	UI-EJ-BACKGROUND-DIREMAUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608162	UI-EJ-BACKGROUND-DRAKTHARONKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
608163	UI-EJ-BACKGROUND-GNOMEREGAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
608164	UI-EJ-BACKGROUND-GUNDRAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
608165	UI-EJ-BACKGROUND-HALLSOFLIGHTNING.BLP	INTERFACE\ENCOUNTERJOURNAL\
608166	UI-EJ-BACKGROUND-HALLSOFREFLECTION.BLP	INTERFACE\ENCOUNTERJOURNAL\
608167	UI-EJ-BACKGROUND-HALLSOFSTONE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608168	UI-EJ-BACKGROUND-HELLFIRECITADEL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608169	UI-EJ-BACKGROUND-MAGISTERSTERRACE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608170	UI-EJ-BACKGROUND-MARAUDON.BLP	INTERFACE\ENCOUNTERJOURNAL\
608171	UI-EJ-BACKGROUND-PITOFSARON.BLP	INTERFACE\ENCOUNTERJOURNAL\
608172	UI-EJ-BACKGROUND-RAGEFIRECHASM.BLP	INTERFACE\ENCOUNTERJOURNAL\
608173	UI-EJ-BACKGROUND-RAZORFENDOWNS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608174	UI-EJ-BACKGROUND-RAZORFENKRAUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
608175	UI-EJ-BACKGROUND-SCARLETMONASTERY.BLP	INTERFACE\ENCOUNTERJOURNAL\
608176	UI-EJ-BACKGROUND-SCHOLOMANCE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608177	UI-EJ-BACKGROUND-STRATHOLME.BLP	INTERFACE\ENCOUNTERJOURNAL\
608178	UI-EJ-BACKGROUND-SUNKENTEMPLE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608179	UI-EJ-BACKGROUND-TEMPESTKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
608180	UI-EJ-BACKGROUND-THECULLINGOFSTRATHOLME.BLP	INTERFACE\ENCOUNTERJOURNAL\
608182	UI-EJ-BACKGROUND-THENEXUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608183	UI-EJ-BACKGROUND-THEOCULUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
608184	UI-EJ-BACKGROUND-THESTOCKADE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608185	UI-EJ-BACKGROUND-TRIALOFTHECHAMPION.BLP	INTERFACE\ENCOUNTERJOURNAL\
608186	UI-EJ-BACKGROUND-ULDAMAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
608187	UI-EJ-BACKGROUND-UTGARDEKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
608188	UI-EJ-BACKGROUND-UTGARDEPINNACLE.BLP	INTERFACE\ENCOUNTERJOURNAL\
608189	UI-EJ-BACKGROUND-VIOLETHOLD.BLP	INTERFACE\ENCOUNTERJOURNAL\
608190	UI-EJ-BACKGROUND-WAILINGCAVERNS.BLP	INTERFACE\ENCOUNTERJOURNAL\
