m_id	m_mapId	m_posX	m_posY	m_posZ	field5	field6	field7	field8	field9	field10	field11	field12
6477	657	-548.262	-65.316	515	0	0	0	0	650	550	200	0.2036
6478	0	-466.052	-350.469	54.565	0	0	0	5	0	0	0	0
6479	0	-400.179	745.486	54.75	0	0	0	15	0	0	0	0
6480	0	-6578.52	-3923.86	377.884	0	0	0	12	0	0	0	0
6483	0	-500.938	811.997	557.485	0	332	0	0	15.97	17.09	24.87	0
6484	0	-7011.74	-2538.47	241.713	0	0	0	0	6.577	5.319	6	0.04398
6485	1	-10221.8	-1837.66	217.955	0	0	0	0	10	20	20	0.005566
6487	644	-954.349	452.424	534.222	0	0	0	0	10	20	20	4.712
6488	755	-10685.1	-1307.53	181.523	0	0	0	0	10	20	20	0.2456
6505	1	6220.92	-1154.31	383.548	0	0	0	925.292	22.83	16.82	0	0
6508	36	-238.99	-578.618	511.995	0	0	0	0	11.05	3.337	10	4.693
6509	1	-5763.57	-2031.9	85	0	0	0	45	0	0	0	0
6510	1	6336.96	-1576.38	445.201	0	0	0	225.627	23.54	37.42	0	0
6511	530	-839.384	6953.65	344.511	0	0	0	12	0	0	0	0
6512	0	-1346.14	523.769	953.887	0	350	0	0	26.19	49.66	49.8	0
6513	0	-3269.24	-4303.16	165.71	1	0	0	0	9.731	10.09	15	0.4378
6515	1	6164.08	-1940	566.984	0	0	0	35	0	0	0	0
6516	1	6057.04	-924.856	414.302	0	0	0	152.328	11.99	17.68	3	0
6519	1	4731.07	-864.616	344.41	0	0	0	37.445	0	0	0	0
6521	754	-488.212	816.155	191.018	0	0	0	65	0	0	0	0
6522	1	6839.19	-371.892	-936.409	0	0	0	414.553	0	0	0	0
6524	1	-9388.99	-959.061	113.764	0	0	0	0	38.28	30.31	40	0
6525	1	-9388.78	-982.993	113.764	0	0	0	0	16.74	16.32	15	0
6526	1	-9389.71	-934.7	113.764	0	0	0	0	15.86	17.16	15	0
6529	1	-8325.48	793.608	152.545	0	0	0	12	6.762	6.028	6	5.95
6530	1	-5750.6	-3804.69	-0.0709364	0	358	0	20	0	0	0	0
6531	1	-5639.86	-3767.66	-0.07095	0	358	0	20	0	0	0	0
6532	1	-5702.51	-3605.1	-0.0708957	0	358	0	20	0	0	0	0
6533	1	-5906.28	-3541.53	-0.0157878	0	358	0	20	0	0	0	0
6534	1	-5811.52	-3410.89	-0.015686	0	358	0	20	0	0	0	0
6535	1	-5652.7	-3453.59	-0.0156047	0	358	0	20	0	0	0	0
6536	1	-5550.29	-3588.78	-0.0156793	0	358	0	20	0	0	0	0
6537	1	-5616.63	-4079.28	-0.0157199	0	358	0	20	0	0	0	0
6538	1	-5689.52	-4212.93	-0.0156589	0	358	0	20	0	0	0	0
6539	1	-5804.37	-4281.52	-0.0158318	0	358	0	20	0	0	0	0
6540	1	-5902.94	-4249.99	-0.0155674	0	358	0	20	0	0	0	0
6541	1	-5910.3	-4135.24	-0.0157064	0	358	0	20	0	0	0	0
6542	1	-5790.86	-4119.62	-0.0157606	0	358	0	20	0	0	0	0
6543	1	-5728.76	-4018.41	-0.0158013	0	358	0	20	0	0	0	0
6544	1	-5821.45	-3943.53	-0.0156657	0	358	0	20	0	0	0	0
6545	1	-5928.48	-3942.04	-0.0155843	0	358	0	20	0	0	0	0
6546	1	-6026.53	-4033.07	-0.0156996	0	358	0	20	0	0	0	0
6547	1	-6088.76	-4136.01	-0.0156996	0	358	0	20	0	0	0	0
6548	1	-6212.62	-4190	-0.0157335	0	358	0	20	0	0	0	0
6549	1	-6349.68	-4164.06	-0.0157267	0	358	0	20	0	0	0	0
6550	1	-6457.77	-4091.09	-0.0157674	0	358	0	20	0	0	0	0
6551	1	-6532.17	-3982.42	-0.0157199	0	358	0	20	0	0	0	0
6552	1	-6559.83	-3836.05	-0.0157064	0	358	0	20	0	0	0	0
6553	1	-6600.42	-3703.01	-0.0156996	0	358	0	20	0	0	0	0
6554	1	-6581.8	-3567.89	-0.0157199	0	358	0	20	0	0	0	0
6555	1	-6512.95	-3432.91	-0.0157199	0	358	0	20	0	0	0	0
6556	1	-6323.62	-3449.52	-0.0157199	0	358	0	20	0	0	0	0
6557	1	-6242.5	-3603.52	-0.0157335	0	358	0	20	0	0	0	0
6558	1	-6381.79	-3703.62	-0.0157335	0	358	0	20	0	0	0	0
6559	1	-6432.08	-3811.76	-0.0157606	0	358	0	20	0	0	0	0
6560	1	-6419	-3925.46	-0.0157403	0	358	0	20	0	0	0	0
6561	1	-6333.48	-3972.02	-0.0157199	0	358	0	20	0	0	0	0
6562	1	-6265.91	-3957.74	0.236	0	358	0	20	0	0	0	0
6563	1	-5903.42	-3712.59	-0.0707872	0	358	0	20	0	0	0	0
6564	0	1689.78	1674.7	135.559	0	0	0	717.117	0	0	0	0
6565	1	-6236.68	-3948.07	-923.595	0	358	0	0	30	30	30	4.917
6566	0	1660.41	1662.97	145.849	0	0	0	0	9.323	7.264	10	0
6567	0	1652.84	1678.18	124.485	0	0	0	0	7.042	8.636	7	0
6568	648	-7889.66	1834.59	447.698	0	384	0	15	0	0	0	0
6569	648	-7851.75	1844.29	726.213	0	384	0	0	0.914	6.846	4.996	5.223
6570	648	-7851.19	1843.45	731.927	0	384	0	0	0.872	6.934	4.996	5.223
6571	0	-1248.06	-1156.41	396.593	0	0	0	12	0	0	0	0
6572	609	1330.61	-5760.15	137.653	0	0	367	0	7.713	2.894	5.748	0
6573	609	1321.57	-5759.28	137.634	0	0	367	0	7.713	2.894	5.748	0
6574	0	1685.5	1647.54	137.279	0	0	0	839.392	0	0	0	0
6575	0	1810.95	1590.61	101.006	0	0	0	0	11.87	11.87	10	6.138
6576	0	1861.55	1603.55	947.625	0	0	0	114.405	0	0	0	0
6577	0	-500.911	111.667	568.404	1	0	0	15	13.83	38.68	10	0
6578	0	-605.649	-1062.59	658.856	0	0	0	25	0	0	0	0
6580	669	-364.627	-225.043	211	0	0	0	0	10	40	40	0
6581	0	-7542.91	-1184.93	482	0	0	0	0	10	18	25	1.92
6583	669	-346.411	-224.767	200	0	0	0	0	10	20	20	0
6587	0	-7555.5	-1307.66	249.046	1	0	0	0	21.21	21.21	17.58	0
6588	0	-7572.5	-1311.73	245.534	1	0	0	0	8.788	19.7	17.86	0
6589	0	-4856.41	-4812.1	196.616	1	0	0	0	19.88	19.17	14.3	1.047
6590	0	-4162.02	-4734.76	126.792	0	0	524	0	8.91	6.218	18.54	0.1842
6592	0	-2731.94	-6409.77	241.885	0	0	0	0	22.22	12	12.65	0.07915
6593	645	543.49	908.484	179.562	0	0	0	0	9.152	29.98	26.15	0
6594	645	299.573	814.679	113.551	0	0	0	0	9.152	29.98	26.15	0
6595	0	-2802.71	-5288.04	162.758	0	0	0	0	27	27	13.78	0.5061
6596	0	-2793.21	-5304.76	173.278	0	0	0	0	3.449	11.44	21.3	0.5061
6597	645	196.889	581.885	760.359	0	0	0	156.729	9.152	29.98	26.15	0
6598	0	-2782.33	-5311.31	173.837	0	0	0	0	25	10.55	21.3	0.5061
6600	0	-3229.87	-5050.45	120.638	0	0	0	0	29.24	32.13	17.39	0.4021
6601	645	252.028	564.637	821.625	0	0	0	0	12.13	71.71	25.93	0
6602	0	-3256.91	-5061.74	110.994	0	0	0	0	29.36	32.2	17.39	0.4021
6603	0	-3667.88	-5263.36	421.601	0	0	0	0	12.87	14.42	18.76	6.03
6604	0	-3661.34	-5240.74	421.379	0	0	0	0	32.38	32.65	24.02	6.03
6605	0	-4220.54	-5646.11	124.033	1	0	0	0	28.28	28	16.19	5.575
6606	0	-4208.28	-5631.09	171.005	1	0	0	0	3.75	10.75	23.65	5.575
6607	0	-4205.71	-5618.59	234.857	1	0	0	0	24.74	11.57	17.36	5.575
6608	0	-4009.81	-6439.31	413.414	0	0	0	0	11.62	8.48	25.56	0.1014
6609	0	-4008.01	-6456.48	409.147	0	0	0	0	29.2	26	43.35	0.1014
6610	657	-326	27	634	0	0	0	0	22	9	20	5.498
6612	1	-11522.1	-2317.43	616.5	0	0	0	0	20	4.9	18	5.393
6613	1	10497.3	802.924	1397.27	0	0	0	662.738	0	0	0	0
6614	0	-4903.69	-6610.46	939.342	0	0	0	0	37.27	13.76	18.3	0.6934
6615	0	-4925.69	-6625.93	108.316	0	0	0	0	16.32	18.44	15.46	0.6934
6616	0	-4884.52	-6591.44	108.316	0	0	0	0	16.51	18.5	15.46	0.6934
6618	757	148.5	1337.05	175	0	0	0	0	8	24	12	0
6620	1	-10688	-1309.1	176.616	1	0	0	0	5	10	10	0.218
6621	0	-5005.56	-6766.77	443.865	0	361	0	716.655	0	0	0	0
6623	1	3527.96	-6518.18	60.5	0	0	0	0	24.82	11.46	10	6.264
6624	1	3514.79	-6516.8	570.779	0	0	0	0	0.7241	2.762	3	0
6625	671	-845.196	-624.104	831.901	0	0	0	0	41.32	26.09	20	0.4967
6626	671	-946.021	-575.495	831.903	0	0	0	0	13.17	41.5	15	0
6627	671	-998.096	-584.276	831.901	0	0	0	0	13.17	130	15	0
6628	1	-10677.7	-1306.3	22	1	0	0	0	14	20	12	0.2613
6629	0	-8804.07	-152.071	833.425	0	0	0	0	20	150	30.34	0.545
6630	1	4872.72	-2804.44	1444.65	1	0	0	0	5.638	12.75	15	6.028
6632	30	783.917	-492.819	100.052	0	0	0	0	14.8	29.23	32.69	6.175
6633	30	-1374.07	-536.727	553.057	0	0	0	0	14.8	29.23	32.69	0.7334
6634	529	1340	1315	-764.908	0	0	0	70	0	0	0	0
6635	529	668	658	128.375	0	0	0	70	0	0	0	0
6636	628	1120.59	-757.411	479.772	0	0	0	0	49.88	232.3	159.1	0
6638	628	1262.38	-642.365	519.516	0	0	0	0	49.88	232.3	159.1	4.722
6639	628	1262.95	-882.88	473.193	0	0	0	0	49.88	232.3	159.1	4.722
6640	628	444.785	-834.316	436.719	0	0	0	0	49.88	232.3	159.1	0
6642	628	301.799	-936.441	494.384	0	0	0	0	49.88	232.3	159.1	4.722
6643	628	301.793	-731.46	487.065	0	0	0	0	49.88	232.3	159.1	4.722
6646	643	-198.417	981.962	230.591	0	0	0	0	15.49	27.92	41.02	0
6647	0	-4559.63	3877.19	0	1	0	0	0	527.9	652.7	30.41	0
6648	0	-4559.63	3877.19	-222.813	1	0	0	0	527.9	652.7	10.41	0
6649	0	-4617.18	3978.04	-716.005	1	0	0	0	27.9	13.7	10.41	0.3905
6650	0	-4453.24	3808.79	-816.626	1	0	0	0	27.9	12.7	10.41	0.4733
6651	657	-945.635	-165.389	640	0	0	0	0	275	275	40	5.539
6652	657	-1179.78	418.299	676	0	0	0	0	500	375	30	5.539
6653	0	-3472.56	-4324.42	212.067	1	0	0	0	9.334	11.75	15	5.944
6654	0	-3408.22	-4242.84	222.319	0	395	0	127.539	0	0	0	0
6655	0	-3465.25	-4195.3	213.219	0	395	0	146.066	0	0	0	0
6656	0	-3481.69	-4242.23	214.668	0	395	0	109.022	0	0	0	0
6657	654	-1913.5	2282.79	444.508	0	0	553	0	18	16	30	5.538
6660	657	-1122.7	498.941	617	0	0	0	0	280	300	30	5.539
6661	657	-929.373	619.988	682	0	0	0	0	280	275	30	5.539
6662	730	529.566	842.741	362.732	0	0	0	0	25.1	32.94	16.72	0
6663	657	-726.688	469.625	628	0	0	0	0	300	300	30	5.539
6664	732	-1274	1050.09	110	0	0	0	0	6	8	11	0.02163
6665	657	-791.988	524.872	687	0	0	0	0	50	80	20	5.539
6666	657	-1004.82	429.429	688	0	0	0	0	80	105	20	5.539
6667	657	-1000	395	643.5	0	0	0	0	80	160	20	5.539
6670	646	2078.99	-169.255	-175.279	0	0	0	0	34.74	44.96	25	0.2293
6672	1	-11361.2	730.295	723.901	0	0	0	0	22.35	8.082	40.35	0.3559
6673	754	-322.891	815.91	199.489	0	0	0	0	6.448	20.84	34.05	6.278
6676	670	-444.444	-360.786	217.911	0	0	0	326.127	0	0	0	0
6683	1	1333.95	-4631.2	242.825	0	0	0	25	0.2778	0.2778	0.2778	0
6684	1	1333.96	-4631.16	242.825	0	0	0	25	0	0	0	0
6685	1	-1381.96	2918.73	732.039	0	0	0	2	31.69	17.33	34.19	3.211
6686	0	-2171.81	-1960.2	140.273	0	0	0	758.502	0	0	0	0
6687	654	-2238.01	1428.29	-229.394	0	186	0	516.442	0	0	0	0
6688	654	-2238.38	1370.45	-256.965	0	186	0	516.442	0	0	0	0
6689	654	-2252.13	1478.67	-196.097	0	186	0	516.442	0	0	0	0
6690	0	-6536.84	-2389.95	294.773	0	0	0	794.493	0	0	0	0
6701	90	-730.344	150.168	-248.061	0	0	0	0	1	18	10	0
6702	90	-326.789	-517.325	-152.847	0	0	0	0	1	10	10	0
6710	1	5255.1	-1505.62	1363.02	1	0	0	345.056	0	0	0	0
6713	0	-6626.41	-4670.07	120.313	0	0	0	0	27.14	24.09	7	0.5392
6733	571	4737.34	-4857.78	262.892	0	0	0	0	13.4	10.54	13.06	0
6769	859	-11916.7	-1204	95	0	0	0	0	20	35	30	0
6774	643	-178.021	802.064	807.684	0	0	0	0	7.625	34.67	73.91	0
6775	0	-11916.2	-1218.47	100	0	0	601	0	6	4	17.5	0
6781	859	-12067.3	-1785.23	68	0	0	0	0	58.43	19.57	15	0.7169
6783	0	-12893.7	-1414.03	134.689	0	424	0	609.349	0	0	0	0
6800	1	4617.35	-1967.67	1193.22	0	431	0	20	0	0	0	0
6801	1	4598.71	-2697.39	1140.15	0	431	0	25	0	0	0	0
6802	1	4929.93	-1492.76	1327.94	0	431	0	32	0	0	0	0
6803	726	1820.85	156.363	9	0	0	0	0	43	29	18	0
6804	726	1879.68	442.125	0	0	0	0	136.763	5.332	11.1	0	0
6805	726	1552	212.507	18	0	0	0	0	57	37	12	1.608
6806	726	2180	330	45	0	0	0	0	35	49	25	0.3152
6809	1	5223.66	-1244.59	1405	0	425	0	0	130	130	80	0.915
6810	861	1037.94	302.111	423.317	1	0	0	0	6.706	1.025	15	0.294
6814	571	4002.32	6545.22	268	1	0	0	0	41.61	31.3	32.06	0
6823	571	3661.94	6911.14	354	1	0	0	0	60.32	46.31	32.73	0
6824	861	1425.68	674.592	-50	0	0	0	0	336.9	371.8	130	0
6828	861	1518.91	335.533	617.052	0	0	0	609.491	73.33	57.46	0	0
6831	951	4032.1	7518.1	251.33	0	0	0	10	0	0	0	0
6832	951	4057.34	7518.76	255.074	0	0	0	10	0	0	0	0
6833	951	4079.61	7523.54	260.716	0	0	0	10	0	0	0	0
6834	951	4100.08	7515.63	266.244	0	0	0	10	0	0	0	0
6843	951	3709.11	7348.94	269.679	1	0	0	0	10	4	10	0
6845	720	818.311	-589.653	75	0	0	0	0	50	80	30	0
6847	1	-11255.3	311.634	630.267	0	0	0	560.786	0	0	0	0
6850	571	3898.75	6985.52	694.879	1	0	0	0	3.362	6.65	20	0.06263
6852	951	4239.33	7167.57	260.63	0	0	0	10	0	0	0	0
6853	0	-5664.69	-1567.51	383.204	0	0	0	741.453	0.001953	0.1892	0	0
6854	0	-5617.25	-1973.55	392.11	0	0	0	0	70	95.21	3.2	0
6855	0	-4765.25	-1188.36	509.395	0	0	0	442.723	0	0	0	0
6857	0	1699.81	1708.01	136.08	0	0	0	254.065	0	0	0	0
6858	951	4199.64	7211.18	256.024	0	0	0	10	0	0	0	0
6861	720	-204.34	-330.207	676.068	0	0	0	60	21.21	21.21	1	0
6862	720	-272.793	-416.733	102.393	0	0	0	30	21.21	21.21	1	0
6863	720	-334.811	-412.915	103.564	0	0	0	30	21.21	21.21	1	0
6864	1	3980.63	-2924.81	1017	0	0	0	0	18	40	32	5.135
6866	720	-562.25	324.45	132	0	0	0	0	10	40	36	5.958
6868	861	1145.93	281.672	167.615	0	428	0	177.076	0	0	0	0
6869	861	1062.95	421.892	414.536	0	445	0	177.076	0	0	0	0
6883	968	2286.56	1402.34	2197.29	0	0	0	3	0	0	0	0
6884	968	2286.56	1402.36	2197.29	0	0	0	3	0	0	0	0
6885	968	2284.78	1731.35	2189.64	0	0	0	3	0	0	0	0
6886	968	2284.78	1731.32	2189.64	0	0	0	3	0	0	0	0
6887	968	2043.95	1729.78	2190.04	0	0	0	3	0	0	0	0
6888	968	2044	1729.73	2190.03	0	0	0	3	0	0	0	0
6889	968	2048.47	1393.59	2194.54	0	0	0	3	0	0	0	0
6890	968	2048.48	1393.6	2194.54	0	0	0	3	0	0	0	0
6891	968	2302.69	1391.27	1197.77	0	0	0	3	0	0	0	0
6892	968	2283.38	1748.98	1189.71	0	0	0	3	0	0	0	0
6893	968	2046.33	1748.81	1190.03	0	0	0	3	0.2778	0.2778	0.2778	0
6894	968	2050.46	1372.26	1194.56	0	0	0	3	0.2778	0.2778	0.2778	0
6897	968	2523.48	1596.56	1269	0	0	0	28	0	0	0	0
6898	968	1807.71	1539.58	1268	0	0	0	28	0.2778	0.2778	0.2778	0
6902	861	1308.79	248.497	266.107	0	0	0	0	20.43	13.79	20	0
6911	0	-8513.88	1305.05	610.045	1	0	0	0	11.12	5	3.93	0
6912	0	-8835.51	651.471	980.269	0	0	0	0	0.07426	3.266	9.205	0.4006
6913	861	1450.08	343.014	515.926	0	467	0	561.836	0	0	0	0
6914	0	-8535.16	609.703	102.877	0	0	0	0	8.661	16.31	7.048	0.6894
6915	861	1232.14	164.066	107.211	0	451	0	174.536	27.31	14.79	0	0
6916	0	-8508.44	772.727	732.745	0	0	0	0	6.668	1.122	8.32	3.855
6920	1	1487.89	-4997.26	19.7	0	0	0	0	18.89	13.4	4	0.1549
6921	1	1624.23	-4431.57	202.148	0	0	0	0	9.455	2.609	9	0.7724
6922	1	1922.74	-4508.72	294.203	0	0	0	0	7.515	2.153	9.273	3.822
6924	0	1584.25	613.906	625.365	0	0	0	23	25.07	9.326	0	0
6927	861	1251	148	119.6	0	0	0	0	7	7	8	0
6929	720	174.913	285.918	84.891	0	0	0	0	27.63	27.33	20	5.346
6937	861	1028.24	333.17	441.711	0	0	606	0	30.01	46.08	10	0.2498
6945	951	3732.04	7359.03	269.679	0	0	0	10	0	0	0	0
6951	870	-442.615	-1730.05	715.333	0	0	0	171.902	0	0	0	0
6952	870	-480.597	-1677.92	120.338	0	0	0	134.879	0	0	0	0
6954	870	-720.28	-1693.85	158.618	0	489	0	125.252	0	0	0	0
6955	938	2937.29	71.691	5	0	0	0	0	110	99.24	20	4.693
6956	545	-167.529	-273.998	-775.557	0	0	0	0	10.64	49.96	18.16	4.783
6958	860	1413.07	3535.35	864.622	0	0	0	162.252	0	0	0	0
6959	554	-145.966	0.20658	-18.124	0	0	0	0	9.39	30.59	20	0
6961	553	171.383	-564.121	-109.698	0	0	0	0	16.08	7.515	10	0.811
6962	553	166.074	326.997	-541.998	0	0	0	0	26.35	8.777	10	0.2132
6963	553	-959.494	391.071	-179.351	0	0	0	0	5.869	12.9	10	0
6964	552	176.082	0.578873	-0.205485	0	0	0	0	7.826	17.77	10	0
6966	860	946.58	2954.65	78.496	0	0	0	0	112.1	100.9	15	5.203
6967	552	221.567	-167.296	-792.068	0	0	0	0	14.87	6.621	15	0
6968	552	201.244	108.268	223.204	0	0	0	0	18.3	4.115	10	0
6971	870	4100.93	-814.578	200.916	1	0	0	0	20	20	20	0
6973	870	2521.49	-1574.23	404.028	0	0	0	0	8.624	11.02	10	0.4226
6976	870	209.7	-1501.84	855.539	0	0	0	0	5.514	47.68	15	1.204
6982	870	2553.45	-1454.72	410.115	0	0	0	0	15.35	30.44	10	0.03636
6983	870	2833.22	-1188.15	329.258	0	0	0	0	31.28	38.19	10	5.164
6984	974	-3815.97	6226.18	81.733	0	0	0	135.187	0	0	0	0
6985	860	994.503	2931.54	78.5	0	0	0	0	119.4	89.72	15	4.431
6986	860	921.486	3343.02	116	0	0	0	0	108.4	86.9	5	5.048
6987	860	968.771	3329.2	116	0	0	0	0	108.4	86.9	5	5.048
6988	860	1004.4	3237.67	114.016	0	0	0	0	77.26	88.14	2	5.017
6989	860	1041.94	3230.8	114.016	0	0	0	0	66.07	95.07	2	5.459
6990	860	818.66	3014.97	83	0	0	0	0	62.95	66.75	10	5.312
6991	860	852.851	2896.17	79.665	0	0	0	0	136.5	99.2	3	5.203
6992	860	921.104	2836.86	798.523	0	0	0	0	136.5	99.2	3	5.948
6993	860	874.531	3063.12	96	0	0	0	0	110.1	67.79	5	5.312
6995	974	-4011.98	6264.18	103.331	0	0	0	110.134	0	0	0	0
6996	974	-4029.76	6282.43	101.482	0	0	0	122.244	0	0	0	0
6997	974	-4083.43	6338.51	971.107	0	0	0	971.238	0	0	0	0
6998	974	-4120.89	6343.39	982.473	0	0	0	976.533	0	0	0	0
6999	974	-4183.86	6347.96	982.423	0	0	0	103.021	0	0	0	0
7000	974	-4283.77	6329.81	100.312	0	0	0	128.586	0	0	0	0
7008	974	-3991.55	6247.01	106.775	0	0	0	130.184	0	0	0	0
7009	974	-4261.34	6346.44	105.273	0	0	0	125.227	0	0	0	0
7011	860	852.802	3157.36	104	0	0	0	0	79.62	60.18	5	0.6855
7012	860	884.556	3136.46	103.9	0	0	0	0	53.62	51.8	5	5.987
7015	974	-4097.45	6351.13	100.677	0	0	0	823.055	0	0	0	0
7016	974	-3982.11	6231.35	13.624	0	0	0	0	32.18	4.693	20	0.7907
7017	870	-152.026	-2365.71	327.927	0	0	0	146.231	0	0	0	0
7023	870	753.135	-1717.89	719.089	0	516	0	85	0	0	0	0
7024	870	723.901	-2012.95	725.726	0	516	0	75	0	0	0	0
7025	870	961.132	-1.901.509	4.849.658	0	516	0	70	0	0	0	0
7028	870	7.287.587	-2.114.054	6.594.735	0	516	0	0	85.51	50.08	33.77	0.1311
7029	939	3217.27	-4975.21	191.558	0	0	0	0	28	52	8	5.478
7037	860	542.628	4321.92	212.239	0	0	0	954.989	0	0	0	0
7039	939	3122.58	-5558.39	180.208	0	0	0	0	54.04	53.04	20	4.467
7040	974	-4395.61	6336.13	130.368	0	0	0	976.533	0	0	0	0
7041	860	649.58	4222.01	202.909	0	0	0	14.905	0	0	0	0
7042	860	599.971	4268.14	206.552	0	0	0	111.058	0	0	0	0
7045	0	-8435.02	322.313	151.791	0	0	0	0	6.703	9.229	15	5.321
7046	0	-8344.34	270.083	155.347	0	0	0	118.995	6.703	9.229	15	5.321
7048	0	-8708.69	812.648	984.159	0	0	0	0	3.534	1.824	6.846	2.242
7049	650	796.535	620.62	412.372	0	0	0	0	6.497	31.05	15	0
7053	578	1077.53	974.998	361.07	0	0	0	0	27.69	29.37	15	5.898
7054	870	-3081.23	-1787.4	897.484	0	0	0	4	0	0	0	0
7058	1	-1324.35	-5587.31	26.4	0	0	0	0	6.275	14	5.549	0.8409
7061	940	4042.36	534.955	511.024	0	0	0	113.347	0	0	0	0
7062	870	287.479	-2124.32	621.253	0	0	0	0	23.99	25.68	7.894	0
7064	870	-3081.23	-1787.4	-200	0	0	0	0	20	20	560	0
7066	939	3193.86	-4927.22	193.562	0	0	0	0	35.03	11.63	8	6.277
7074	939	3347.43	-4910.6	183	0	0	0	0	25	240	4	0.06997
7075	939	3380.74	-4807.02	183.983	0	0	0	0	54.08	51.79	8	1.603
7076	870	1502.32	-1292.28	250.249	0	0	0	0	61.9	93.27	42.95	0
7078	870	2302.57	-1725.48	224.547	0	0	0	136.051	11.75	0.5024	1	5.881
7084	960	1.059.927	-2.501.193	1.747.132	0	0	0	0	5.055	21.59	12	5.313
7085	960	1.052.405	-2.543.109	1.702.139	0	0	0	0	45	16	1.25	5.968
7086	870	159.554	-272.319	235.621	0	0	0	0	28.58	49.53	20	0.5458
7087	860	240.71	3843.14	735.012	0	0	0	13.475	0	0	0	0
7088	959	3660.67	3021.65	804.661	0	0	0	0	63.08	62	40	5.664
7089	870	189.422	265.51	153.807	0	0	0	484.524	0	0	0	0
7090	870	-230.417	-298.038	161.185	0	0	0	0	118	60.67	80	0.9444
7091	870	-449.872	242.406	154.641	0	0	0	25	0	0	0	0
7092	0	213.542	-1477.52	177.817	1	0	0	0	12.36	4.514	12	0.6523
7093	870	2301.85	-1760.33	235.632	0	0	0	0	15.73	23.88	35.99	0.5493
7096	0	493.038	-1549.27	180.25	0	535	0	0	54.52	7.841	15	6.02
7097	0	238.611	-1580.4	192.865	0	535	0	0	29.6	21.6	20	0
7098	0	-532.726	-1516.12	207.989	0	535	0	0	22.18	19.43	20	5.572
7099	0	-978.021	-1593.52	213.401	0	535	0	0	28.48	88.75	30	0.3903
7100	0	122.448	-1643.12	194.611	0	535	0	0	32.8	14.92	15	0
7101	0	112.965	-1538.8	169.644	0	535	0	0	27.24	48.02	20	6.139
7102	0	776.597	-1440.62	180.671	0	535	0	0	48.3	20.42	20	0
7103	0	-393.576	-1431.13	176.234	0	535	0	0	11.63	6.094	10	0.8216
7104	962	1163.53	2304	387.952	0	0	0	0	9.678	27.33	10	0
7106	860	9.129.722	4.561.797	2.302.379	0	0	0	300.926	3.909	19.23	0	0
7107	870	-753.252	1342.14	151.784	0	560	0	0	52.53	9.059	10	0.2837
7108	870	-806.969	1269.97	151.665	0	560	0	0	15.16	17.81	10	0.2837
7109	870	-749.979	1330.89	166.629	0	560	0	0	17.95	20.5	10	0.2837
7110	967	-11975	12259.4	-13	0	0	0	0	40	130	25	0.4725
7111	967	-12020	12243	-20	0	0	0	0	35	95	25	0.625
7112	967	-12060	12208.9	-20	0	0	0	0	33	90	25	0.849
7113	967	-12080	12180	-18	0	0	0	0	25	85	25	0.9766
7114	967	-12110	12143.3	-17	0	0	0	0	40	95	25	1.158
7115	967	-12105	12099.7	-12	0	0	0	0	25	116.4	25	1.313
7116	860	791.512	3607.19	160.521	0	0	0	0	24.37	89.43	40	0
7118	960	995.679	-2516.91	180.524	0	0	0	0	12	20	12	5.968
7121	959	3726.23	3110.42	822	0	0	0	0	40	8	20	5.672
7126	959	3922.95	3096.74	781.799	0	0	0	0	60	8	20	0.8972
7127	962	721.856	2113.15	402.99	0	0	0	0	28.92	23.75	30	0
7128	960	856.576	-2438.26	192.565	0	0	0	0	15	10	5	4.392
7129	960	8.180.469	-2.473.417	1.925.441	0	0	0	0	15	10	5	5.96
7130	960	858.701	-2487.25	192.545	0	0	0	0	15	10	5	5.94
7131	960	849.566	-2439.08	176.303	0	0	0	0	30	10	5	2.798
7133	962	722.075	2274.95	387.952	0	0	0	0	17.63	15.64	20	0
7136	967	-13854.6	-13770	250	0	0	0	0	280	130	250	0
7137	967	-13854.6	-13505	250	0	0	0	0	280	130	250	0
7138	967	-13945	-13637.5	250	0	0	0	0	100	134.5	250	0
7139	967	-13764	-13637.5	250	0	0	0	0	100	134.5	250	0
7140	967	-13854.6	-13637.5	195	0	0	0	0	79.5	134.5	120	0
7144	939	3216.4	-4902.03	194.179	0	0	0	0	8	48	8	0
7151	1	-8595.2	-3993.16	-198	0	0	0	0	30	8	25	6.079
7152	1	-8281.13	-4456.64	-190	0	0	0	0	40	8	45	5.368
7154	1	-8287.83	-4593.46	-209	0	0	0	0	55	8	55	0.2181
7155	1	-8262.02	-4512.12	-200	0	0	0	0	50	8	45	5.076
7161	939	3249.25	-5007.95	197	0	0	0	0	11	6	10	0.7755
7162	938	3728.76	-429.809	118	0	0	0	0	35	8	20	0.1763
7163	940	4927.62	338.502	115	0	0	0	0	50	8	25	0.09843
7164	967	-2315.62	-2387.71	95	0	0	0	0	8	50	30	6.125
7175	870	325.38	230.332	187.41	0	0	0	0	42.96	8.034	15.56	0
7185	967	-1778.86	-2392.26	349	0	0	0	0	110	100	20	0.1531
7232	0	121.788	-1637.01	211.987	0	535	0	0	4.253	2.352	3	0
7239	870	200.863	931.75	174.503	0	0	0	238.274	0	0	0	0
7246	757	397.825	1337.07	170.192	0	0	0	0	17.41	20.54	20	0
7256	720	-428.462	268.679	748.847	0	0	0	80	0	0	0	0
7258	860	985.503	2860.77	897.622	0	0	0	144.374	0	0	0	0
