m_ID	m_ContinentID	m_ParentAreaID	m_AreaBit	m_flags	m_SoundProviderPref	m_SoundProviderPrefUnderwater	m_AmbienceID	m_ZoneMusic	m_IntroSound	m_ExplorationLevel	Unknown	m_AreaName_lang	m_factionGroupMask	m_liquidTypeID_1	m_liquidTypeID_2	m_liquidTypeID_3	m_liquidTypeID_4	m_minElevation	m_ambient_multiplier	m_lightid	newField20	newField21	newField22	newField23	newField24	newField25	
3628	530	3518	1252	1073791040	0	0	0	0	34207	0	0	"Halaa"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3629	530	3518	1253	1073758272	0	0	0	0	34213	0	65	"Southwind Cleft"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3630	530	3518	1254	1073758272	0	0	0	0	34244	0	65	"Oshu\'gun"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3631	530	3518	1255	1073758272	0	0	0	0	34261	500	65	"Spirit Fields"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3632	530	3518	1256	1073758272	0	0	0	0	34288	0	0	"Shamanar"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3633	530	3518	1257	1073758272	0	89	0	0	34297	506	66	"Ancestral Grounds"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3634	530	3518	1258	1073758272	0	0	0	0	34332	0	64	"Windyreed Village"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3635	530	3518	1259	1073758272	0	0	0	0	34367	0	0	"Unused2"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3636	530	3518	1260	1073758272	0	0	0	0	34375	0	69	"Elemental Plateau"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3637	530	3518	1261	1073758272	0	0	0	0	34410	505	65	"Kil\'sorrow Fortress"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3638	530	3518	1262	1073758272	0	0	0	0	34448	0	64	"The Ring of Trials"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3639	530	3524	1263	1073741888	0	0	0	0	34483	0	0	"Silvermyst Isle"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3640	530	3521	1264	1073758272	0	89	0	0	34514	0	62	"Daggerfen Village"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3641	530	3521	1265	1073758272	0	0	0	0	34549	0	60	"Umbrafen Village"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3642	530	3521	1266	1073758272	0	89	0	0	34582	0	61	"Feralfen Village"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3643	530	3521	1267	1073758272	0	89	0	0	34615	0	63	"Bloodscale Enclave"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3644	530	3521	1268	1075855424	0	0	0	310	34652	0	0	"Telredor"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3645	530	3521	1269	1075855424	0	0	0	278	34661	0	0	"Zabra\'jin"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3646	530	3521	1270	1073758272	0	0	0	0	34680	0	63	"Quagg Ridge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3647	530	3521	1271	1073758272	0	0	404	0	34703	489	62	"The Spawning Glen"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3648	530	3521	1272	1073758272	0	0	403	0	34737	0	61	"The Dead Mire"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3649	530	3521	1273	1075855424	0	0	0	0	34763	0	0	"Sporeggar"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3650	530	3521	1274	1073758272	0	89	403	0	34773	0	62	"Ango\'rosh Grounds"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3651	530	3521	1275	1073758272	0	89	403	0	34807	510	63	"Ango\'rosh Stronghold"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3652	530	3521	1276	1073758272	0	0	0	0	34847	0	61	"Funggor Cavern"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3653	530	3521	1277	1073758272	0	0	0	0	34876	0	62	"Serpent Lake"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3654	530	3521	1278	1073758272	0	0	0	0	34901	0	63	"The Drain"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3655	530	3521	1279	1073758272	0	0	0	0	34920	0	60	"Umbrafen Lake"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3656	530	3521	1280	1073758272	0	0	0	0	34947	0	62	"Marshlight Lake"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3657	530	3521	1281	1073758272	0	0	0	0	34978	475	0	"Portal Clearing"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3658	530	3521	1282	1073758272	0	0	0	0	35009	0	62	"Sporewind Lake"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3659	530	3521	1283	1073758272	0	0	0	0	35038	0	60	"The Lagoon"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3660	530	3521	1284	1073758272	0	89	0	0	35059	0	0	"Blades\' Run"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3661	530	3521	1285	1073758272	0	89	0	0	35081	0	0	"Blade Tooth Canyon"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3662	530	3430	1286	1073741888	0	89	0	0	35117	0	0	"Commons Hall"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3663	530	3430	1287	1073741888	0	89	0	0	35142	0	0	"Derelict Manor"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3664	530	3430	1288	1073741888	0	0	0	0	35171	0	0	"Huntress of the Sun"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3665	530	3430	1289	1076887616	0	89	0	0	35208	0	6	"Falconwing Square"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3666	530	3518	1290	1073758272	0	0	0	0	35243	0	64	"Halaani Basin"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3667	530	3521	1291	1073758272	0	0	0	0	35270	0	62	"Hewn Bog"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3668	530	3521	1292	1073758272	0	89	0	0	35287	0	62	"Boha\'mu Ruins"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3669	530	3483	1293	1073791040	0	0	0	0	35314	479	0	"The Stadium"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3670	530	3483	1294	1073791040	0	0	0	0	35337	478	0	"The Overlook"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3671	530	3483	1295	1073791040	0	89	0	0	35362	478	58	"Broken Hill"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3672	530	3518	1296	1073758272	0	0	0	0	35385	0	0	"Mag\'hari Procession"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3673	530	3518	1297	1073758272	0	0	0	0	35424	0	64	"Nesingwary Safari"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3674	530	3519	1298	1073758272	0	89	0	0	35459	495	62	"Cenarion Thicket"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3675	530	3519	1299	1073758272	0	0	0	310	35492	519	62	"Tuurem"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3676	530	3519	1300	1073758272	0	0	0	0	35499	480	62	"Veil Shienor"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3677	530	3519	1301	1073758272	0	0	0	0	35524	481	62	"Veil Skith"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3678	530	3519	1302	1073758272	0	0	0	0	35545	481	62	"Veil Shalas"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3679	530	3519	1303	1073758272	0	0	0	0	35568	481	70	"Skettis"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3680	530	3519	1304	1073758272	0	89	0	0	35576	481	70	"Blackwind Valley"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3681	530	3519	1305	1073758272	0	89	0	337	35609	0	63	"Firewing Point"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3682	530	3519	1306	1073758272	0	0	0	0	35638	0	64	"Grangol\'var Village"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3683	530	3519	1307	1075855424	0	0	0	278	35676	0	0	"Stonebreaker Hold"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3684	530	3519	1308	1075855424	0	89	0	279	35711	0	0	"Allerian Stronghold"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3685	530	3519	1309	1073758272	0	89	0	0	35750	501	63	"Bonechewer Ruins"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3686	530	3519	1310	1073758272	0	0	0	0	35783	480	64	"Veil Lithic"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3687	530	3519	1311	1073758272	0	0	0	0	35806	0	62	"Olembas"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3688	530	3519	1312	1073758272	0	89	402	306	35814	0	65	"Auchindoun"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3689	530	3519	1313	1073758272	0	0	0	0	35825	0	63	"Veil Reskk"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3690	530	3519	1314	1073758272	0	89	0	0	35846	480	70	"Blackwind Lake"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3691	530	3519	1315	1073758272	0	0	0	0	35875	0	62	"Lake Ere\'Noru"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3692	530	3519	1316	1073758272	0	0	0	0	35902	0	62	"Lake Jorune"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3693	530	3519	1317	1073758272	0	0	0	0	35925	0	62	"Skethyl Mountains"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3694	530	3519	1318	1073758272	0	0	0	0	35960	0	62	"Misty Ridge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3695	530	3519	1319	1073758272	0	0	0	0	35983	0	62	"The Broken Hills"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3696	530	3519	1320	1073758272	0	0	0	0	36015	508	62	"The Barrier Hills"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3697	530	3519	1321	1073791040	0	0	402	306	36049	0	64	"The Bone Wastes"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3698	559	0	1322	65664	0	0	369	243	36079	512	0	"Nagrand Arena"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3699	530	3518	1323	1073758272	0	0	0	0	36106	510	65	"Laughing Skull Courtyard"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3700	530	3518	1324	1073758272	0	0	0	0	36154	510	0	"The Ring of Blood"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3701	530	3518	1325	1073758336	0	89	0	0	36187	0	0	"Arena Floor"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3702	562	0	1326	65664	0	0	406	243	36210	0	0	"Blade\'s Edge Arena"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3703	530	0	1327	18728	0	0	409	311	36245	0	0	"Shattrath City"	6	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3704	530	3487	1328	1073742104	0	0	0	0	36274	0	0	"The Shepherd\'s Gate"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3705	530	3518	1329	1073758272	0	0	0	0	36311	0	64	"Telaari Basin"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3706	269	2366	1330	1073741824	0	0	0	0	1537	512	0	"The Dark Portal"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3707	534	3606	1331	1073741824	0	89	0	346	36338	521	0	"Alliance Base"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3708	534	3606	1332	1073741824	0	0	0	347	36365	522	0	"Horde Encampment"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3709	534	3606	1333	1073741824	0	0	0	0	36398	0	0	"Night Elf Village"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3710	534	3606	1334	1075838976	0	0	0	348	36432	523	0	"Nordrassil"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3711	571	0	1335	16448	0	0	461	424	36443	0	76	"Sholazar Basin"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3712	530	3523	1336	1075855424	0	89	0	0	36472	475	0	"Area 52"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3713	542	0	1337	0	0	0	0	0	36487	0	0	"The Blood Furnace"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3714	540	0	1338	0	0	0	0	0	36521	0	0	"The Shattered Halls"	0	0	0	0	0	-500	0.5	0	13	0	0	675	0	-1
3715	545	0	1339	0	0	0	0	0	36559	0	0	"The Steamvault"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3716	546	0	1340	0	0	0	0	0	36588	0	0	"The Underbog"	0	0	0	0	0	-500	0.4	0	13	0	0	675	0	-1
3717	547	0	1341	0	0	0	0	0	36613	0	0	"The Slave Pens"	0	0	0	0	0	-500	0.5	0	13	0	0	675	0	-1
3718	530	3521	1342	1075855424	0	0	0	278	36641	0	0	"Swamprat Post"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3719	530	3519	1343	1073758272	0	89	0	0	36668	510	63	"Bleeding Hollow Ruins"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3720	530	3521	1344	1073791040	0	0	0	0	36710	0	0	"Twin Spire Ruins"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3721	530	3523	1345	1073758272	0	0	0	0	36742	0	66	"The Crumbling Waste"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3722	530	3523	1346	1073758272	0	0	0	0	36780	496	67	"Manaforge Ara"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3723	530	3523	1347	1073758272	0	89	0	0	36807	0	67	"Arklon Ruins"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3724	530	3523	1348	1075855424	0	89	0	0	36832	475	67	"Cosmowrench"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3725	530	3523	1349	1073758272	0	0	0	310	36844	519	67	"Ruins of Enkaat"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3726	530	3523	1350	1073758272	0	0	0	0	36874	497	67	"Manaforge B\'naar"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3727	530	3523	1351	1073758272	0	0	0	0	36906	487	68	"The Scrap Field"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3728	530	3523	1352	1073758272	0	0	0	0	36936	0	68	"The Vortex Fields"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3729	530	3523	1353	1073758272	0	0	0	0	36970	0	67	"The Heap"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3730	530	3523	1354	1073758272	0	0	0	0	36987	498	68	"Manaforge Coruu"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3731	530	3523	1355	1073758272	0	0	0	0	37018	0	69	"The Tempest Rift"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3732	530	3523	1356	1073758272	0	0	0	0	37050	0	69	"Kirin\'Var Village"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3733	530	3523	1357	1073758272	0	0	0	0	37084	0	0	"The Violet Tower"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3734	530	3523	1358	1073758272	0	0	0	0	37116	499	69	"Manaforge Duro"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3735	530	3523	1359	1073758272	0	0	0	0	37145	0	68	"Voidwind Plateau"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3736	530	3523	1360	1073758272	0	0	0	0	37178	496	0	"Manaforge Ultris"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3737	530	3523	1361	1073758272	0	89	0	0	37211	492	69	"Celestial Ridge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3738	530	3523	1362	1075855424	0	0	423	335	37242	489	0	"The Stormspire"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3739	530	3523	1363	1073758272	0	89	0	0	37271	488	68	"Forge Base: Oblivion"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3740	530	3523	1364	1073758272	0	89	0	0	37310	487	68	"Forge Base: Gehenna"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3741	530	3523	1365	1073758272	0	0	0	0	37347	0	68	"Ruins of Farahlon"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3742	530	3523	1366	1073762368	0	0	0	0	37381	0	70	"Socrethar\'s Seat"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3743	530	3520	1367	1073758272	0	0	0	0	37413	488	67	"Legion Hold"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3744	530	3520	1368	1075855424	0	0	0	278	37436	0	0	"Shadowmoon Village"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3745	530	3520	1369	1075855424	0	0	0	279	37473	0	0	"Wildhammer Stronghold"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3746	530	3520	1370	1073758272	0	0	0	0	37516	0	67	"The Hand of Gul\'dan"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3747	530	3520	1371	1073758272	0	0	0	0	37552	0	67	"The Fel Pits"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3748	530	3520	1372	1073758272	0	0	0	0	37576	0	68	"The Deathforge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3749	530	3520	1373	1073758272	0	89	0	0	37605	0	68	"Coilskar Cistern"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3750	530	3520	1374	1073758272	0	89	0	0	37638	0	68	"Coilskar Point"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3751	530	3520	1375	1073758272	0	0	0	0	37667	0	67	"Sunfire Point"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3752	530	3520	1376	1073758272	0	0	0	0	37694	507	67	"Illidari Point"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3753	530	3520	1377	1073758272	0	0	0	0	37723	0	67	"Ruins of Baa\'ri"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3754	530	3520	1378	1075855424	0	89	0	310	37752	0	0	"Altar of Sha\'tar"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3755	530	3520	1379	1073758272	0	0	0	0	37783	0	69	"The Stair of Doom"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3756	530	3520	1380	1073758272	0	0	0	0	37816	0	67	"Ruins of Karabor"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3757	530	3520	1381	1073758272	0	89	0	0	37848	0	69	"Ata\'mal Terrace"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3758	530	3520	1382	1073758272	0	0	0	0	37879	491	67	"Netherwing Fields"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3759	530	3520	1383	1073762368	0	0	0	0	37914	492	70	"Netherwing Ledge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3760	530	3518	1384	1073758272	0	0	0	0	36015	0	64	"The Barrier Hills"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3761	530	3518	1385	1073758272	0	0	0	0	37947	0	0	"The High Path"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3762	530	3518	1386	1073758272	0	0	0	0	37973	0	0	"Windyreed Pass"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3763	530	3518	1387	1073758272	0	0	0	0	38002	0	0	"Zangar Ridge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3764	530	3518	1388	1073758272	0	0	0	0	38027	487	70	"The Twilight Ridge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3765	530	3483	1389	1073758272	0	0	0	0	38063	0	61	"Razorthorn Trail"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3766	530	3521	1390	1075855424	0	0	0	310	38096	0	0	"Orebor Harborage"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3767	530	3522	1391	1073758272	0	89	406	0	35059	0	0	"Blades\' Run"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3768	530	3522	1392	1073758272	0	0	407	312	38129	0	69	"Jagged Ridge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3769	530	3522	1393	1075855424	0	0	407	278	38154	0	0	"Thunderlord Stronghold"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3770	530	3522	1394	1073758272	0	89	403	0	35081	0	0	"Blade Tooth Canyon"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3771	530	3522	1395	1073758272	0	0	408	307	38199	0	65	"The Living Grove"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3772	530	3522	1396	1075855424	0	0	408	307	38231	511	0	"Sylvanaar"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3773	530	3522	1397	1073758272	0	89	406	0	38241	508	67	"Bladespire Hold"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3774	530	3522	1398	1073758272	0	0	406	0	38272	0	67	"Gruul\'s Lair"	0	0	0	0	0	-500	0.4	0	15	0	0	675	0	-1
3775	530	3522	1399	1073758272	0	89	406	0	38283	0	66	"Circle of Blood"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3776	530	3522	1400	1073758272	0	89	406	0	38313	508	66	"Bloodmaul Outpost"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3777	530	3522	1401	1073758272	0	89	406	0	38348	508	67	"Bloodmaul Camp"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3778	530	3522	1402	1073758272	0	89	406	0	38377	510	66	"Draenethyst Mine"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3779	530	3522	1403	1073758272	0	0	406	0	38410	510	67	"Trogma\'s Claim"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3780	530	3522	1404	1073758272	0	89	406	0	38438	510	67	"Blackwing Coven"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3781	530	3522	1405	1073758272	0	0	407	312	38469	481	67	"Grishnath"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3782	530	3522	1406	1073758272	0	0	407	312	38479	480	65	"Veil Lashh"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3783	530	3522	1407	1073758272	0	0	407	312	38500	481	67	"Veil Vekh"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3784	530	3522	1408	1073758272	0	89	406	0	38519	487	70	"Forge Camp: Terror"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3785	530	3522	1409	1073758272	0	89	406	0	38554	488	70	"Forge Camp: Wrath"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3786	530	3522	1410	1075855424	0	0	406	0	38587	533	66	"Ogri\'la"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3787	530	3522	1411	1073758272	0	89	406	0	38602	487	70	"Forge Camp: Anger"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3788	530	3518	1412	1073758272	0	0	0	0	38635	0	0	"The Low Path"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3789	555	0	1413	0	0	0	0	0	38659	0	0	"Shadow Labyrinth"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3790	558	0	1414	0	0	0	0	0	38692	0	0	"Auchenai Crypts"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3791	556	0	1415	0	0	0	0	0	38723	0	0	"Sethekk Halls"	0	0	0	0	0	-500	0.75	0	13	0	0	675	0	-1
3792	557	0	1416	0	0	0	0	0	38750	0	0	"Mana-Tombs"	0	0	0	0	0	-500	0.75	0	13	0	0	675	0	-1
3793	530	3483	1417	1073758272	0	89	0	0	38771	0	58	"Felspark Ravine"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3794	530	3483	1418	1073758272	0	0	0	0	26407	785	58	"Valley of Bones"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3795	530	3483	1419	1073758272	0	0	0	0	38802	0	61	"Sha\'naari Wastes"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3796	530	3483	1420	1073758272	0	0	0	0	38835	0	60	"The Warp Fields"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3797	530	3483	1421	1073758272	0	89	0	0	38865	491	62	"Fallen Sky Ridge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3798	530	3483	1422	1073758272	0	0	0	0	38897	480	62	"Haal\'eshi Gorge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3799	530	3483	1423	1073758272	0	0	0	0	38928	0	60	"Stonewall Canyon"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3800	530	3483	1424	1073758272	0	0	0	0	38961	0	62	"Thornfang Hill"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3801	530	3483	1425	1073758272	0	0	0	0	38990	504	62	"Mag\'har Grounds"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3802	530	3483	1426	1073758272	0	0	0	0	39020	0	61	"Void Ridge"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3803	530	3483	1427	1073758272	0	0	0	0	39041	488	70	"The Abyssal Shelf"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3804	530	3483	1428	1073758272	0	0	0	0	39075	0	59	"The Legion Front"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3805	568	0	1429	0	0	0	394	371	39107	0	0	"Zul\'Aman"	0	0	0	0	0	-500	0.6	0	13	0	0	675	0	-1
3806	530	3483	1430	1073758272	0	0	0	278	39124	0	0	"Supply Caravan"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3807	530	3483	1431	1075855424	0	0	0	278	39153	0	0	"Reaver\'s Fall"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3808	530	3483	1432	1073758272	0	89	0	0	39180	493	0	"Cenarion Post"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3809	530	3483	1433	1073758272	0	0	0	0	39207	502	61	"Southern Rampart"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3810	530	3483	1434	1073758272	0	0	0	0	39240	501	61	"Northern Rampart"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3811	530	3483	1435	1073758272	0	0	0	0	39273	501	58	"Gor\'gaz Outpost"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3812	530	3483	1436	1075855424	0	0	0	278	39304	0	0	"Spinebreaker Post"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
3813	530	3483	1437	1073758272	0	0	0	0	39339	0	58	"The Path of Anguish"	0	0	0	0	0	-500	0.6	0	15	0	0	675	0	-1
