m_id	m_categoryRecoveryTime	m_recoveryTime	m_startRecoveryTime
8363	97640	0	3000
8364	97642	0	0
8365	97667	0	0
8369	97678	0	90000
8370	97679	0	90000
8372	97690	0	0
8373	97691	0	0
8374	97692	0	120000
8376	97709	0	0
8377	97723	0	0
8378	97753	0	0
8379	97754	0	0
8380	97755	0	0
8381	97756	0	0
8382	97757	0	0
8383	97758	0	0
8385	97779	0	0
8386	97800	0	0
8387	97802	0	10000
8389	97812	0	0
8390	97818	0	0
8392	97823	0	0
8393	97825	0	0
8394	97827	0	8000
8395	97829	0	0
8396	97830	0	15000
8397	97832	0	0
8398	97833	0	0
8399	97834	0	0
8400	97845	0	0
8401	97846	0	0
8402	97847	0	0
8404	97858	0	12000
8405	97857	0	12000
8406	97860	0	12000
8407	97861	0	12000
8408	97836	0	0
8409	97837	0	0
8410	97842	0	0
8415	97838	0	0
8416	97839	0	12000
8417	97840	0	0
8418	97841	0	0
8419	97844	0	0
8420	97886	0	4000
8421	97893	0	0
8422	97894	0	0
8423	97895	0	0
8424	97896	0	0
8425	97902	0	0
8426	97934	0	0
8429	97992	0	0
8431	97676	0	0
8432	97668	0	0
8433	98008	0	0
8434	98058	0	0
8437	98079	0	0
8438	97897	0	0
8442	98098	0	0
8443	98106	0	15000
8444	98110	0	15000
8445	98211	0	0
8446	98213	0	6000
8447	98269	0	8000
8448	98270	0	8000
8449	98275	0	60000
8451	97793	0	0
8452	97791	0	0
8453	97794	0	0
8454	97792	0	0
8455	98375	0	0
8456	77840	0	6000
8458	98401	0	0
8459	98416	0	0
8460	98417	0	0
8461	98418	0	0
8462	98419	0	0
8463	98420	0	0
8464	98421	0	0
8465	98422	0	10000
8466	98426	0	0
8467	98439	0	6000
8468	98445	0	0
8469	98448	0	0
8472	98454	0	0
8475	98438	0	0
8478	98459	0	0
8479	98460	0	0
8480	98461	0	0
8481	98294	0	0
8482	98441	0	0
8483	97202	0	0
8484	98471	0	0
8485	98571	0	0
8487	98587	0	0
8489	98716	0	0
8490	98725	0	0
8491	98736	0	0
8493	98864	0	30000
8498	98887	0	0
8499	98888	0	0
8500	98889	0	0
8501	56969	0	0
8503	98919	0	0
8504	98954	0	6000
8506	98985	0	6000
8507	82299	0	6000
8510	99003	0	6000
8511	99006	0	6000
8512	99008	0	6000
8513	99010	0	6000
8515	99062	0	0
8516	99110	0	0
8517	99114	0	30000
8518	99115	0	0
8519	99120	0	0
8520	99130	0	1500
8521	99133	0	1500
8523	99141	0	0
8524	99107	0	15000
8525	99108	0	15000
8526	99109	0	0
8527	99160	0	0
8528	99161	0	0
8529	99163	0	0
8530	99164	0	0
8531	99166	0	0
8532	99167	0	0
8534	99194	0	4000
8538	88591	0	0
8539	88592	0	0
8542	98313	0	0
8547	99421	0	0
8549	99560	0	0
8550	99520	0	0
8551	99521	0	0
8552	99522	0	0
8553	99523	0	0
8554	99578	0	0
8555	99588	0	0
8557	99647	0	0
8558	99663	0	0
8559	99668	0	0
8560	99693	0	2000
8561	99706	0	0
8562	99727	0	0
8563	99752	0	5000
8564	99762	0	0
8565	99767	0	300000
8566	99781	0	5000
8568	62430	0	0
8570	99822	0	0
8571	99827	0	5000
8572	99830	0	5000
8573	99836	0	7000
8574	99839	0	7000
8575	99865	0	0
8576	99934	0	0
8577	99941	0	0
8578	99974	0	0
8582	100016	0	0
8583	100030	0	0
8586	100035	0	0
8587	100058	0	30000
8588	100062	0	0
8589	100068	0	0
8591	100082	0	0
8593	100078	0	0
8595	100076	0	0
8597	100080	0	0
8598	100089	0	0
8599	100090	0	0
8600	100091	0	0
8601	100092	0	0
8604	100130	0	0
8611	100169	0	6000
8612	100202	0	0
8613	100203	0	0
8614	100204	0	0
8615	100205	0	0
8616	100219	0	0
8618	100287	0	0
8619	100330	0	0
8620	100338	0	0
8621	100339	0	0
8622	97423	0	0
8627	100431	0	2000
8630	100516	0	0
8631	100537	0	0
8632	100576	0	0
8636	100677	0	0
8637	100684	0	0
8639	100694	0	0
8641	100764	0	0
8642	100765	0	0
8644	100780	0	0
8645	100782	0	0
8646	100784	0	0
8647	100787	0	0
8648	100795	0	5000
8649	100804	0	90000
8650	100805	0	0
8657	100913	0	30000
8659	100951	0	0
8660	100959	0	0
8661	100970	0	0
8663	77769	0	0
8664	100980	0	0
8666	96920	0	15000
8668	101048	0	0
8669	101062	0	0
8671	101152	0	0
8672	75146	0	7000
8673	75142	0	7000
8674	75144	0	7000
8675	75145	0	7000
8676	75141	0	7000
8689	101184	0	0
8694	97128	0	0
8698	101259	0	0
8699	97241	0	0
8701	101363	0	0
8702	101378	0	0
8703	101390	0	0
8705	101399	0	0
8706	101411	0	3000
8707	101424	0	0
8708	101425	0	0
8709	101426	0	0
8711	101493	0	0
8712	101498	0	0
8713	101500	0	0
8714	101505	0	0
8715	101506	0	0
8717	101509	0	0
8718	101510	0	0
8719	101530	0	0
8720	101531	0	0
8721	101532	0	0
8722	101533	0	0
8723	101534	0	0
8724	101545	0	0
8725	101546	0	0
8726	101567	0	8000
8727	101517	0	10000
8728	101412	0	3000
8729	101404	0	3000
8730	101604	0	0
8731	101606	0	0
8735	101612	0	0
8737	101639	0	0
8738	101642	0	0
8739	101643	0	0
8740	101650	0	0
8741	54986	0	0
8742	101680	0	0
8743	101119	0	0
8744	98757	0	0
8745	101733	0	0
8746	101812	0	0
8747	101816	0	0
8748	101828	0	1000
8749	101827	0	1000
8750	101826	0	1000
8751	101825	0	1000
8752	101824	0	1000
8753	101823	0	1000
8754	99332	0	0
8756	100713	0	0
8759	101872	0	0
8760	101910	0	10000
8763	32134	0	30000
8765	101938	0	10000
8768	101986	0	0
8769	101989	0	0
8776	102046	0	0
8777	102048	0	0
8778	102051	0	0
8779	102058	0	0
8780	102060	0	0
8782	102063	0	3000
8783	101888	0	3000
8784	101919	0	3000
8785	82563	0	0
8787	102121	0	0
8788	99526	0	20000
8791	102142	0	0
8792	102143	0	0
8799	102257	0	3000
8800	102259	0	3000
8801	102263	0	0
8802	102265	0	0
8803	102266	0	0
8804	101942	0	10000
8805	101945	0	10000
8807	102274	0	0
8808	102280	0	0
8809	102292	0	0
8810	102297	0	0
8811	102303	0	0
8813	102314	0	0
8815	102317	0	0
8816	102325	0	0
8818	102342	0	0
8819	102344	0	0
8820	102351	0	0
8822	102353	0	0
8823	102355	0	0
8824	102359	0	0
8826	102356	0	1000
8827	102362	0	0
8828	102365	0	0
8829	102381	0	0
8831	102383	0	15000
8832	102388	0	30000
8834	102401	0	15000
8835	102405	0	0
8836	102416	0	15000
8837	102417	0	15000
8838	102418	0	15000
8840	101817	0	0
8841	101811	0	0
8842	102444	0	30000
8843	101820	0	0
8844	102463	0	13000
8846	102482	0	0
8847	102543	0	180000
8848	102544	0	0
8849	102545	0	0
8850	102546	0	0
8851	102547	0	0
8852	102558	0	180000
8853	102560	0	180000
8854	102563	0	0
8855	102576	0	0
8856	102567	0	0
8857	102598	0	0
8858	102599	0	0
8859	102600	0	0
8860	102601	0	0
8861	102647	0	4500
8862	102648	0	4500
8863	102649	0	4500
8865	102693	0	60000
8866	102703	0	60000
8867	102706	0	60000
8869	102717	0	0
8871	102756	0	0
8872	102757	0	30000
8873	102759	0	30000
8874	102761	0	0
8875	98703	0	12000
8878	102790	0	0
8879	102791	0	0
8880	102793	0	0
8881	102795	0	0
8892	102925	0	0
8893	102927	0	60000
8894	102967	0	0
8895	102975	0	0
8897	102953	0	0
8898	103060	0	0
8899	103061	0	0
8900	103062	0	0
8901	103063	0	0
8902	103064	0	0
8903	103065	0	0
8904	103066	0	0
8905	103074	0	0
8907	103076	0	0
8908	103103	0	0
8909	103125	0	0
8910	103162	0	1000
8915	103236	0	5000
8916	103254	0	0
8917	103124	0	0
8926	103527	0	5000
8927	103544	0	0
8928	103549	0	0
8930	103588	0	0
8932	103633	0	0
8933	103690	0	0
8934	103693	0	850
8935	103695	0	850
8936	103696	0	850
8939	103795	0	0
8941	103859	0	0
8943	101625	0	10000
8946	103947	0	0
8948	103964	0	0
8950	103967	0	0
8952	103990	0	0
8953	104002	0	5000
8954	104006	0	0
8955	104005	0	0
8956	104013	0	0
8957	104020	0	0
8958	104022	0	0
8959	104025	0	0
8960	104027	0	0
8962	104036	0	0
8963	104041	0	600000
8964	104042	0	600000
8965	104043	0	0
8966	104045	0	0
8967	104047	0	0
8968	104048	0	30000
8969	104049	0	0
8970	104050	0	5000
8971	104059	0	0
8972	104062	0	0
8973	104064	0	0
8974	104065	0	0
8975	104066	0	0
8978	104135	0	0
8979	104136	0	0
8982	104168	0	0
8983	104165	0	0
8985	104220	0	0
8986	104222	0	0
8987	104223	0	0
8988	104224	0	0
8989	104225	0	0
8990	104226	0	0
8991	104232	0	0
8992	104239	0	0
8993	104240	0	0
8994	104238	0	0
8995	104242	0	0
8996	104316	0	0
8997	104318	0	0
8998	104322	0	0
8999	103946	0	10000
9001	104380	0	0
9002	104448	0	6000
9003	104463	0	0
9004	104473	0	0
9021	104527	0	0
9022	104529	0	0
9023	104530	0	0
9024	104531	0	0
9025	104532	0	0
9026	104533	0	0
9027	104535	0	0
9028	104536	0	0
9029	104538	0	0
9030	104539	0	0
9044	103434	0	3000
9055	104717	0	1000
9056	104718	0	1000
9057	103888	0	10000
9058	104625	0	600000
9059	104773	0	0
9060	104783	0	10000
9061	104849	0	0
9062	104905	0	12000
9065	105002	0	0
9066	105013	0	0
9070	105033	0	3000
9073	105040	0	0
9078	105048	0	3000
9080	105122	0	0
9082	105114	0	0
9083	105115	0	0
9085	105228	0	0
9086	105229	0	0
9087	105287	0	0
9093	105361	0	0
9094	105370	0	0
9095	105383	0	0
9096	105355	0	0
9097	105382	0	0
9098	105416	0	0
9100	105431	0	1500
9102	105486	0	0
9103	105497	0	0
9104	105505	0	10000
9106	105571	0	1500
9107	105588	0	0
9108	105593	0	30000
9109	105622	0	0
9110	105633	0	0
9111	105671	0	5000
9114	105697	0	1000
9115	105698	0	60000
9116	105702	0	60000
9117	105704	0	10000
9118	105706	0	1000
9120	105709	0	60000
9121	105447	0	0
9123	105718	0	1000
9135	105759	0	0
9136	105874	0	0
9137	105914	0	0
9139	105828	0	22000
9140	105065	0	8000
9141	104936	0	8000
9142	105999	0	0
9151	106219	0	0
9152	106243	0	0
9153	106263	0	0
9154	106266	0	0
9155	106276	0	0
9160	106108	0	0
9184	106459	0	0
9185	106466	0	0
9186	106599	0	0
9187	106626	0	12000
9188	106731	0	180000
9189	106737	0	60000
9190	106740	0	0
9191	106752	0	0
9192	106751	0	0
9193	106785	0	0
9194	106795	0	0
9198	106830	0	0
9199	106839	0	15000
9200	106853	0	7000
9201	106454	0	7000
9202	106434	0	7000
9203	106383	0	5000
9204	106399	0	5000
9205	106404	0	5000
9210	106823	0	1000
9211	106856	0	1000
9212	106877	0	3000
9213	106826	0	3000
9215	106865	0	7000
9216	106228	0	0
9217	106896	0	0
9218	106898	0	120000
9219	106901	0	0
9220	106903	0	0
9221	106905	0	0
9222	106906	0	0
9223	106907	0	0
9224	106908	0	0
9225	106910	0	0
9227	106918	0	0
9228	106920	0	0
9229	106922	0	0
9230	106925	0	0
9231	106929	0	0
9233	106951	0	180000
9234	106952	0	180000
9235	106966	0	0
9236	106975	0	180000
9237	106976	0	180000
9238	106696	0	0
9239	106400	0	8000
9240	106996	0	0
9247	107020	0	0
9252	46368	0	0
9253	107079	0	0
9254	107082	0	0
9255	107096	0	0
9256	107100	0	0
9257	107101	0	0
9258	107102	0	20000
9259	107104	0	0
9260	107105	0	0
9261	107116	0	0
9262	80690	0	0
9263	97187	0	0
9264	100052	0	0
9265	107125	0	0
9266	107126	0	0
9275	107177	0	0
9276	107178	0	0
9277	107179	0	0
9278	107180	0	0
9279	107181	0	0
9281	107183	0	0
9282	107185	0	0
9283	107186	0	0
9284	107189	0	0
9285	107190	0	0
9286	107191	0	0
9287	107192	0	0
9288	107193	0	0
9289	107194	0	0
9290	107195	0	0
9291	107196	0	0
9292	107198	0	0
9293	107204	0	0
9294	107207	0	0
9295	107208	0	0
9296	107209	0	0
9297	107210	0	0
9298	107211	0	0
9299	107212	0	0
9300	107213	0	0
9301	107218	0	0
9302	107200	0	0
9303	107296	0	0
9304	107298	0	0
9305	107299	0	0
9306	107300	0	0
9307	107301	0	0
9332	107344	0	0
9333	107356	0	3000
9342	107385	0	0
9349	107428	0	0
9350	107565	0	0
9351	107574	0	0
9352	102268	0	0
9354	107796	0	8000
9355	107800	0	15000
9356	107808	0	0
9357	107809	0	0
9358	107831	0	3000
9369	30024	0	0
9370	101613	0	5000
9371	107918	0	0
9373	107933	0	0
9374	107990	0	0
9375	107883	0	0
9376	107863	0	0
9378	107882	0	0
9379	108126	0	0
9380	108129	0	0
9381	108156	0	0
9386	108201	0	0
9387	108194	0	0
9388	108199	0	0
9389	108200	0	0
9390	108206	0	0
9392	108218	0	3000
9393	108238	0	0
9394	108229	0	0
9395	108287	0	0
9396	108288	0	360000
9397	108291	0	360000
9398	108292	0	360000
9399	108293	0	360000
9400	108294	0	360000
9412	108371	0	0
9417	108359	0	0
9418	108415	0	0
9419	108416	0	60000
9427	108446	0	0
9433	108474	0	3000
9434	108477	0	120000
9435	108482	0	0
9436	6262	0	120000
9438	107427	0	0
9439	108501	0	120000
9440	108503	0	0
9441	108505	0	0
9449	108557	0	0
9453	108610	0	12000
9459	108684	0	0
9460	108685	0	12000
9461	108686	0	0
9462	108699	0	0
9463	108788	0	10000
9464	108792	0	10000
9465	108803	0	0
9467	108839	0	0
9469	108853	0	8000
9471	108920	0	0
9472	108921	0	45000
9473	108922	0	5000
9475	108948	0	30000
9484	108968	0	0
9489	108978	0	0
9490	108955	0	10000
9491	108938	0	10000
9500	109076	0	10000
9501	109079	0	0
9502	109080	0	0
9503	109097	0	180000
9504	109131	0	0
9505	109132	0	0
9506	109146	0	0
9509	109159	0	0
9510	109160	0	0
9511	109161	0	0
9512	109162	0	0
9513	109151	0	0
9514	85499	0	0
9516	108843	0	0
9517	108279	0	0
9519	108273	0	0
9520	108270	0	0
9521	108271	0	0
9522	103571	0	8000
9523	108281	0	0
9524	108280	0	0
9525	108584	0	0
9527	108651	0	0
9530	108650	0	0
9531	109262	0	30000
9534	89828	0	0
9537	107594	0	0
9538	109396	0	1500
9540	109464	0	10000
9542	109466	0	0
9543	109468	0	0
9560	109657	0	0
9561	109197	0	0
9562	109199	0	0
9563	109666	0	0
9567	108175	0	0
9576	109772	0	0
9577	109773	0	0
9582	109851	0	3000
9583	109854	0	3000
9584	108560	0	0
9585	101845	0	0
9586	101847	0	0
9587	101993	0	0
9588	101992	0	0
9590	87385	0	0
9591	109935	0	0
9592	109964	0	0
9593	110017	0	1000
9594	110018	0	1000
9595	110019	0	1000
9596	110020	0	1000
9597	110021	0	1000
9598	110029	0	0
9599	109196	0	5000
9600	109664	0	5000
9601	109673	0	5000
9602	109886	0	8000
9603	109892	0	5000
9604	109901	0	5000
9605	110027	0	0
9608	109988	0	8000
9609	110102	0	1500
9610	110117	0	8000
9611	110125	0	5000
9612	110123	0	5000
9623	110290	0	3000
9624	110291	0	3000
9625	110294	0	3000
9626	110297	0	1500
9627	110300	0	0
9630	110309	0	0
9632	110169	0	0
9633	110410	0	0
9634	110326	0	5000
9635	110514	0	0
9637	110543	0	0
9638	110553	0	0
9639	110566	0	0
9640	110567	0	0
9641	110570	0	45000
9642	110575	0	0
9643	110588	0	0
9644	110597	0	0
9645	110600	0	30000
9646	110617	0	0
9647	110621	0	0
9658	110653	0	0
9659	110225	0	0
9660	110691	0	0
9661	110693	0	25000
9662	110694	0	0
9663	110695	0	0
9664	110696	0	0
9665	110697	0	0
9666	110698	0	0
9667	110700	0	0
9668	110701	0	0
9669	110706	0	0
9670	110707	0	0
9671	110715	0	0
9672	110717	0	0
9673	110718	0	0
9674	110727	0	0
9675	110730	0	0
9676	110751	0	0
9677	110752	0	0
9678	110780	0	8000
9679	110788	0	0
9680	110791	0	0
9681	110802	0	0
9682	110803	0	0
9683	110806	0	0
9684	110807	0	0
9685	110808	0	0
9686	110810	0	0
9687	110896	0	0
9688	110897	0	0
9689	110913	0	0
9694	110946	0	0
9695	110952	0	0
9696	110959	0	150000
9707	111003	0	0
9708	111102	0	0
9709	111108	0	0
9710	111123	0	0
9712	111240	0	0
9713	111242	0	0
9714	111264	0	20000
9716	108828	0	0
9725	111397	0	0
9746	111418	0	0
9766	111446	0	0
9776	111580	0	0
9787	111626	0	0
9790	111666	0	0
9791	111673	0	0
9792	111712	0	0
9793	111743	0	0
9794	111753	0	0
9795	111758	0	0
9796	111759	0	0
9797	111787	0	60000
9799	111847	0	3000
9800	111813	0	6000
9802	111801	0	5000
9803	111859	0	120000
9804	111898	0	120000
9805	111899	0	10000
9806	111897	0	120000
9807	111896	0	120000
9808	111895	0	120000
9809	111922	0	0
9810	111923	0	0
9839	112042	0	0
9841	12975	0	20000
9847	112071	0	0
9848	112078	0	0
9849	84714	0	60000
9850	112092	0	0
9851	112833	0	0
9852	112835	0	0
9853	112866	0	0
9854	112867	0	0
9855	112868	0	0
9856	112869	0	0
9857	112870	0	0
9858	86669	0	0
9859	86659	0	0
9860	86698	0	0
9861	112873	0	0
9866	112911	0	0
9867	112918	0	0
9868	112921	0	600000
9869	112927	0	600000
9870	112929	0	0
9872	112933	0	0
9873	112948	0	0
9875	112967	0	30000
9876	112970	0	0
9877	112992	0	15000
9878	112994	0	0
9879	112995	0	0
9880	112997	0	0
9881	112996	0	1000
9884	113002	0	0
9885	113004	0	0
9891	108554	0	0
9892	113021	0	5000
9893	107570	0	0
9894	111595	0	0
9896	113053	0	0
9897	113072	0	0
9898	113073	0	180000
9899	113074	0	0
9900	113075	0	0
9901	113076	0	30000
9902	113095	0	0
9903	113142	0	0
9904	113143	0	0
9907	113162	0	0
9908	113190	0	0
9916	113267	0	0
9918	113269	0	600000
9923	113275	0	0
9924	113277	0	480000
9926	113286	0	0
9927	113289	0	0
9928	113295	0	0
9929	113304	0	0
9930	113305	0	180000
9931	113306	0	0
9941	113352	0	0
9971	113506	0	0
9972	113512	0	0
9973	113516	0	0
9974	113523	0	0
10008	113613	0	0
10009	113656	0	0
10010	113687	0	0
10011	113699	0	0
10013	113712	0	0
10014	113724	0	0
10016	113703	0	0
10017	113684	0	0
10018	113769	0	0
10019	113770	0	0
10023	113801	0	30000
10025	113830	0	8000
10026	113831	0	0
10027	113764	0	8000
10028	113860	0	0
10029	113861	0	0
10030	113858	0	0
10038	113898	0	0
10039	113808	0	5000
10040	113966	0	0
10041	114005	0	0
10042	114018	0	0
10044	114016	0	5000
10045	114019	0	3000
10046	103840	0	0
10047	114033	0	0
10048	114030	0	0
10049	114039	0	0
10050	106713	0	0
10051	114049	0	0
10052	114050	0	0
10054	114052	0	0
10055	114061	0	20000
10056	114062	0	9000
10059	114074	0	0
10060	114081	0	0
10061	114082	0	0
10062	114090	0	0
10063	107566	0	0
10064	20707	0	600000
10065	114117	0	0
10066	114139	0	0
10067	114147	0	0
10068	114153	0	1800000
10069	114157	0	0
10070	114158	0	0
10071	114160	0	0
10073	114163	0	0
10074	114165	0	0
10077	114175	0	0
10078	111771	0	0
10079	114189	0	0
10080	114192	0	0
10081	114203	0	0
10082	114207	0	0
10083	114208	0	0
10084	114212	0	0
10085	114232	0	0
10086	114236	0	0
10087	114241	0	3000
10088	88423	0	0
10089	114282	0	0
10090	114297	0	0
10091	114302	0	0
10092	114328	0	0
10093	114329	0	0
10094	114330	0	0
10097	114401	0	0
10100	114413	0	30000
10101	110955	0	0
10103	114479	0	0
10104	114480	0	6000
10106	114505	0	0
10112	114563	0	10000
10114	114619	0	0
10116	114612	0	0
10117	114635	0	0
10121	114646	0	5000
10122	114650	0	5000
10123	114654	0	0
10124	109248	0	0
10125	114569	0	0
10126	113299	0	0
10128	114683	0	0
10129	114687	0	0
10130	22842	0	0
10139	114706	0	5000
10140	114708	0	0
10142	114713	0	60000
10143	103958	0	10000
10144	114717	0	0
10145	114718	0	5000
10146	114724	0	0
10147	114730	0	0
10148	114745	0	5000
10149	114766	0	1000
10150	114767	0	1000
10151	114768	0	1000
10152	114776	0	1000
10153	114777	0	1000
10154	114778	0	1000
10155	114780	0	1000
10156	114781	0	1000
10157	114789	0	5000
10158	114790	0	0
10159	114792	0	5000
10160	114794	0	30000
10161	114797	0	0
10162	114798	0	0
10163	114826	0	0
10164	114495	0	5000
10165	114807	0	4000
10166	114842	0	0
10168	114852	0	0
10169	114862	0	0
10170	114865	0	0
10171	114866	0	0
10172	114870	0	0
10173	114871	0	0
10174	77130	0	0
10176	114908	0	0
10177	114920	0	0
10178	114921	0	0
10179	114923	0	0
10180	114940	0	1000
10181	114967	0	600000
10182	114968	0	0
10183	114965	0	10000
10189	114996	0	0
10191	115000	0	0
10193	115004	0	0
10194	115005	0	0
10195	115006	0	5000
10197	115007	0	4000
10198	115030	0	3000
10199	115038	0	5000
10200	115040	0	3000
10201	115041	0	5000
10202	107205	0	0
10203	115054	0	3000
10205	115062	0	5000
10206	115063	0	0
10207	115072	0	0
10208	115073	0	0
10209	115078	0	15000
10210	115080	0	0
10211	111400	0	0
10212	115082	0	5000
10213	115087	0	5000
10214	115092	0	0
10215	115098	0	0
10223	115132	0	3000
10224	115151	0	0
10225	115154	0	0
10226	115155	0	0
10227	115166	0	0
10228	115168	0	0
10229	115169	0	0
10230	115175	0	0
10231	115176	0	0
10232	115178	0	0
10233	115180	0	0
10234	115181	0	0
10235	115191	0	0
10236	115202	0	0
10237	115203	0	0
10238	115205	0	0
10239	115209	0	0
10240	115213	0	0
10242	115232	0	0
10243	115236	0	0
10244	115264	0	0
10245	115276	0	0
10246	115277	0	0
10247	115284	0	15000
10248	115288	0	0
10249	115294	0	0
10250	115295	0	0
10253	115307	0	0
10254	115308	0	0
10255	115310	0	0
10256	115311	0	0
10257	115313	0	0
10258	115315	0	0
10259	115316	0	0
10260	115344	0	0
10261	115347	0	0
10262	115356	0	8000
10263	115369	0	0
10264	115363	0	3000
10265	115358	0	3000
10267	115394	0	1000
10268	115399	0	0
10269	115401	0	0
10271	115422	0	0
10272	115423	0	6000
10273	115417	0	6000
10274	115436	0	2000
10275	115437	0	0
10277	115450	0	0
10279	115455	0	5000
10280	115481	0	0
10281	115502	0	0
10282	84765	0	60000
10283	115438	0	5000
10287	115530	0	4000
10288	115510	0	5000
10289	112956	0	25000
10290	115543	0	0
10291	115546	0	0
10292	115503	0	0
10293	115549	0	5000
10294	115591	0	0
10295	115600	0	0
10296	115610	0	25000
10297	115620	0	5000
10298	115083	0	5000
10300	115619	0	5000
10301	115625	0	0
10302	115627	0	9000
10303	114014	0	0
10304	115632	0	5000
10305	115639	0	5000
10306	115355	0	5000
10307	115641	0	1000
10308	115645	0	1000
10309	115656	0	3000
10310	115677	0	0
10311	115678	0	3000
10312	115679	0	0
10313	114029	0	0
10314	115687	0	0
10315	115693	0	0
10316	115695	0	0
10317	115698	0	0
10318	115707	0	0
10319	115709	0	30000
10320	115716	0	0
10321	115719	0	60000
10322	115734	0	7000
10324	115746	0	0
10325	115748	0	0
10326	115750	0	0
10327	115755	0	0
10328	115757	0	0
10329	115759	0	0
10330	115760	0	300000
10331	115680	0	3000
10332	115744	0	3000
10333	115761	0	3000
10334	115754	0	3000
10335	115770	0	0
10336	115778	0	0
10337	115781	0	24000
10338	115785	0	0
10340	115794	0	0
10341	115805	0	0
10342	115806	0	0
10343	115831	0	0
10345	115838	0	5000
10346	115848	0	5000
10347	115821	0	5000
10348	115850	0	3000
10349	115853	0	5000
10350	115871	0	5000
10351	115874	0	5000
10352	114035	0	0
10354	114038	0	0
10355	115876	0	3600000
10356	115857	0	500
10358	115385	0	5000
10359	115908	0	5000
10360	115921	0	0
10361	115922	0	0
10362	115927	0	0
10363	115928	0	0
10364	115941	0	0
10365	115949	0	5000
10367	115959	0	5000
10368	115961	0	0
10369	115989	0	0
10371	115997	0	5000
10372	116007	0	5000
10373	116010	0	5000
10374	116013	0	5000
10375	116011	0	0
10376	116026	0	5000
10377	116032	0	0
10384	116066	0	0
10385	116069	0	500
10386	116073	0	500
10387	116075	0	500
10388	116095	0	0
10389	116111	0	0
10390	116119	0	0
10391	116121	0	5000
10392	114272	0	5000
10393	116128	0	5000
10394	116130	0	0
10395	116133	0	60000
10396	114974	0	5000
10397	116159	0	0
10398	116160	0	5000
10399	114006	0	5000
10406	116187	0	5000
10407	116198	0	0
10408	116202	0	0
10409	116192	0	5000
10410	116217	0	5000
10412	116244	0	0
10413	116247	0	0
10415	116258	0	5000
10416	116273	0	5000
10420	116293	0	3000
10422	116319	0	3000
10424	116337	0	1000
10425	116338	0	1000
10426	116339	0	1000
10427	116340	0	1000
10428	116341	0	1000
10429	116352	0	0
10430	116356	0	0
10431	116357	0	0
10433	116404	0	0
10434	116406	0	0
10435	116408	0	0
10437	116465	0	0
10438	116467	0	0
10439	116470	0	0
10441	116484	0	0
10442	116489	0	3000
10443	116506	0	1000
10444	116480	0	1000
10445	116533	0	0
10446	116543	0	0
10447	114140	0	3000
10448	114144	0	3000
10453	116670	0	0
10454	116680	0	0
10455	116671	0	0
10456	116694	0	0
10457	116705	0	0
10458	116710	0	3000
10459	116715	0	3000
10460	108196	0	0
10461	116740	0	0
10462	116781	0	0
10463	116725	0	3000
10464	115153	0	3000
10466	116809	0	0
10468	116830	0	7000
10469	116841	0	0
10470	116842	0	0
10471	116844	0	0
10472	116847	0	0
10473	116849	0	0
10474	116850	0	0
10475	116858	0	0
10485	116960	0	13000
10486	116974	0	0
10489	116995	0	0
10492	116972	0	3000
10493	116971	0	3000
10494	116968	0	3000
10495	108285	0	0
10496	109259	0	0
10497	117050	0	0
10498	2565	0	0
10499	112048	0	0
10500	117165	0	0
10501	117166	0	0
10503	117214	0	0
10504	117215	0	6000
10505	117218	0	6000
10506	117219	0	6000
10507	117222	0	6000
10508	117227	0	10000
10509	117241	0	10000
10510	117309	0	10000
10511	117368	0	60000
10512	117312	0	0
10513	117401	0	0
10514	117406	0	0
10516	117424	0	0
10519	117467	0	0
10524	114997	0	5000
10525	117666	0	0
10526	117667	0	0
10527	117693	0	0
10528	117694	0	0
10529	117714	0	20000
10530	117623	0	0
10531	117671	0	0
10532	117677	0	0
10534	117720	0	5000
10536	117765	0	0
10538	117771	0	0
10539	117779	0	0
10540	116805	0	5000
10541	117804	0	60000
10542	117830	0	8000
10543	114994	0	3000
10544	115973	0	3000
10545	115957	0	3000
10546	116004	0	3000
10547	115814	0	3000
10548	117860	0	10000
10550	117882	0	0
10553	117913	0	20000
10555	117931	0	0
10556	117933	0	0
10557	117934	0	0
10558	117952	0	0
10559	117962	0	0
10560	117975	0	10000
10561	115562	0	0
10562	107520	0	0
10563	117986	0	10000
10564	118000	0	0
10565	108173	0	0
10566	118009	0	0
10567	118038	0	0
10568	118072	0	5000
10569	118079	0	60000
10570	118077	0	16000
10571	118093	0	0
10573	109260	0	1000
10575	118228	0	0
10576	118253	0	0
10577	118275	0	4000
10578	118280	0	8000
10580	118045	0	10000
10581	118088	0	8000
10582	118301	0	0
10583	57984	0	0
10584	115730	0	0
10585	116922	0	0
10586	116936	0	0
10587	116938	0	0
10588	118194	0	0
10589	118197	0	0
10590	117588	0	0
10591	118337	0	0
10592	118340	0	0
10593	118345	0	0
10594	118347	0	0
10595	36213	0	0
10596	118350	0	0
10609	116969	0	2000
10610	118400	0	0
10611	118413	0	0
10612	118414	0	0
10613	118417	0	0
10614	118418	0	0
10615	118419	0	0
10616	118455	0	10000
10617	118465	0	0
10622	117014	0	0
10623	118525	0	0
10625	118533	0	4000
10626	118570	0	4000
10627	114944	0	0
10630	118604	0	0
10632	118638	0	0
10634	51485	0	0
10637	115817	0	0
10638	118730	0	0
10641	118755	0	0
10642	118757	0	0
10643	118779	0	0
