newField1	newField2	newField3	newField4	newField5	newField6	newField7	newField8	newField9	newField10	newField11	newField12	newField13	newField14	newField15	newField16	newField17	newField18	newField19	newField20	newField21	newField22	newField23	newField24	newField25	newField26	newField27	newField28	newField29	newField30	newField31	newField32	newField33	newField34	newField35	newField36	newField37	newField38	newField39	newField40	newField41	newField42	newField43	newField44	newField45
523	0.1	0.229775	0	0	2000	200	2723	449	27	0	3	3	2	4	0	0.698	0.66	1.42	0.1	0	0.8	0	0	0	0	0	0.2827	-1.257	1.508	-5.027	0	0	0	0	0	20	100	1	NaN	2,80E-39	0	0	2	0
524	0.4315	0.5	0	5	1000	200	3107	0	0	0	3	3	0	0	0	0.99	0	0	0	0.6283	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2,18E+44	4,20E-39	4113	0	2	0
525	1	0.379625	0	0.7	1000	300	345	288	27	0	3	3	2	4	0	0.75	0	0	1.6	0.09425	0	-0.1885	0.7226	-7.54	6.535	0.85	0	0	1.005	6.409	0	0	0	0	0	50	100	0	1,50E-02	2,80E-39	0	0	10	0
526	1	0.379625	0	0.55	1000	300	345	288	27	0	3	3	2	4	0	0.75	0	0	3.25	0.1257	0	-0.1885	0.7226	0.2513	0.377	0.85	0	0	1.005	2.89	0	0	0	0	0	50	100	0	3,34E-09	2,80E-39	4126	0	10	0
527	1	0.379625	0	0.7	1000	300	345	288	27	0	3	3	2	4	0	0.75	0	0	2.4	0.2513	0.8	-0.1885	0.7226	-7.54	6.535	0.85	0	0	1.005	6.409	0	0	0	0	0	50	100	0	1,50E-02	2,80E-39	0	0	10	0
528	100	0.85415	0	1.15	3058	0	511	167	51	0	9	5	0	0	0	0.99	0.8	1.42	4.4	0.09425	-5.6	0.06283	1.414	-0.754	1.508	0	0	0	0	0	0	0	0	0	0	30	0.01	14.8	5,55E-09	4,20E-39	4143	0	2	0
530	2.78	0.75	0.01	2	1000	200	172	4	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	0	0	2	0
531	0.334	0.15485	0	2	125	1999	511	214	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	0.4	0.5341	4.8	0	0	0	0	0.4	-3.142	3.142	3.896	-7.54	0	1.43	1.58	9	10	2.5	5.107	7.2	NaN	4,20E-39	0	1	2	0
532	0.4315	0.125	0.02	5	1000	200	3107	4	0	0	3	3	0	0	0	0.99	0	0	0.45	0.6283	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5,96E+35	4,20E-39	0	0	2	0
533	2.5	0.375	0.02	1	349	300	1168	0	0	0.195	3	3	0	0	0	0.75	0.15	0.15	0	0	0	0	0	0	0	3.5	1.571	1.571	0	0	0	0	0	0	0	0	0	0	6,89E-33	2,80E-39	4188	0	2	0
536	2.5	0.5	0.02	1	349	300	1168	64	0	0.2	3	3	0	0	0	0.75	0.15	0.15	0	0	0	0	0	0	0	3.5	-1.571	-1.571	0	0	0	0	0	0	0	70	11.1	0	6,89E-33	2,80E-39	0	0	2	0
537	0.1	0.5	0	0	2000	200	2723	449	2	0	3	3	2	4	0	0.99	0.66	1.42	0.25	0	4.4	0	0	0	0	0	0.2827	-1.257	1.508	-5.027	0	0	0	0	0	20	100	1	-4,75E+32	2,80E-39	4193	0	5	0
538	0.334	0.375	0	1.4	1000	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	1	-1.571	1.571	0	0	0	0.26	0.37	0.25	0.45	150	900	0	-3,90E+31	4,20E-39	4198	0	2	0
539	0.1	0.5	0	0	2000	200	2965	449	2	0	3	3	2	4	0	0.99	0.66	1.42	0.25	0	4.4	0	0	0	0	0	0.2827	-1.257	1.508	-5.027	0	0	0	0	0	20	100	1	NaN	2,80E-39	4207	0	5	0
540	0.1975	0.25	0	2	1000	200	1271	132	51	0	3	3	0	0	0.675	0.75	0	0	0.4	1.979	12.4	0.9739	-0.377	4.398	-4.021	0	0	0	0	0	0	0	0	0	0	0	0	0	2,21E-32	4,20E-39	0	0	2	0
541	1	0.3	0	1.2	1000	300	132	104	27	0	3	3	2	4	0	0.75	0	0	0.6	0.377	-14	0	0	0	0	0	0	0	-3.644	0	0	0	0	0	0	7.5	2.309	1	-6,49E-21	4,20E-39	4212	0	2	0
542	1	0.3	0	1.2	1000	300	132	104	27	0	3	3	2	4	0	0.75	0	0	0.9	0.377	-14	0	0	0	0	0.45	0	0	12.57	12.57	0	0	0	0	0	12.5	2.509	1.2	-6,49E-21	4,20E-39	4217	0	2	0
543	0.5875	0.2048	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	1.9	0	0	0	0	0	0.48	0.66	0.26	0.55	41.5	4.308	8.2	2,26E-32	2,80E-39	0	0	2	0
544	4	0.3047	0.01	0	1000	200	845	0	27	0	3	3	0	0	0	0.75	0	0	1.55	0	0	1.508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,42E-33	2,80E-39	0	0	4.008	0
545	0.451	0.629375	0	0.25	2000	200	3107	192	27	0	3	3	2	4	0	0.698	0.66	1.42	0.15	0.8796	6.8	0.3456	-0.5655	1.005	0	2	0	0	0	0	0	0	0	0	0	2	10	4.2	9,17E-35	4,20E-39	4226	0	2	0
546	0.1975	0.15485	0	1.4	1000	300	302	72	27	0	3	3	2	4	0	0.75	0	0	0.75	0.377	3	0	0	0	0	0	0	0	0	5.027	0	0	0	0	0	20	4	1	NaN	4,20E-39	4235	0	2	0
547	0.3	0.3047	0	1.9	1000	300	302	72	27	0	3	3	2	4	0	0.75	0	0	0.7	0.7854	6	0	0	0	0	0	0	0	0	5.027	0	0	0	0	0	20	4	1	NaN	4,20E-39	0	0	2	0
548	0.3	0.3047	0	1.2	1000	300	302	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	5.027	0	0	0	0	0	20	4	1	NaN	8,41E-39	0	0	2	0
549	0.3	0.5045	0	0.4	1000	300	302	72	27	0	3	3	2	4	0	0.75	0	0	1.15	1.571	17.2	0	0	0	0	0	0	0	0	5.027	0	0	0	0	0	20	4	1	NaN	4,20E-39	0	0	2	0
550	100	0.85415	0	1.15	3058	0	511	167	51	0	9	5	0	0	0	0.99	0.8	1.42	4.4	0.09425	-5.6	0.06283	1.414	-0.754	1.508	0	0	0	0	0	0	0	0	0	0	30	0.01	14.8	5,55E-09	4,20E-39	4143	0	2	0
551	100	0.85415	0	-5	3058	0	511	231	51	0	9	5	0	0	0	0.99	0.8	1.42	4.4	0.09425	-5.6	0.06283	1.414	-0.754	1.508	0	0	0	0	0	0	0	0	0	0	-10	0.01	14.8	-2,92E+43	4,20E-39	4248	0	2	0
552	1	0.3047	0	1.2	1000	300	1	73	9	0.05	1	9	0	10	0	0.75	0.14	0	0.6	0.377	12.4	0	0	0	0	0.9	-1.257	1.1	-7.917	6.535	0	0	0	0	0	20	4	1	1,86E-32	4,20E-39	4289	0	2	0
553	1	0.3047	0	1.2	1000	300	1	73	9	0.05	1	9	0	10	0	0.75	0.14	0	0.4	0.377	12.4	0	0	0	0	0.9	-1.257	-0.377	-1.131	-3.519	0	0	0	0	0	20	4	1	9,92E-08	4,20E-39	0	0	2	0
554	1	0.3047	0	1.2	1000	300	1	73	9	0.05	1	9	0	10	0	0.75	0.14	0	1.6	0.377	12.4	0	0	0	0	2.85	-1.257	-1.414	-7.917	0	0	0	0	0	0	20	4	1	-3,31E-22	4,20E-39	0	0	2	0
555	0.49	0.229775	0.0005	3.15	126	300	4298	13	31	0.045	5	6	2.45	9.3	0.39	0.2277	2	0.88	0.45	1.634	14.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37.5	3.508	4.5	-3,14E+44	4,20E-39	4341	0	2	0
556	0.49	0.3047	0	3	279	300	4350	70	0	0.04	2	6	2.45	9.3	0	0.3366	2	0.88	0.25	1.194	14.8	-0.09425	-0.1571	0	0	0.9	0	0	0	12.57	0	0	0	0	0	3.2	0	0	3,87E-07	4,20E-39	0	0	2	0
557	0.334	0.15485	0	2	125	299	385	22	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	0	0.5341	20.4	0	0	0	0	0.4	-3.142	3.142	3.896	-7.54	0	0.15	0.46	0.22	0.75	0	0	0	0.0007133483	4,20E-39	0	0	2	0
558	0.334	0.1	0	2	125	299	385	22	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	0.1	0.5341	20.4	0	0	0	0	1.85	0	0	0	0	0	0.15	0.46	2	5	0	0	0	0.0007133483	4,20E-39	4390	0	2	0
559	0.1	0.229775	0	0	2000	200	2723	449	27	0	3	3	2	4	0	0.698	0.66	1.42	0.1	0	0.8	0	0	0	0	0	0.2827	-1.257	1.508	-5.027	0	0	0	0	0	20	100	1	NaN	2,80E-39	0	0	2	0
560	0.334	0.075	0	2	125	299	385	22	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	0.1	0.5341	20.4	0	0	0	0	0	0	0	0	0	0	0.15	0.46	2	5	0	0	0	0.0007133483	4,20E-39	4403	0	2	0
561	0.451	0.629375	0	-0.25	2000	200	3107	192	27	0	3	3	2	4	0	0.698	0.66	1.42	0.15	0.8796	6.8	0.3456	-0.5655	1.005	0	0	0	0	0	0	0	0	0	0	0	2	10	4.2	9,17E-35	4,20E-39	0	0	2	0
562	0.1	0.279725	0	0	2000	200	4416	449	27	0	3	3	2	4	0	0.698	0.66	1.42	0.3	0.1571	2	0	0	0	0	0	0.2827	-1.257	1.508	-5.027	0	0	0	0	0	20	100	1	-9,75E+42	2,80E-39	4451	0	2	0
563	0.1	0.25	0	3	2999	0	4298	108	27	0	7	4	10	10	0	0.99	0.5	0.5	0.25	1.1	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	50	10	10	5,78E+20	4,20E-39	4456	0	2	0
564	0.1	0.079925	0	-0.75	240	300	1727	104	27	0	7	4	10	10	0	0.99	0	0	0.9	0.5655	-1,00E-06	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	-24.5	4.308	8.2	1,87E-17	2,80E-39	0	0	2	0
565	0.1	0.2048	0	-0.85	240	300	1727	40	27	0	7	4	10	10	0	0.75	0	0	0.4	0.9111	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	-7	4.308	8.2	0.08736991	2,80E-39	4465	0	2	0
566	0.1	0.45455	0	-0.4	50	0	4478	360	51	0	2	2	4	4	0	0.99	0	0	0.4	1.162	-10	0	0	0	0	0.45	0	0	0	0	0	0.8	0.8	0.82	0.8	21.5	8.206	4.9	1,48E-19	2,80E-39	4514	0	9.205	0
567	31.225	0.579425	0	1.2	1000	300	4519	331	51	0	6	4	0	0	0	0.75	1.6	1.2	0.55	0.6283	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10.9	11.5	NaN	2,80E-39	0	0	5.907	0
568	1.699	0.35465	0.005	0.4	1000	300	4559	64	27	0	3	3	2	4	0	0.7524	0	0	0.4	0.1885	-0.8	-1.1	1.1	2.136	-2.136	0	0	0	0	0	0	0	0	0	0	20	4	1	-6,62E+41	4,20E-39	4599	0	2	0
569	0.1	0.129875	0	0	2000	200	2723	840	27	0	3	3	2	4	0	0.698	0.66	1.42	0.1	1.257	-24	0	0	0	0	0	1.257	-1.257	5.027	-5.027	0	0	0	0	0	20	100	1	NaN	2,80E-39	0	0	1.509	0
570	21.475	0.379625	0	0.25	1000	300	4559	64	27	0.155	3	3	2	4	0	0.7524	0	0	0.55	0	-0.8	-1.1	1.1	2.136	-2.136	0	0	0	0	0	0	0	0	0	0	20	4	1	-6,62E+41	4,20E-39	4608	0	2	0
571	4	0.25	0	1.5	2000	200	4617	201	51	0	3	3	2.45	4.45	0	0.99	0.4	0.49	0	0	40	0	0	0	0	1.1	0.8796	-1.068	3.896	-4.273	0	0.77	1.28	0.2	0.32	100	200	0	-1,71E+44	4,20E-39	4679	0	2	0
572	0.1	0.429575	0	5	1000	200	4684	324	0	0	3	3	0	0	0	0.6485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	4.008	2.6	-9,28E-22	4,20E-39	0	2	6.907	0
573	0.1	0.1	0	1	240	300	1727	361	51	0	7	4	10	10	0	0.99	0	0	0.15	3.707	-1,00E-06	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	14	2.309	13.1	1,87E-17	2,80E-39	0	0	20	0
574	0.997	0.5045	0	0	2030	0	4416	430	27	0	3	3	2	4	0.51	0.75	0	0	1	0	-1,00E-06	0	0	0	0	1	-0.4398	0.4398	-0.6283	0.6283	0	0	0	0	0	30	10.01	0	NaN	2,80E-39	4728	0	7.506	0
575	1	0.729275	0	-0.9	1000	300	4737	328	27	0	3	3	2	4	0	0.2525	0	0	1.7	0	2.4	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	20	4	1	9,18E-35	2,80E-39	0	0	12.6	0
576	1	0.729275	0	-1.1	1000	300	4778	328	27	0	3	3	2	4	0	0.2525	0	0	0.7	0	2.4	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	20	4	1	9,17E-35	2,80E-39	0	1	12.6	0
577	1	0.729275	0	-0.9	1000	300	4737	328	27	0	3	3	2	4	0	0.2525	0	0	1.7	0	2.4	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	20	4	1	9,18E-35	2,80E-39	4819	0	12.6	0
578	0.1	0.375	0	0	2000	0	2723	449	29	0	3	3	2	4	0	0.698	0.66	1.42	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	100	1	5,28E+01	2,80E-39	0	0	4.308	0
579	0.1	0.5	0	0	2000	200	2965	449	2	0	3	3	2	4	0	0.99	0.66	1.42	0.25	0	4.4	0	0	0	0	0	0.2827	-1.257	1.508	-5.027	0	0	0	0	0	20	100	1	2,39E+26	2,80E-39	4840	0	5	0
580	0.1975	0.25	0	2	1000	200	1271	132	51	0	3	3	0	0	0.675	0.75	0	0	0.4	1.979	12.4	0.9739	-0.377	4.398	-4.021	0	0	0	0	0	0	0	0	0	0	0	0	0	2,94E-33	4,20E-39	0	0	2	0
581	1	0.15485	0	-3.15	1000	300	4845	460	3	0	3	7	2	0.9	0.045	0.5495	1.02	0.8	1.45	0	-2	0	0	0	0	0.6	-1.979	1.257	0	5.027	400	0.4	0.8	0.4	1.2	20	4	1	3,85E-33	4,20E-39	0	0	2.009	0
582	0.1	0.25	0	-1	2000	200	2758	65	27	0	3	3	2	4	0	0.698	0.66	1.42	0	0	2	0	0	0	0	0	1.257	-1.257	5.027	-5.027	0	0	0	0	0	20	100	1	NaN	4,20E-39	4881	0	2	0
583	1	0.35465	0.0035	-0.85	1000	300	1168	33	16	0.055	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-23	0.01	4.3	NaN	4,20E-39	0	0	11.5	0
584	0.5875	0.429575	0	-1.1	1499	300	4894	328	27	0	7	4	10	10	0	0.75	0	0	5.85	0.1571	-1,00E-06	0	0	0	0	6.6	-0.1885	0.4712	0	0	0	0.48	0.66	0.26	0.55	-30	3.508	5.4	-1,16E-32	8,41E-39	4938	0	4.008	0
585	2.089	0.779225	0	0.15	240	300	1727	96	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	1.9	0.1571	0.8796	0	0	0	0.48	0.66	0.26	0.55	19	20	3.1	-131876	4,20E-39	0	0	2	0
586	1	0.125	0	5	1000	300	3939	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	1,95E-26	4,20E-39	4955	0	2	0
587	1.66	0.2048	0.01	1.66	19999	299	511	66	27	0	4	5	6	6	0	0.75	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-6,62E+41	4,20E-39	4960	2	1.209	0
588	1.66	0.35	0.01	1.66	19999	299	511	4	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0.4	1.257	1.257	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	0	2	2	0
589	1.66	0.35	0.01	1.66	19999	299	511	4	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0.4	1.257	1.257	0	0	0	0	0	0	0	0	0	0	6,31E-36	4,20E-39	0	2	2	0
590	1.66	0.3047	0.01	1.66	19999	299	511	76	0	0	3	3	0	0	0	0.75	0	0	0	0.2827	2	0	0	0	0	0	1.257	1.257	0	0	0	0	0	0	0	20	4	1	1,68E-15	4,20E-39	0	2	2	0
591	1	0.55445	0	1.2	1000	300	4973	96	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	20	4	1	5,58E-33	4,20E-39	5031	0	2	0
592	1	0.55445	0	1.2	1000	300	4973	124	27	0	3	3	2	4	0	0.75	0.4	1.2	2	1.257	16	0	0	0	0	5.25	-0.8796	0	-2.136	1.508	0	0.11	1.09	0	0.8	20	4	1	6,23E-35	4,20E-39	0	0	2	0
593	0.256	0.45455	0	1.4	507	300	256	98	34	0.2775	3	6	1.1	2.55	0	0.1386	0.23	0.35	0.1	0	6.8	0	0	0	0	1	-3.142	3.142	0	0	40	0.2	0.3	0.25	0.5	50	3.508	1.1	NaN	4,20E-39	0	0	2	0
594	0.7045	1	0	2.75	499	300	2758	0	20	0	3	3	2	4	0	0.698	0.66	1.42	0	0	-1,00E-06	0	0	11.18	0	0	0.01745	-0.01745	0	0	0	0	0	0	0	50	12	1	NaN	4,20E-39	5036	0	2	0
595	0.7045	0.5	0	2.75	499	300	2758	0	20	0	3	3	2	4	0	0.698	0.66	1.42	0	0	-1,00E-06	0	0	11.18	0	0	0.01745	-0.01745	0	0	0	0	0	0	0	50	12	0.5	0.04805374	4,20E-39	0	1	2	0
596	1	1.5	0	2	1000	300	5041	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	5094	0	2	0
597	1	0.5	0.07	2	1000	300	4684	70	27	0	3	5	2	6	0	0.75	0	0.05	1.5	0	0	0	0	-12.57	12.57	0	0	0	0	0	0	0	0	0	0	20	4	1	-1,53E+40	4,20E-39	5107	0	2	0
598	2.78	0.5	0.03	1	1000	200	385	4	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,01E-06	4,20E-39	5120	0	2	0
599	0.4315	0.6	0	2.75	1000	599	3107	0	0	0	3	3	0	0	0	0.99	0	0	0	0.6283	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2,18E+44	4,20E-39	5129	1	2	0
600	0.4315	0.45	0	2.75	1000	599	3107	0	0	0	3	3	0	0	0	0.99	0	0	0	0.6283	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5,96E+35	4,20E-39	0	0	2	0
601	1	0.3	0	5	1000	300	4894	320	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	5134	0	10	0
602	0.3	0.15	0	5	1000	300	5139	328	27	0	3	3	2	4	0	0.75	0	0	0.3	3.77	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-1,71E+44	7,01E-39	5180	0	10	0
603	0.4315	0.75	0	-2.75	999	0	3107	0	0	0	3	3	0	0	0	0.99	0	0	0	0.6283	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1,71E+44	4,20E-39	0	1	2	0
604	0.919	0.25	0	-0.5	999	0	946	200	27	0	3	3	2	4	0	0.99	0	0	1	0.6283	-16.8	0	0	0	0	0	0	0	0	0	0	0.4	0.4	0.1	0.1	13	5.107	1.7	-1,71E+44	2,80E-39	0	0	2	0
605	2.78	0.375	0.01	-2	999	0	1067	4	0	0	3	3	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	0	0	2	0
606	31.225	0.579425	0	1.2	1000	300	4519	331	51	0	6	4	0	0	0	0.75	1.6	1.2	0.55	0.6283	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10.9	11.5	NaN	2,80E-39	5189	0	5.907	0
607	1	0.579425	0.0245	1	164	0	1168	17	18	0.1075	3	3	0	0	0.48	0.75	0.15	0.11	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0.34	0.58	0.06	0.12	0	0	0	-3,56E+20	4,20E-39	5202	0	2	0
608	1	0.35465	0.03075	1	317	0	1168	125	8	0.13	3	3	0	0	0.48	0.75	0.35	0.34	0.85	3.393	-1,00E-06	0	0	0	0	0.75	0	0	0	0	0	0.42	0.55	0.45	0.62	50	5.207	0.5	8,93E-14	4,20E-39	0	0	2	0
609	0.5875	0.55445	0	-1.1	1499	0	727	104	27	0	7	4	10	10	0	0.75	0	0	1.7	0.2827	-1,00E-06	0	0	0	0	0	0	0	0.6283	0	0	0.48	0.66	0.26	0.55	-15.5	3.508	5.4	2,34E-32	4,20E-39	0	0	2	0
610	0.5875	0.2	0	1.5	499	0	727	360	27	0	7	4	10	10	0	0.75	0	0	0.45	0.2827	-1,00E-06	0	0	0	0	0	0	0	0.6283	0	100	0.48	0.66	0.26	0.55	40	2.309	10	1,76E-32	5,61E-39	5211	0	10	0
611	0.646	0.15	0.0035	0	999	200	4350	118	0	0.0575	3	3	2.45	4.45	0.69	0.0891	0.4	0.49	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0.77	1.28	0.2	0.32	100	200	0	2,85E+31	4,20E-39	0	0	2	0
612	0.646	0.275	0.0035	0	999	200	5216	118	0	0.0575	3	3	2.45	4.45	0.69	0.0891	0.4	0.49	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0.77	1.28	0.2	0.32	100	200	0	-1,07E+43	4,20E-39	0	0	2	0
613	1	0.55445	0	1.2	1000	300	3939	68	8	0.1	6	4	8	6	0.225	0.75	0.8	1.2	0	-0.5027	11.6	0	0	0	0	0	-0.6283	0	0	0	0	0	0	0	0	20	9.105	1	NaN	4,20E-39	5272	0	2	0
614	1	0.129875	0	0.9	1000	300	5285	364	8	0.1	6	4	8	6	0	0.75	0.8	1.2	0.7	-0.5027	8	0	0	0	0	0	-0.6283	0	0	0	0	0	0	0	0	16	9.105	0.2	NaN	4,20E-39	0	1	2.309	0
615	1	0.35465	0	-2.15	1000	300	1727	324	8	0.1	6	4	8	6	0	0.75	0.8	1.2	0	-0.5027	8	0	0	0	0	0	-0.6283	0	0	0	0	0	0	0	0	36	9.105	0.2	4,43E-26	4,20E-39	0	1	8.606	0
616	1	0.129875	0	0.9	1000	300	5285	364	8	0.1	6	4	8	6	0	0.75	0.8	1.2	0.7	-0.5027	8	0	0	0	0	0	-0.6283	0	0	0	0	0	0	0	0	5.5	9.105	0.2	NaN	4,20E-39	0	1	2.309	0
617	0.1	0.3047	0	-2.1	240	300	1727	72	27	0	7	4	10	10	0	0.99	0	0	0.9	0.5655	-1,00E-06	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	-24.5	4.308	8.2	1,87E-17	2,80E-39	5320	4	2	0
618	0.1	0.3047	0	-2.1	240	300	1727	72	27	0	7	4	10	10	0	0.99	0	0	0.9	1.131	-1,00E-06	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	-24.5	4.308	8.2	1,87E-17	2,80E-39	0	2	2	0
619	0.1	0.3047	0	-2.1	240	300	1727	72	27	0	7	4	10	10	0	0.99	0	0	0.7	0.754	-1,00E-06	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	-24.5	4.308	8.2	1,87E-17	2,80E-39	0	3	2	0
620	0.1	0.129875	0	0.1	2000	200	2723	840	27	0	3	3	2	4	0	0.698	0.66	1.42	0.55	-0.3142	-1.2	0	0	0	0	0	1.257	-1.257	5.027	-5.027	0	0	0	0	0	20	100	1	-1,51E-30	2,80E-39	0	0	1.809	0
621	0.1975	0.2048	0.002	0.1	202	300	2723	328	27	0	3	3	2	4	0	0.75	0	0	0.4	-0.6912	-6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	4	1.8	-1,20E-23	2,80E-39	5333	0	1.709	0
622	4	1.5	0.00925	0.9	2999	0	2826	38	20	0	1	3	2.55	2.75	0.6	0.99	0.17	0.25	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	120	120	5	NaN	4,20E-39	5346	0	2	0
623	0.1975	0.2048	0.002	1.2	202	300	2278	72	27	0.13	3	3	2	4	0	0.75	0	0	0.4	1.131	-8.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	4	1.8	NaN	4,20E-39	5359	0	2	0
624	2.78	0.2048	0.01	-4.7	1000	200	946	79	11	0.195	3	3	2	4	0.33	0.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-33	15.2	15.7	-2,63E+42	4,20E-39	5372	2	2	0
625	0.1	0.229775	0	0	4086	200	2723	353	27	0	3	3	2	4	0	0.698	0.66	1.42	0	0	2	0	0	0	0	0.4	-3.142	-3.142	0	0	0	0	0	0	0	100	300	1	NaN	2,80E-39	0	0	2.809	0
626	0.1	0.229775	0	0	2000	200	2723	448	27	0	3	3	2	4	0	0.698	0.66	1.42	0.1	1.257	-6	0	0	0	0	0	0	-0.03142	0	0	0	0	0	0	0	20	100	1	NaN	2,80E-39	0	0	1.509	0
627	0.4315	0.7043	0	1.3	1000	599	5381	0	0	0	3	3	0	0	0	0.99	0	0	0	0.6283	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2,18E+44	4,20E-39	5416	0	1.209	0
628	0.1	0.2048	0	0.75	1000	599	5425	72	27	0	3	3	0	0	0	0.99	0.8	0	0.1	1.257	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.01	0.2	-5,96E+35	4,20E-39	0	0	2	0
629	0.4315	0.129875	0	2.75	1000	599	3107	96	27	0	3	3	0	0	0	0.99	0	0	0.4	0.6283	6	0	0	0	0	0	0	0	0	0	0	0.11	0.18	0	0	20	4	1	-5,96E+35	4,20E-39	0	0	1.709	0
630	1	0.15485	0	-3.75	1000	300	3107	460	3	0.0625	3	7	2	0.9	0.09	0.5495	1.02	0.8	0	0.1571	0	0	0	0	0	0.9	-1.979	1.257	0	5.027	400	0.4	0.8	0.4	1.2	-17	4	1	1,73E+44	4,20E-39	0	0	2.009	0
631	0.997	0.579425	0	0.1	3970	100	4617	224	2	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	-14	1.209	0	-2,02E+20	4,20E-39	5454	0	2	0
632	0.997	0.579425	0	0.1	3970	600	4617	224	2	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	-11	0.01	0.3	-2,02E+20	4,20E-39	0	0	2	0
633	0.997	0.579425	0	0.1	3970	800	4617	224	2	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	-14	0.01	0.6	-2,02E+20	4,20E-39	0	0	2	0
634	0.1	0.929075	0	0	2000	200	2723	321	27	0	3	3	2	4	0	0.698	0.66	1.42	0	0	2	0	0	0	0	9.15	-3.142	-3.142	0	0	0	0	0	0	0	20	100	1	1,30E-26	2,80E-39	0	0	11.8	0
