field0	field1	field2	field3	field4	field5
7274	34746	0	20	0	20
7275	34752	0	1	0	1
7276	34753	0	0	0	1
7277	34754	0	10	0	10
7280	34757	0	40	0	40
7281	34758	0	1	0	1
7282	34764	0	58	0	58
7283	34767	0	40	0	40
7284	34769	0	20	0	20
7285	34770	0	60	0	60
7286	34774	0	60	0	60
7287	34775	0	60	0	60
7288	34778	0	20	0	20
7289	34779	0	10	0	10
7290	34780	0	60	0	60
7292	34782	0	29	0	29
7293	34783	0	1	0	1
7294	34784	0	70	0	70
7295	34785	0	20	0	20
7296	34787	0	20	0	20
7297	34788	0	20	0	20
7298	34789	0	20	0	20
7299	34790	0	0	0	1
7300	34791	0	20	0	20
7302	34794	0	70	0	70
7303	34795	0	0	0	1
7304	34797	0	20	0	20
7305	34798	0	20	0	20
7306	34799	0	70	0	70
7307	34801	0	20	0	20
7308	34802	0	20	0	20
7309	34809	0	20	0	20
7310	34811	0	1	0	1
7311	34815	0	60	0	60
7312	34820	0	60	0	60
7315	34829	0	68	0	68
7316	34832	0	1	0	1
7317	34844	0	20	0	20
7318	34845	0	1	0	1
7319	34847	0	1	0	1
7320	34848	0	1	0	1
7321	34849	0	1	0	1
7322	34850	0	1	0	1
7323	34851	0	1	0	1
7324	34854	0	11	11	11
7325	34856	0	20	0	20
7326	34859	0	32	0	32
7327	34860	0	0	0	1
7328	34861	0	50	0	50
7329	34871	0	1	0	1
7330	34879	0	20	0	20
7331	34880	0	1	1	1
7332	34881	0	20	0	20
7333	34885	0	30	0	30
7334	34886	0	1	0	1
7335	34889	0	20	0	20
7336	34896	0	0	0	1
7337	34897	0	0	0	1
7338	34898	0	0	0	1
7339	34899	0	0	0	1
7340	34913	0	54	0	54
7341	34914	0	28	0	28
7342	34919	0	1	0	1
7343	34920	0	1	0	1
7344	34922	0	20	0	20
7345	34925	0	1	0	1
7347	34929	0	1	0	1
7348	34930	0	20	0	20
7349	34931	0	20	0	20
7350	34932	0	1	0	1
7351	34933	0	20	0	20
7352	34934	0	20	0	20
7353	34935	0	0	0	1
7354	34936	0	0	0	1
7355	34938	0	0	0	1
7356	34939	0	0	0	1
7357	34940	0	18	0	18
7358	34941	0	20	0	20
7359	34942	0	20	0	20
7360	34943	0	60	60	60
7361	34944	0	20	0	20
7362	34945	0	20	0	20
7363	34969	0	20	0	20
7365	34971	0	26	0	26
7366	34973	0	4	0	4
7367	34974	0	20	0	20
7368	34977	0	20	0	20
7369	34978	0	10	15	10
7370	34980	0	10	0	10
7371	34984	0	20	0	20
7372	34996	0	40	0	40
7373	34998	0	1	0	1
7374	35004	0	22	0	22
7375	35005	0	22	0	22
7376	35007	0	26	0	26
7377	35008	0	20	0	20
7379	35010	0	20	0	20
7380	35011	0	1	0	1
7381	35012	0	65	0	65
7382	35013	0	1	0	1
7383	35014	0	20	0	20
7384	35015	0	20	0	20
7385	35018	0	0	0	1
7387	35020	0	0	0	1
7388	35022	0	0	0	1
7389	35025	0	0	0	1
7390	35027	0	0	0	1
7391	35028	0	0	0	1
7392	35032	0	70	0	70
7393	35033	0	20	0	20
7394	35034	0	20	0	20
7395	35035	0	65	0	65
7396	35037	0	60	60	60
7397	35039	0	65	0	65
7398	35040	0	60	0	60
7399	35046	0	0	0	1
7400	35047	0	65	0	65
7401	35049	0	1	0	1
7402	35050	0	1	0	1
7403	35052	0	1	0	1
7404	35053	0	1	0	1
7405	35054	0	0	0	1
7406	35055	0	8	0	8
7407	35057	0	65	0	65
7408	35058	0	70	0	70
7409	35059	0	20	0	20
7410	35062	0	20	0	20
7411	35064	0	20	0	20
7412	35071	0	70	0	70
7413	35072	0	20	0	20
7414	35077	0	60	0	60
7415	35078	0	60	0	60
7416	35080	0	60	0	60
7417	35083	0	60	0	60
7418	35086	0	60	0	60
7419	35091	0	0	0	1
7421	35096	0	70	0	70
7422	35105	0	1	0	1
7423	35106	0	20	0	20
7424	35107	0	14	0	14
7425	35108	0	20	25	20
7426	35109	0	11	11	11
7427	35124	0	20	0	20
7428	35129	0	1	0	1
7429	35131	0	45	0	45
7430	35132	0	60	0	60
7431	35139	0	65	0	70
7432	35144	0	20	0	20
7434	35152	0	20	0	20
7435	35158	0	70	0	70
7436	35159	0	70	0	70
7437	35161	0	70	0	70
7441	35178	0	20	0	20
7442	35184	0	26	0	26
7443	35186	0	26	0	26
7444	35187	0	26	0	26
7445	35188	0	10	0	10
7446	35189	0	0	0	1
7447	35191	0	26	0	26
7448	35192	0	26	0	26
7449	35193	0	26	0	26
7450	35195	0	20	0	20
7453	35200	0	20	0	20
7456	35204	0	35	0	35
7457	35205	0	1	0	1
7458	35206	0	20	0	20
7459	35207	0	20	0	20
7460	35234	0	20	0	20
7461	35235	0	20	0	20
7462	35236	0	20	0	20
7463	35240	0	28	0	28
7464	35243	0	58	0	58
7465	35244	0	20	0	20
7466	35247	0	20	0	20
7467	35249	0	1	0	1
7468	35250	0	70	0	70
7469	35252	0	60	0	60
7470	35255	0	20	0	20
7472	35261	0	20	0	20
7473	35262	0	60	0	60
7474	35263	0	70	0	70
7476	35265	0	40	0	40
7477	35266	0	1	0	1
7478	35267	0	20	0	20
7479	35268	0	70	0	70
7480	35270	0	75	0	0
7481	35271	0	75	0	0
7482	35275	0	70	0	70
7484	35280	0	62	0	62
7485	35282	0	10	0	10
7486	35283	0	70	0	70
7487	35289	0	26	0	26
7488	35290	0	20	0	20
7489	35299	0	1	0	1
7490	35300	0	8	0	8
7491	35301	0	0	0	45
7492	35302	0	16	0	16
7493	35303	0	24	0	24
7494	35304	0	32	0	32
7495	35305	0	40	0	40
7496	35306	0	48	0	48
7497	35307	0	56	0	56
7498	35308	0	63	0	63
7499	35310	0	26	0	26
7500	35313	0	30	0	30
7501	35316	0	20	0	20
7502	35319	0	1	0	1
7503	35320	0	20	0	20
7504	35321	0	20	0	20
7505	35325	0	1	60	1
7506	35326	0	1	0	1
7507	35327	0	1	0	1
7508	35328	0	1	60	1
7509	35329	0	1	60	1
7510	35330	0	1	0	1
7511	35331	0	1	60	1
7512	35332	0	1	0	1
7513	35333	0	40	0	40
7514	35334	0	20	0	20
7515	35335	0	20	0	20
7517	35341	0	60	0	60
7518	35342	0	20	0	20
7519	35346	0	20	0	20
7520	35348	0	60	0	60
7521	35351	0	20	0	20
7522	35353	0	0	0	1
7523	35354	0	73	0	73
7524	35360	0	70	0	70
7525	35361	0	20	0	20
7526	35362	0	60	0	60
7527	35373	0	20	0	20
7528	35376	0	0	1	1
7529	35377	0	20	0	20
7530	35382	0	20	0	20
7531	35385	0	20	0	20
7532	35387	0	20	0	20
7533	35388	0	15	0	15
7534	35390	0	45	0	45
7535	35391	0	60	0	60
7536	35394	0	20	0	20
7537	35395	0	1	0	1
7538	35399	0	1	0	1
7539	35401	0	68	0	68
7540	35408	0	1	0	1
7541	35420	0	0	0	25
7542	35424	0	20	0	20
7543	35425	0	1	0	1
7544	35427	0	1	0	1
7545	35429	0	0	0	1
7546	35446	0	0	0	1
7547	35448	0	0	0	1
7548	35449	0	0	0	1
7549	35460	0	62	62	62
7551	35470	0	17	0	17
7552	35472	0	20	0	20
7553	35473	0	10	0	10
7554	35474	0	70	0	0
7555	35475	0	60	0	0
7556	35476	0	60	0	0
7557	35477	0	60	0	0
7558	35478	0	60	0	0
7559	35486	0	60	70	60
7560	35491	0	1	0	1
7561	35493	0	20	0	20
7562	35499	0	1	0	1
7563	35507	0	20	0	20
7564	35509	0	0	0	1
7565	35511	0	20	0	20
7566	35516	0	8	0	8
7567	35542	0	0	0	1
7568	35545	0	0	0	1
7569	35546	0	0	0	1
7571	35571	0	32	0	32
7572	35578	0	0	0	1
7573	35581	0	0	0	1
7574	35618	0	0	0	1
7575	35686	0	60	0	60
7576	35696	0	0	0	1
7577	35710	0	0	0	1
7578	35711	0	0	0	1
7579	35712	0	0	0	1
7580	35713	0	0	0	1
7581	35714	0	0	0	1
7582	35715	0	62	0	62
7583	35717	0	66	0	66
7584	35727	0	0	1	1
7585	81549	0	66	0	66
7586	35730	0	0	1	1
7587	35735	0	20	0	20
7588	35740	0	1	1	1
7589	35743	0	40	0	40
7590	35744	0	40	0	40
7591	35747	0	70	0	70
7592	35748	0	20	0	20
7593	35749	0	1	0	1
7594	35754	0	70	0	70
7595	35759	0	70	0	70
7596	35760	0	70	70	70
7598	35766	0	60	0	60
7599	35777	0	1	0	1
7600	35779	0	1	0	1
7601	35781	0	65	0	65
7602	35783	0	1	0	1
7603	35788	0	20	0	20
7640	35839	0	70	0	70
7641	35840	0	1	0	1
7642	35843	0	36	0	36
7644	35853	0	20	0	20
7645	35857	0	1	0	1
7646	35871	0	0	0	1
7648	35877	0	0	0	1
7649	35878	0	0	0	1
7651	35891	0	70	0	70
7652	35892	0	20	0	20
7653	35895	0	20	0	20
7655	35913	0	20	0	20
7657	35916	0	62	0	62
7658	35917	0	20	0	20
7659	35918	0	1	0	1
7660	35919	0	20	0	20
7661	35920	0	20	0	20
7662	35922	0	20	0	20
7663	35924	0	20	0	20
7664	35925	0	20	0	20
7665	35927	0	20	68	20
7666	35930	0	20	0	20
7667	35932	0	62	0	62
7668	35935	0	20	0	20
7669	35942	0	56	0	56
7670	35943	0	20	0	20
7671	35944	0	20	0	20
7672	35945	0	70	0	70
7673	35946	0	20	0	20
7674	35949	0	70	0	70
7675	35950	0	58	0	58
7676	35953	0	70	0	70
7677	35954	0	70	0	70
7678	35956	0	70	255	70
7679	35959	0	70	0	70
7680	35960	0	1	0	1
7681	35961	0	1	0	1
7682	35962	0	1	0	1
7683	35964	0	62	0	62
7684	35965	0	20	0	20
7685	35994	0	1	0	1
7686	35995	0	1	0	1
7687	36000	0	1	0	1
7689	36004	0	1	0	1
7690	36005	0	1	0	60
7692	36020	0	70	0	70
7693	36021	0	1	0	1
7694	36023	0	65	0	65
7695	36032	0	1	0	1
7696	36033	0	20	0	20
7697	36035	0	50	0	50
7698	36038	0	70	0	70
7699	36039	0	70	0	70
7700	36040	0	20	0	20
7701	36051	0	70	0	70
7702	36052	0	20	0	20
7703	36054	0	65	0	65
7704	36057	0	70	0	70
7705	36058	0	70	0	70
7706	36070	0	60	0	60
7707	36073	0	20	0	20
7708	36088	0	1	0	1
7709	36095	0	1	0	1
7710	36096	0	1	0	1
7711	36097	0	20	0	20
7712	36099	0	20	0	20
7713	36100	0	1	0	1
7714	36101	0	1	1	1
7715	36104	0	20	0	20
7716	36109	0	20	0	20
7717	36111	0	60	0	60
7718	36118	0	70	0	70
7719	36119	0	60	65	60
7720	36123	0	70	0	70
7721	36132	0	36	0	36
7722	36142	0	36	0	36
7723	36144	0	20	0	20
7724	36147	0	60	65	60
7725	36148	0	20	0	20
7726	36167	0	20	0	20
7727	36173	0	20	0	20
7728	36174	0	20	0	20
7729	36175	0	1	0	1
7730	36176	0	20	0	20
7731	36177	0	20	0	20
7732	36179	0	20	0	20
7733	36194	0	20	0	20
7734	36203	0	20	0	20
7735	36205	0	40	0	40
7736	36208	0	8	0	8
7737	36209	0	8	0	8
7738	36213	0	66	0	66
7739	36214	0	20	0	20
7740	36224	0	20	0	20
7741	36225	0	20	0	20
7742	36226	0	1	0	1
7743	36227	0	20	0	20
7744	36228	0	20	0	20
7745	36238	0	20	0	20
7746	36239	0	20	0	20
7747	36241	0	26	0	26
7748	36242	0	20	0	20
7749	36246	0	20	0	20
7750	36247	0	20	0	20
7751	36248	0	20	0	20
7752	36249	0	20	0	20
7753	36250	0	1	0	1
7754	36251	0	40	0	40
7755	36252	0	1	0	1
7756	36253	0	20	0	20
7757	36255	0	20	0	20
7758	36274	0	26	0	26
7759	36275	0	70	0	70
7760	36276	0	70	0	70
7761	36277	0	70	0	70
7762	36278	0	62	0	62
7763	36279	0	70	0	70
7770	36288	0	70	0	70
7771	36293	0	68	0	68
7772	36297	0	30	0	30
7773	36300	0	70	0	70
7774	36307	0	20	0	20
7775	36311	0	20	0	20
7776	36314	0	20	28	20
7777	36332	0	14	0	14
7778	36333	0	20	0	20
7779	36339	0	65	0	65
7780	36341	0	69	0	69
7781	36345	0	69	0	69
7782	36346	0	1	0	1
7783	36348	0	20	0	20
7784	36383	0	65	0	65
7785	36398	0	0	0	20
7786	36399	0	0	0	1
7787	36402	0	20	0	20
7788	36404	0	20	0	20
7789	36405	0	40	0	40
7790	36406	0	20	0	20
7791	36412	0	1	0	1
7792	36414	0	20	0	20
7793	36415	0	20	0	20
7794	36416	0	20	0	20
7795	36417	0	20	0	20
7796	36447	0	20	0	20
7797	36448	0	20	0	20
7798	36452	0	1	0	1
7799	36453	0	70	0	70
7800	36457	0	20	0	20
7801	36458	0	20	0	20
7802	36463	0	60	65	60
7803	36469	0	21	0	21
7804	36470	0	20	0	20
7805	36471	0	20	0	20
7806	36472	0	58	64	58
7807	36473	0	20	0	20
7808	36475	0	20	0	20
7809	36478	0	70	0	70
7810	36479	0	70	0	70
7811	36480	0	70	0	70
7812	36482	0	70	0	70
7813	36483	0	70	0	70
7814	36484	0	20	0	20
7815	36486	0	20	0	20
7816	36487	0	20	0	20
7817	36488	0	70	0	70
7818	36489	0	20	0	20
7822	36494	0	75	0	75
7823	36500	0	20	0	20
7824	36506	0	20	0	20
7825	36507	0	20	0	20
7826	36508	0	20	0	20
7827	36510	0	8	0	8
7828	36512	0	20	0	20
7829	36513	0	20	0	20
7830	36516	0	20	0	20
7831	36517	0	1	0	1
7832	36518	0	28	0	28
7833	36519	0	20	0	20
7834	36527	0	4	0	4
7835	36534	0	20	0	20
7836	36535	0	1	0	1
7837	36541	0	69	0	69
7838	36543	0	20	0	20
7839	36544	0	1	0	1
7841	36563	0	1	0	1
7844	36574	0	20	0	20
7845	36576	0	20	0	20
7846	36580	0	20	0	20
7847	36582	0	65	0	65
7848	36583	0	65	0	65
7850	36590	0	20	0	20
7851	36591	0	1	0	1
7852	36594	0	20	0	20
7854	36607	0	20	0	20
7855	36608	0	65	0	65
7856	36609	0	68	0	68
7857	36612	0	20	0	20
7858	36613	0	40	0	40
7859	36617	0	70	0	70
7860	36619	0	70	0	70
7861	36621	0	70	0	70
7862	36622	0	70	0	70
7863	36623	0	68	0	68
7864	36624	0	62	0	62
7865	36625	0	20	0	20
7866	36627	0	20	0	20
7867	36630	0	10	0	10
7868	36631	0	20	0	20
7869	36633	0	70	0	70
7870	36634	0	70	0	70
7871	36635	0	1	1	1
7872	36637	0	20	0	20
7873	36638	0	20	0	20
7874	36640	0	1	0	1
7875	36642	0	70	0	70
7876	36643	0	0	1	1
7877	36645	0	20	0	20
7878	36647	0	20	0	20
7879	36650	0	68	0	68
7880	36655	0	20	0	20
7881	36659	0	20	0	20
7882	36661	0	26	0	26
7883	36664	0	10	0	10
7884	36671	0	70	0	70
7886	36677	0	70	0	70
7887	36692	0	1	0	1
7888	36693	0	70	0	70
7889	36694	0	70	0	70
7890	36695	0	70	0	70
7891	36696	0	70	0	70
7892	36697	0	70	0	70
7893	36698	0	70	0	70
7894	36700	0	70	0	70
7895	36701	0	1	0	1
7896	36702	0	0	0	1
7897	36704	0	20	0	20
7898	36705	0	20	0	20
7899	36706	0	20	0	20
7900	36710	0	20	0	20
7901	36711	0	20	0	20
7902	36712	0	20	0	20
7903	36713	0	20	0	20
7904	36714	0	20	0	20
7905	36716	0	70	0	70
7906	36717	0	70	0	70
7907	36718	0	20	0	20
7908	36719	0	20	0	20
7909	36722	0	20	0	20
7910	36732	0	30	0	30
7911	36734	0	0	80	0
7912	36736	0	70	0	70
7913	36738	0	20	0	20
7914	36740	0	60	0	60
7915	36741	0	70	0	70
7916	36742	0	70	0	70
7917	36743	0	20	0	20
7918	36746	0	45	0	45
7919	36749	0	45	0	45
7920	36784	0	70	0	70
7921	36786	0	20	0	20
7922	36787	0	10	0	10
7923	36789	0	20	0	20
7924	36791	0	60	0	60
7925	36796	0	20	0	20
7926	36807	0	20	0	20
7927	36808	0	20	0	20
7928	36813	0	60	0	60
7929	36814	0	0	0	1
7930	36820	0	20	0	20
7931	36825	0	20	0	20
7932	36827	0	20	0	20
7933	36828	0	70	0	70
7934	36829	0	62	0	62
7935	36830	0	1	0	1
7936	36831	0	70	0	70
7937	36832	0	20	0	20
7938	36833	0	70	0	70
7939	36835	0	70	0	70
7940	36836	0	70	0	70
7941	36838	0	70	0	70
7942	36839	0	20	0	20
7943	36840	0	8	0	8
7944	36841	0	70	0	70
7946	36843	0	20	0	20
7947	36844	0	20	0	20
7948	36845	0	20	0	20
7949	36859	0	70	0	70
7950	36862	0	70	0	70
7951	36863	0	70	0	70
7952	36864	0	20	0	20
7953	36866	0	62	0	62
7954	36867	0	1	0	1
7955	36868	0	62	0	62
7956	36872	0	1	0	1
7957	36879	0	70	75	70
7958	36880	0	70	80	70
7959	36881	0	70	0	70
7960	36883	0	68	0	68
7962	36886	0	70	0	70
7963	36887	0	70	0	70
7964	36888	0	11	11	11
7965	36891	0	70	0	70
7966	36892	0	1	0	1
7967	36893	0	1	0	1
7968	36894	0	70	0	70
7969	36895	0	1	0	1
7970	36896	0	1	0	1
7971	36897	0	1	0	1
7972	36899	0	1	0	1
7973	36900	0	1	0	1
7974	36901	0	1	0	1
7975	36902	0	1	0	1
7976	36905	0	70	0	70
7977	36906	0	70	0	70
7978	36907	0	64	0	64
7979	36908	0	70	0	70
7980	36909	0	70	0	70
7981	36910	0	70	0	70
7982	36911	0	4	0	4
7983	36914	0	70	0	70
7984	36915	0	70	0	70
7985	36917	0	70	0	70
7987	36922	0	60	0	60
7988	36924	0	70	0	70
7989	36926	0	1	0	1
7990	36927	0	1	0	1
7991	36929	0	70	0	70
7992	36936	0	30	0	30
7993	36939	0	1	0	1
7994	36940	0	1	0	1
7995	36944	0	50	54	50
7996	36947	0	20	0	20
7997	36950	0	60	0	60
8000	36965	0	70	0	70
8001	36966	0	20	0	20
8002	36971	0	20	0	20
8003	36972	0	62	0	62
8004	36974	0	70	0	70
8005	36982	0	1	0	1
8006	36984	0	70	0	70
8007	36986	0	62	0	62
8008	36987	0	62	0	62
8009	36992	0	26	0	26
8010	36994	0	20	0	20
8011	36996	0	40	0	40
8012	37012	0	10	0	10
8013	37014	0	60	65	60
8014	37015	0	0	0	1
8015	37018	0	1	0	1
8016	37019	0	1	0	1
8017	37023	0	1	0	1
8018	37036	0	1	0	1
8019	37038	0	0	0	1
8020	37051	0	62	0	62
8021	37052	0	62	0	62
8022	37053	0	62	0	62
8023	37054	0	20	0	20
8024	37057	0	70	0	70
8025	37058	0	1	0	1
8026	37059	0	70	0	70
8027	37060	0	70	0	70
8028	37063	0	60	65	60
8029	37066	0	20	0	20
8030	37067	0	1	0	1
8033	37072	0	70	0	70
8034	37074	0	70	0	70
8035	37076	0	70	0	70
8036	37078	0	70	0	70
8037	37081	0	70	0	70
8039	37089	0	20	0	20
8040	37091	0	70	0	70
8041	37102	0	20	0	20
8042	37104	0	70	0	70
8043	37106	0	70	0	70
8044	37109	0	70	0	70
8045	37110	0	70	0	70
8046	37111	0	20	0	20
8048	37118	0	70	0	70
8049	37120	0	70	0	70
8050	37122	0	70	0	70
8051	37124	0	70	0	70
8052	37129	0	70	0	70
8053	37132	0	70	0	70
8054	37133	0	70	0	70
8055	37135	0	62	0	62
8056	37144	0	1	0	1
8057	37146	0	1	0	1
8058	37148	0	1	0	1
8059	37151	0	1	0	1
8060	37152	0	1	0	1
8061	37153	0	1	0	1
8062	37154	0	62	0	62
8063	37155	0	20	0	20
8064	37156	0	70	0	70
8065	37158	0	20	0	20
8066	37159	0	70	0	70
8067	37160	0	30	0	30
8068	37161	0	70	0	70
8069	37162	0	10	0	10
8070	37163	0	0	0	1
8071	37175	0	20	0	20
8072	37176	0	1	0	1
8073	37179	0	40	0	40
8074	37196	0	0	0	1
8075	37199	0	1	0	1
8076	37200	0	26	0	26
8077	37208	0	1	0	1
8078	37216	0	1	0	1
8079	37226	0	1	0	1
8080	37229	0	1	0	1
8081	37238	0	0	0	1
8082	37243	0	0	0	1
8083	37250	0	60	0	60
8084	37252	0	20	0	20
8085	37256	0	25	0	25
8086	37258	0	20	0	20
8087	37260	0	70	0	70
8088	37261	0	20	0	20
8089	37262	0	70	0	70
8090	37263	0	1	0	1
8091	37265	0	70	0	70
8092	37266	0	25	0	25
8093	37267	0	20	0	20
8094	37272	0	20	0	20
8095	37273	0	20	0	20
8096	37275	0	70	0	70
8097	37276	0	70	0	70
8098	37279	0	62	0	62
8099	37282	0	40	0	40
8100	37283	0	1	0	1
8101	37289	0	70	0	70
8102	37290	0	0	0	1
8103	37312	0	0	0	45
8104	37317	0	62	0	62
8105	37318	0	40	0	40
8106	37321	0	20	0	20
8108	37328	0	65	0	65
8109	37329	0	65	0	65
8110	37330	0	65	0	65
8111	37331	0	65	0	65
8112	37332	0	65	0	65
8113	37334	0	65	0	65
8114	37335	0	65	0	65
8116	37359	0	20	0	20
8118	37361	0	20	0	20
8119	37367	0	65	0	65
8120	37368	0	60	0	60
8121	37369	0	60	0	60
8122	37371	0	70	0	70
8123	37372	0	1	0	1
8124	37382	0	0	0	1
8125	37387	0	0	1	1
8126	37389	0	0	1	1
8127	37412	0	1	0	1
8128	37420	0	65	70	65
8129	37422	0	8	0	8
8130	37460	0	20	0	20
8131	37466	0	0	0	35
8132	37470	0	24	0	24
8133	37473	0	0	0	35
8134	37479	0	65	0	65
8135	37480	0	65	0	65
8136	37486	0	10	0	10
8137	37488	0	20	0	20
8138	37500	0	20	0	20
8139	37501	0	0	0	1
8140	37506	0	1	0	1
8141	37511	0	20	0	20
8142	37515	0	0	0	1
8143	37517	0	0	0	1
8144	37520	0	11	11	11
8145	37526	0	60	0	60
8146	37527	0	70	0	70
8147	37529	0	0	0	1
8148	37531	0	1	0	1
8149	37532	0	0	1	1
8150	37536	0	70	80	70
8151	37537	0	20	0	20
8152	37538	0	19	0	19
8153	37539	0	56	0	56
8154	37547	0	11	11	11
8155	37548	0	10	0	10
8156	37551	0	66	0	66
8157	37552	0	0	0	1
8158	37554	0	20	0	20
8159	37555	0	69	0	69
8160	37557	0	69	0	69
8161	37563	0	40	0	40
8162	37565	0	0	0	1
8163	37566	0	40	0	40
8164	37567	0	60	0	60
8165	37569	0	20	0	20
8166	37572	0	20	0	20
8167	37577	0	0	0	1
8168	37578	0	0	0	1
8169	37579	0	62	0	62
8170	37580	0	20	0	20
8171	37581	0	10	0	10
8172	37582	0	36	0	36
8173	37583	0	1	0	1
8174	37587	0	40	0	40
8175	37588	0	1	0	1
8176	37589	0	1	0	1
8177	37590	0	20	0	20
8179	37592	0	1	0	1
8180	37595	0	0	0	1
8181	37596	0	1	0	1
8182	37597	0	20	0	20
8183	37599	0	1	0	1
8184	37615	0	20	0	20
8185	37621	0	20	0	20
8186	37624	0	20	0	20
8187	37625	0	50	0	50
8188	37628	0	20	0	20
8189	37629	0	20	0	20
8190	37630	0	62	0	62
8191	37633	0	20	0	20
8192	37634	0	20	0	20
8193	37636	0	30	0	30
8194	37637	0	10	0	10
8195	37638	0	20	0	20
8196	37640	0	70	0	70
8197	37641	0	70	0	70
8198	37648	0	1	70	1
8199	37651	0	0	0	1
8200	37652	0	0	0	1
8201	37654	0	20	0	20
8202	37661	0	1	6	1
8203	37662	0	20	0	20
8205	37664	0	20	0	20
8206	37665	0	20	0	20
8207	37666	0	20	0	20
8208	37667	0	60	0	60
8210	37669	0	64	0	64
8211	37671	0	1	0	1
8212	37672	0	20	0	20
8213	37674	0	70	0	70
8214	37675	0	70	0	70
8215	37676	0	70	0	70
8216	37681	0	20	0	20
8217	37683	0	8	0	8
8218	37685	0	4	0	4
8219	37691	0	1	0	1
8220	37693	0	30	0	30
8221	37694	0	30	0	30
8222	37696	0	30	0	30
8223	37704	0	36	0	36
8224	37709	0	20	0	20
8225	37716	0	70	0	70
8227	37728	0	45	0	45
8228	37729	0	20	0	0
8229	37734	0	20	0	20
8231	37759	0	1	0	1
8232	37764	0	70	0	70
8233	37776	0	10	0	10
8234	37778	0	10	0	10
8235	37779	0	20	0	20
8236	37786	0	1	0	1
8237	37788	0	0	0	1
8238	37790	0	20	0	20
8239	37799	0	0	0	70
8240	37821	0	70	0	70
8241	37823	0	20	0	20
8243	37833	0	70	0	70
8244	37838	0	20	0	20
8245	37839	0	20	0	20
8246	37840	0	20	0	20
8247	37841	0	20	0	20
8248	37842	0	1	0	1
8249	37843	0	1	0	1
8250	37844	0	20	0	20
8251	37847	0	62	0	62
8252	37848	0	1	0	1
8253	37850	0	62	0	62
8254	37852	0	70	0	70
8255	37854	0	20	0	20
8256	37856	0	20	0	20
8257	37858	0	20	0	20
8258	37859	0	1	0	1
8259	37860	0	20	0	20
8260	37861	0	20	0	20
8261	37862	0	20	0	20
8262	37863	0	25	0	25
8263	37864	0	20	0	20
8264	37865	0	20	0	20
8265	37868	0	0	0	70
8266	37871	0	70	0	70
8268	37885	0	70	0	70
8269	37893	0	0	0	70
8270	37895	0	0	0	70
8272	37924	0	20	0	20
8273	37930	0	20	0	20
8274	37933	0	20	0	20
8275	37936	0	70	0	70
8276	37937	0	68	0	68
8277	37941	0	20	0	20
8278	37944	0	20	0	20
8279	37945	0	20	0	20
8280	37950	0	20	0	20
8282	37964	0	20	0	20
8283	37965	0	15	0	15
8284	37966	0	70	76	70
8285	37967	0	20	0	20
8286	37973	0	20	0	20
8287	37974	0	0	0	1
8288	37975	0	1	0	1
8289	37978	0	20	25	20
8290	37979	0	20	0	20
8291	37985	0	20	0	20
8292	37986	0	20	0	20
8293	37987	0	0	0	1
8294	37988	0	20	0	20
8295	37992	0	20	0	20
8296	37993	0	20	0	20
8297	37997	0	20	0	20
8298	37998	0	1	0	1
8299	38003	0	0	0	70
8300	38007	0	70	0	70
8301	38008	0	20	0	20
8302	38009	0	28	0	28
8303	38010	0	55	0	55
8304	38015	0	20	0	20
8305	38016	0	1	0	1
8306	38023	0	62	0	62
8307	38024	0	62	0	62
8308	38025	0	62	0	62
8309	38026	0	1	0	1
8310	38028	0	70	0	70
8311	38029	0	20	0	20
8312	38030	0	20	0	20
8313	38031	0	16	0	16
8314	38032	0	20	0	20
8315	38033	0	20	0	20
8316	38034	0	20	0	20
8317	38035	0	30	36	30
8318	38042	0	20	0	20
8319	38043	0	20	0	20
8320	38045	0	40	0	40
8321	38046	0	1	70	1
8322	38047	0	20	0	20
8323	38048	0	20	0	20
8324	38049	0	62	0	62
8325	38051	0	20	0	20
8326	38052	0	70	0	70
8327	38056	0	20	0	20
8328	38058	0	20	0	20
8329	38059	0	20	0	20
8331	38061	0	1	0	1
8333	38065	0	20	0	20
8334	38075	0	20	0	20
8335	38082	0	70	0	70
8336	38084	0	20	0	20
8337	38085	0	20	0	20
8338	38094	0	20	0	20
8339	38107	0	20	0	20
8340	38108	0	20	0	20
8341	38109	0	20	0	20
8342	38110	0	20	0	20
8343	38113	0	20	0	20
8344	38115	0	14	0	14
8345	38116	0	20	0	20
8346	38121	0	0	0	70
8347	38123	0	0	0	70
8348	38126	0	0	0	70
8349	38128	0	0	0	70
8350	38130	0	0	0	70
8351	38133	0	20	0	20
8352	38135	0	20	0	20
8353	38136	0	20	0	20
8354	38138	0	20	0	20
8355	38141	0	20	0	20
8356	38142	0	20	0	20
8357	38143	0	20	0	20
8358	38145	0	1	0	1
8359	38146	0	20	0	20
8360	38147	0	20	0	20
8361	38148	0	70	0	70
8362	38149	0	22	0	22
8363	38150	0	20	0	20
8364	38151	0	20	0	20
8365	38154	0	8	0	8
8366	38162	0	61	61	61
8367	38163	0	20	0	20
8368	38164	0	61	61	61
8370	38168	0	65	0	65
8371	38169	0	20	0	20
8372	38174	0	45	0	0
8373	38183	0	70	0	70
8374	38184	0	70	0	70
8375	38187	0	1	0	1
8376	38193	0	20	0	20
8377	38194	0	70	0	70
8378	38196	0	70	0	70
8379	38197	0	20	0	20
