field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16
188314	571	7753	3.631.839	-2.880.028	2.238.935	0	0	-0.317304	0.948324	1	5	1	1	0	0	Conquest Hold
188315	571	7753	3.631.586	-2.881.583	2.238.642	0	0	0.98404	-0.177945	1	5	1	1	0	0	Thor Modan
188316	571	7753	3.631.899	-2.880.019	2.230.233	0	0	-0.317304	0.948324	1	5	1	1	0	0	Drak\'Tharon
188317	571	7753	3.405.602	-2.019.839	1.341.083	0	0	0.970296	0.241922	1	5	1	1	0	0	Conquest Hold
188318	571	7753	3.407.059	-2.017.922	134.147	0	0	-0.370557	0.92881	1	5	1	1	0	0	Drak Tharon
188319	571	7753	3.406.995	-2.017.905	1.332.974	0	0	-0.325568	0.945519	1	5	1	1	0	0	Zul\'Drak
188320	571	7753	3.683.029	-2.308.238	1.659.244	0	0	0.945518	0.325568	1	5	1	1	0	0	Amberpine Lodge
188321	571	7753	3.683.053	-2308.28	1.650.553	0	0	0.945518	0.325568	1	5	1	1	0	0	Grizzlemaw
188322	571	7753	3.710.489	-4.192.357	1.972.944	0	0	0.92881	-0.370557	1	5	1	1	0	0	Camp Oneqwah
188323	571	7753	3.710.319	-4.190.916	1.972.221	0	0	-0.288196	0.957571	1	5	1	1	0	0	Zul\'Drak
188324	571	7753	3.709.216	-4.192.467	1.971.678	0	0	0.941176	0.337916	1	5	1	1	0	0	Howling Fjord
188325	571	7753	3.710.535	-4.192.359	196.536	0	0	0.92881	-0.370557	1	5	1	1	0	0	Solstice Village
188326	571	7753	3.710.365	-4.190.941	1.963.911	0	0	-0.288196	0.957571	1	5	1	1	0	0	Dragonblight
188327	571	7753	3.841.382	-4.321.756	2.022.233	0	0	0.975342	-0.220698	1	5	1	1	0	0	Camp Oneqwah
188328	571	7753	3.841.849	-4.320.632	2.023.125	0.048146	-0.039746	-0.677637	0.732742	1	5	1	1	0	0	Solstice Village
188329	571	7753	3841.39	-4.321.725	2.014.802	0	0	0.968148	-0.25038	1	5	1	1	0	0	Dun Argol
188330	571	7755	3.785.572	-4.975.321	1.194.001	0.030568	-0.060492	0.978092	0.196833	1	5	1	1	0	0	Dun Argol
188331	571	7755	3.785.993	-4.975.519	1.193.407	0.036703	0.041028	-0.183284	0.981517	1	5	1	1	0	0	Thor Modan
188332	571	7755	3785.9	-4.975.272	1.193.984	0.065462	-0.003862	0.548837	0.833353	1	5	1	1	0	0	Grizzlemaw
188333	571	7755	4.457.183	-4.314.142	1.641.277	0	0	-0.047978	0.998848	1.08	5	1	1	0	0	Thor Modan
188334	571	7755	4.456.663	-4.314.088	1.641.162	0	0	0.998848	0.047978	1.08	5	1	1	0	0	Solstice Village
188335	571	7755	4.456.906	-4.314.318	1.641.196	0	0	-0.725374	0.688355	1.08	5	1	1	0	0	Dun Argol
188336	571	7753	4.359.022	-4.089.576	1.885.192	0	0	-0.649448	0.760406	1	5	1	1	0	0	Dragonblight
188337	571	7753	4.358.995	-4.089.562	1.877.053	0	0	-0.649448	0.760406	1	5	1	1	0	0	Zul\'Drak
188338	571	7753	4357.09	-4.090.003	1.885.846	0	0	0.806445	0.591309	1	5	1	1	0	0	Solstice Village
188339	571	7753	4.358.337	-4.090.784	1.885.921	0	0	0.993572	-0.113203	1	5	1	1	0	0	Thor Modan
188371	571	7765	3.643.675	1.885.351	8.275.725	0	0	0.065403	0.9978589	1.49	5	1	1	0	0	Icemist Village
188372	571	7765	3642.74	1.883.549	8.276.769	0	0	0.870356	0.492423	1.49	5	1	1	0	0	Wyrmrest Temple
188373	571	7765	3.645.157	1.883.887	8.275.591	0	0	-0.746057	0.6658821	1.49	5	1	1	0	0	Fordragon Hold
188375	571	7765	3.593.012	2.117.837	7.836.918	0	0	0.9988484	-0.04797814	1.34	5	1	1	0	0	Wyrmrest Temple
188376	571	7765	3.610.678	1.413.531	9.470.086	0	0	0.540974	0.841039	1.34	5	1	1	0	0	Borean Tundra
188377	571	7765	3.613.074	1.412.254	9.463.533	0	0	0.87462	-0.484809	1.34	5	1	1	0	0	Agmar\'s Hammer
188378	571	7765	3.611.251	1.411.769	9.462.286	0	0	0.964787	0.263031	1.33	5	1	1	0	0	Wyrmrest Temple
188379	571	7765	3.554.424	1.828.391	8.288.379	0	0	-0.559194	0.8290368	1.49	5	1	1	0	0	Borean Tundra
188380	571	7765	3.552.558	1.828.858	8.299.554	0	0	0.3420189	0.9396931	1.49	5	1	1	0	0	Stars\' Rest
188381	571	7765	3.554.446	1.828.281	8.178.749	0	0	-0.5877849	0.8090172	1.49	5	1	1	0	0	Icemist Village
188382	571	7765	3.645.035	1.884.014	8.043.805	0	0	-0.7343221	0.6788012	1.49	5	1	1	0	0	Agmar\'s Hammer
188383	571	7765	3.645.119	1.883.896	8.160.417	0	0	-0.746057	0.6658821	1.48	5	1	1	0	0	Kor\'kron Vanguard
188387	571	7609	4460.03	-1.060.602	1.693.596	0	0	-0.646124	0.763232	1	5	1	1	0	0	Grizzly Hills
188388	571	7609	4.459.658	-1.058.771	1.694.787	0	0	0.798636	0.601814	1	5	1	1	0	0	Wyrmrest Temple
188389	571	7609	4.460.785	-1.059.484	1.692.406	0	0	0.074108	0.99725	1	5	1	1	0	0	Light\'s Trust
188390	571	7609	3.234.878	-4.851.441	1.417.038	0	0	-0.309017	0.9510565	1	5	1	1	0	0	Venomspite
188391	571	7609	3.234.164	-484	1.415.791	0	0	0.6052939	0.796002	1	5	1	1	0	0	Wyrmrest Temple
188392	571	7609	3.233.054	-4.847.396	141.846	0	0	0.9975641	0.06975603	1	5	1	1	0	0	New Hearthglen
188393	571	7609	3.311.644	-987.316	1.255.686	0	0	0.984808	-0.173648	1	5	1	1	0	0	New Hearthglen
188394	571	7609	3.313.377	-9.866.163	1.257.079	0	0	0.229201	0.973379	1	5	1	1	0	0	Venomspite
188395	571	7609	3312.88	-9.878.559	1.254.475	0	0	-0.580703	0.814116	1	5	1	1	0	0	Wintergarde Keep
188398	571	7609	3.432.648	-1.112.109	1.247.039	0	0	0.100188	0.994969	1	5	1	1	0	0	Wintergarde Keep
188399	571	7609	3.430.793	-1.112.337	1.245.306	0	0	0.999048	-0.043619	1	5	1	1	0	0	Wyrmrest Temple
188400	571	7609	3.417.753	-1.193.014	1.126.636	0	0	0.951057	0.309017	1	5	1	1	0	0	Wyrmrest Temple
188401	571	7609	3.419.379	-1.193.934	1.123.748	0	0	-0.117538	0.993068	1	5	1	1	0	0	The Carrion Fields
188402	571	7609	3.155.678	-684.816	1.125.052	0	0	-0.65276	0.757565	1	5	1	1	0	0	Wintergarde Keep
188403	571	7609	3.155.339	-6.829.792	1.126.432	0	0	0.793353	0.608762	1	5	1	1	0	0	Wyrmrest Temple
188404	571	7609	3.156.452	-6.837.118	1.123.851	0	0	0.065403	0.997859	1	5	1	1	0	0	Venomspite
188405	571	7609	4.458.938	-1.059.854	1.691.528	0	0	0.99999	-0.004364	1	5	1	1	0	0	Wintergarde Keep
188406	571	7609	4.460.755	-1.059.488	1.688.691	0	0	0.043619	0.999048	0.94	5	1	1	0	0	Zul\'Drak
188407	571	7609	4.461.288	-1416.59	1.609.742	0	0	-0.203642	0.979045	1.2	5	1	1	0	0	Zul\'Drak
188408	571	7609	4.459.373	-1.415.736	161.198	0	0	0.988362	0.152123	1.2	5	1	1	0	0	Wintergarde Keep
188409	571	7609	4.459.892	-1.417.182	1.608.637	0	0	-0.811574	0.58425	1.2	5	1	1	0	0	Grizzly Hills
188410	571	7609	4.460.745	-1.415.201	1.609.047	0	0	0.636078	0.771625	1.2	5	1	1	0	0	Crystalsong Forest
188411	571	7609	3.418.095	-1.194.247	1.122.541	0	0	-0.841039	0.540974	1	5	1	1	0	0	Grizzly Hills
188412	571	7609	3419	-1.192.623	1.123.136	0	0	0.632705	0.774393	1	5	1	1	0	0	Wintergarde Keep
188413	571	7609	3.431.851	-1.113.129	1.243.251	0	0	-0.707107	0.707107	1.22	5	1	1	0	0	Grizzly Hills
188414	571	7609	3233.67	-4.857.882	141.387	0	0	-0.8410391	0.5409743	1.140.001	5	1	1	0	0	Grizzly Hills
188496	571	3291	4.681.854	5.405.972	1.143.327	0.004022001	-0.109128	0.9908467	0.07935797	1.44	5	1	1	0	0	Danger!
188535	571	7765	3.591.462	2118.74	7.820.089	0	0	0.777146	0.6293203	1.6	5	1	1	0	0	Stars\' Rest
190179	571	7765	3.570.556	3.060.868	3.001.844	0	0	0.999229	-0.03926	1.49	5	1	1	0	0	Dragonblight
190180	571	7765	3.569.665	3.063.081	3.005.592	0	0	0.333807	0.942641	1.49	5	1	1	0	0	Borean Tundra
190662	571	7468	2.013.997	-4.888.311	2.118.739	0	0	0.649448	0.760406	1	5	1	1	0	0	Westguard Keep
191223	571	7765	3.395.608	3.933.193	2.870.841	0	0	0.165047	0.986286	1.34	5	1	1	0	0	Taunka\'le Village
191224	571	7765	3.396.677	3.930.758	2.865.611	0	0	0.986286	-0.165047	1.34	5	1	1	0	0	Dragonblight
191511	571	3291	6344.02	-1.176.895	4.258.854	-0.003422	-0.019642	0.583972	0.811529	1.45	5	1	1	0	0	Danger!
191512	571	3291	6.117.893	-7.090.226	3.855.711	0.046936	-0.074584	-0.287544	0.953705	1.45	5	1	1	0	0	Danger!
191513	571	3291	6.091.644	-7.358.004	3.820.868	0.02345	-0.084946	-0.550198	0.830371	1.45	5	1	1	0	0	Danger!
191514	571	3291	6.042.869	-7.487.222	371.112	0.024929	-0.084524	-0.535622	0.839847	1.45	5	1	1	0	0	Danger!
191515	571	3291	6.000.479	-7.367.882	3.724.581	-0.012367	-0.087251	-0.835674	0.54211	1.45	5	1	1	0	0	Danger!
191516	571	3291	6.287.878	-1.181.467	4.245.619	-0.017982	0.032359	0.703278	0.70995	1.45	5	1	1	0	0	Danger!
191517	571	3291	6.255.636	-1.185.842	4.259.242	0.082845	0.030042	0.870979	0.483352	1.45	5	1	1	0	0	Danger!
191660	571	3291	6.374.748	-1.190.675	4.259.178	-0.005707	-0.019104	0.484539	0.874542	1.45	5	1	1	0	0	Danger!
191661	571	3291	6.316.231	-1.173.863	4.249.859	0.000128	-0.019938	0.719059	0.694663	1.45	5	1	1	0	0	Danger!
192044	571	7468	1.963.108	-3.613.724	1.649.872	0	0	-0.540974	0.841039	1	5	1	1	0	0	Steel Gate
192714	595	4531	1.771.845	1.252.097	1.383.496	0	0	0.804187	0.594377	1	5	1	1	0	0	Tyr\'s Hand
192715	595	4531	1.771.938	1.252.129	1.383.464	0	0	-0.598324	0.801254	1	5	1	1	0	0	Stratholme
192716	595	4531	1.771.836	1.252.133	1.383.432	0	0	0.12242	0.992478	1	5	1	1	0	0	Hearthglen
192718	571	8322	6.205.405	5.245.172	-984.442	-0.019242	-0.008347	0.998402	-0.052468	1	5	1	1	0	0	5 9 16 17 24 43
192859	571	7753	3.790.915	-2.241.968	1.840.554	0.039943	-0.056118	-0.217868	0.973544	1.3	5	1	1	0	0	Granite Springs
192860	571	7753	3.836.096	-2.102.781	2.172.355	0.039793	-0.05575	0.002223	0.997649	1.1	5	1	1	0	0	Granite Springs
193147	571	8400	5.233.121	2.920.362	4.091.635	0	0	-0.354291	0.935135	1	5	0	0	0	0	
193148	571	8401	5.238.275	2.920.674	4.092.564	0	0	-0.207912	0.978148	1	5	0	0	0	0	
193149	571	8402	5.235.902	2.920.751	4.092.245	0	0	-0.457874	0.889017	1	5	0	0	0	0	
193150	571	8403	5237.37	2.919.898	4.095.566	0.895853	0.375089	-0.234594	0.04148	1	5	0	0	0	0	
193151	571	317	5.234.198	2.918.997	4.093.228	0	0	0.920505	-0.390731	1	5	0	0	0	0	
193152	571	6681	5.234.523	2.921.762	4.091.758	-0.013306	-0.007675	0.894822	-0.446158	0.57	5	0	0	0	0	
193153	571	8404	5.234.119	2.918.939	4.091.339	0.107768	-0.245861	0.963281	0.005371	0.3	5	0	0	0	0	
193154	571	8404	5.234.268	2919.4	4.095.029	-0.053139	0.608887	-0.606519	0.508496	0.3	5	0	0	0	0	
193155	571	232	5.293.379	2.746.056	4.092.205	0	0	-0.034899	0.999391	1	5	0	0	0	0	
193156	571	232	5293.65	2.755.675	4.091.913	0	0	-0.21644	0.976296	1	5	0	0	0	0	
193157	571	7048	5.292.235	2.753.595	4.090.867	0	0	-0.177943	0.984041	1	5	0	0	0	0	
193158	571	395	5292.43	2.748.624	409.131	0	0	0.126199	0.992005	1	5	0	0	0	0	
193159	571	232	5.293.384	2.750.903	4.092.349	0	0	-0.030539	0.999534	1	5	0	0	0	0	
193879	571	6736	7.558.069	1.295.752	3.320.807	-0.076572	0.02064	0.989103	0.124042	0.75	5	0	0	0	0	
194163	1	388	3.517.953	5.498.011	5.084.765	0	0	0.034686	0.999398	1.028.751	5	1	1	0	0	Zoram\'gar Outpost
194164	1	388	3.517.951	5.497.036	5.071.518	0	0	-0.691513	0.722364	1	5	1	1	0	0	Blackfathom Deeps
194165	1	388	3.517.928	5.496.849	5.070.395	0	0	0.999657	0.026177	1	5	1	1	0	0	Maestra\'s Post
194166	1	388	3.438.486	2.309.372	1.049.883	0	0	-0.740218	0.672367	1	5	1	1	0	0	Darkshore
194167	1	388	3438.42	2.310.781	1.049.883	0	0	-0.082808	0.996566	1	5	1	1	0	0	Zoram\'gar Outpost
194168	1	388	3.438.297	2.310.055	1.049.883	0	0	0.685183	0.728371	1	5	1	1	0	0	Maestra\'s Post
194169	1	386	3.832.427	1.109.602	1.131.992	0	0	0.918791	-0.394744	1	5	1	1	0	0	Darkshore
194170	1	386	3.832.512	1.109.153	1.133.587	0	0	-0.34202	0.939693	1	5	1	1	0	0	Blackfathom Deeps
194171	1	386	3.832.491	1.110.085	1.132.654	0	0	0.402747	0.915312	1	5	1	1	0	0	Maestra\'s Post
194172	1	386	3.230.638	2.334.012	9.502.167	0	0	0.694658	0.71934	1	5	1	1	0	0	Astranaar
194176	1	386	3.915.143	6.870.695	6.577.331	0	0	0.700909	0.7132507	1	5	1	1	0	0	Zoram\'gar Outpost
194177	1	386	3.915.153	6.869.602	657.574	0	0	-0.716302	0.697791	1	5	1	1	0	0	Darkshore
194178	1	386	3.915.269	6.869.964	6.566.384	0	0	-0.008727	0.999962	1	5	1	1	0	0	Blackfathom Deeps
194205	1	386	2.466.979	-4.844.826	114.979	0	0	0.949699	0.3131641	1	5	1	1	0	0	Hellscream\'s Watch
194206	1	386	2.466.997	-4.843.073	1.149.856	0	0	0.426569	0.9044551	1	5	1	1	0	0	Stonetalon Mountains
194207	1	386	2.466.983	-4.843.403	114.984	0	0	-0.358368	0.9335804	1	5	1	1	0	0	Astranaar
194589	571	8617	8.439.419	1.010.366	5.446.984	0	0	-0.685183	0.728371	2.799.999	5	1	1	0	1	Exodar Banner
194590	571	8618	8.405.683	1.001.161	5.454.894	0	0	-0.414693	0.909961	2.649.999	5	1	1	0	1	Undercity Banner
194591	571	8622	8.417.525	8.921.805	5.446.966	0	0	0.67559	0.737278	1.659.999	5	1	1	0	1	Silvermoon City Banner
194592	571	8619	8.459.214	9.055.643	5.455.159	0	0	0.981627	0.190809	1.899.999	5	1	1	0	1	Gnomeregan Banner
194593	571	8620	8460.36	9.271.528	5.449.158	0	0	1	0	1.88	5	1	1	0	1	Ironforge Banner
194594	571	8623	8.460.077	9.500.434	5.450.512	0	0	0.999762	-0.021815	1.85	5	1	1	0	1	Stormwind Banner
194595	571	8616	8459.95	9.921.736	5.449.225	0	0	0.995396	-0.095846	1.849.999	5	1	1	0	1	Darnassus Banner
194596	571	8615	8398.54	9.768.195	5.451.253	0	0	0.030538	0.999534	2.099.999	5	1	1	0	1	Sen\'jin Banner
194597	571	8621	8.399.091	9.496.302	5.449.059	0	0	0	1	2.2	5	1	1	0	1	Orgrimmar Banner
194598	571	8624	8399.07	9.184.879	5.450.316	0	0	-0.004363	0.99999	2.069.999	5	1	1	0	1	Thunder Bluff Banner
194599	571	8623	8.627.299	7.199.844	5.480.979	0	0	0.052336	0.99863	1.66	5	1	1	0	1	Stormwind Banner
194600	571	8620	8.642.359	6.951.007	5.475.219	0	0	0.480989	0.876727	1.75	5	1	1	0	1	Ironforge Banner
194601	571	8617	8.657.058	7.560.746	5.475.187	0	0	-0.71325	0.70091	2.859.999	5	1	1	0	1	Exodar Banner
194602	571	8616	8.689.814	7.371.632	5.475.563	0	0	0.976296	-0.21644	2.049.999	5	1	1	0	1	Darnassus Banner
194603	571	8619	8.670.804	6.919.305	5.475.219	0	0	0.872496	0.488621	1.8	5	1	1	0	1	Gnomeregan Banner
194604	571	8624	8.357.721	7.446.945	5.536.273	0	0	0.913545	-0.406737	1.8	5	1	1	0	1	Thunder Bluff Banner
194605	571	8622	8.319.333	7.443.524	5.537.012	0	0	-0.47332	0.880891	1.64	5	1	1	0	1	Silvermoon City Banner
194606	571	8615	8.307.435	7.059.271	553.644	0	0	0.126199	0.992005	1.71	5	1	1	0	1	Sen\'jin Banner
194607	571	8621	8.338.744	6.870.955	5.537.012	0	0	0.716302	0.69779	1.869.999	5	1	1	0	1	Orgrimmar Banner
194608	571	8618	8.369.044	7.091.129	5.535.663	0	0	0.996566	0.082808	2.28	5	1	1	0	1	Undercity Banner
194780	1	386	2.490.693	-858.132	1.362.922	0	0	0.1865239	0.9824504	1	5	1	1	0	0	Astranaar
194781	1	386	2.490.835	-8.582.344	1.362.968	0	0	-0.5842491	0.8115744	1	5	1	1	0	0	Hellscream\'s Watch
194782	1	386	2.490.814	-8.582.066	1.362.956	0	0	0.9902681	-0.1391731	1	5	1	1	0	0	Splintertree Post
194783	1	386	2873.81	-1.554.462	1.030.209	0	0	-0.065403	0.9978589	1	5	1	1	0	0	Maestra\'s Post
194784	1	386	2873.8	-1.556.111	102.99	0	0	-0.768842	0.6394388	1	5	1	1	0	0	Hellscream\'s Watch
194785	1	386	2.873.794	-1.555.747	102.996	0	0	0.9935719	0.113203	1	5	1	1	0	0	Astranaar
194786	1	386	2.873.757	-1.555.069	103.217	0	0	0.6626201	0.7489557	1	5	1	1	0	0	Fire Scar Shrine
194832	571	8695	6.452.789	2.345.028	4.642.545	-0.039483	0.0257	-0.77835	0.626061	1.341.797	5	0	0	0	0	
194833	571	8696	6.454.819	2.346.186	4.641.093	-0.027936	0.031426	-0.057755	0.997445	1.467.773	5	0	0	0	0	
194834	571	8696	6.424.471	2.383.731	4.667.144	0.000512	0.0443	-0.011542	0.998951	1.871.094	5	0	0	0	0	
194835	571	8696	6.422.702	2.385.566	4.669.037	-0.0295	0.033053	-0.745333	0.665219	1.845.703	5	0	0	0	0	
194836	571	8696	6429.28	2.385.773	4.665.732	0.046691	-0.006274	0.98248	-0.180314	1.311.523	5	0	0	0	0	
194837	571	8696	6425.83	2.383.571	4.665.943	0.0443	-0.000471	0.998962	0.010631	1.223.633	5	0	0	0	0	
194838	571	8697	6.425.671	2.386.106	4.659.078	0.063011	0.020482	-0.151273	0.986269	0.541992	5	0	0	0	0	
195008	1	308	1.154.635	-3.019.429	9.474.637	0	0	-0.681998	0.731354	1	5	1	1	0	0	The Crossroads
195009	1	308	1.155.677	-3.022.273	9.472.379	0	0	0.669131	0.743145	0.94	5	1	1	0	0	Durotar
195010	1	308	1.169.063	-3020.74	9.441.541	0	0	0.999657	-0.026177	0.78	5	1	1	0	0	Grol\'dom Farm
195041	1	308	1.014.945	-3752.41	295.763	0	0	1	-4,37E-02	1	5	1	1	0	0	Boulder Lode Mine
195098	1	388	-1.007.977	1.998.984	585.391	0	0	1	-4,37E-02	1	5	1	1	0	0	Karnum\'s Glade
195099	1	388	-1.007.847	1.998.993	5.852.945	0	0	-0.716302	0.697791	1	5	1	1	0	0	Nijel\'s Point
195100	1	388	-1.008.055	1.999.113	5.853.559	0	0	0.6593459	0.7518397	1	5	1	1	0	0	Feralas
195101	1	388	-1.008.042	1.999.122	5.778.687	0	0	0.66262	0.748956	1	5	1	1	0	0	Shadowprey Village
195102	1	388	-6.627.934	1.835.602	8.853.246	0	0	-0.410719	0.911762	1	5	1	1	0	0	Ethel Rethor
195103	1	388	-6.629.236	1.835.512	8.853.246	0	0	0.3705571	0.9288097	1	5	1	1	0	0	Karnum\'s Glade
195104	1	388	-6.628.351	1.835.505	8.853.246	0	0	0.92388	-0.382683	1	5	1	1	0	0	Nijel\'s Point
195105	1	388	-6.684.219	1.511.658	8.837.445	0	0	0.9304178	0.3665006	1	5	1	1	0	0	Karnum\'s Glade
195106	1	388	-1132.22	1.194.045	9.004.777	0	0	-0.01308999	0.9999143	1	5	1	1	0	0	Karnum\'s Glade
195114	1	388	-1.885.889	2.431.392	5.982.146	0	0	-0.126199	0.992005	1	5	1	1	0	0	New Explorer\'s League Hub!
195115	1	388	-1.837.273	2.616.147	6.033.638	0	0	-0.737277	0.6755906	1	5	1	1	0	0	Thargard\'s Camp
195117	1	386	2.880.719	1.972.656	8.987.789	0	0	-0.065403	0.997859	1	5	1	1	0	0	House of Edune
196406	1	1167	4.599.874	-6.798.043	2.122.691	0	0	0.989052	-0.14757	0.3	5	0	0	0	1	Portal Hub
196409	1	1167	4.401.888	-5.091.957	3.359.896	0	0	0.068438	0.997655	0.3	5	0	0	0	1	Portal Hub
196410	1	1167	4.521.191	-5.184.217	3.040.495	0	0	0.699966	0.714176	0.3	5	0	0	0	1	Portal Hub
196463	1	1167	4.937.432	-6.471.588	1.608.972	0	0	-0.573775	0.819013	0.3	5	0	0	0	1	Portal Hub
201604	1	1167	3778.55	-4.611.368	2.272.525	0	0	-0.386711	0.922201	0.3	5	0	0	0	1	Bear\'s Head Portal
201731	1	150	-3.649.696	-2.729.767	338.798	0	0	-0.707107	0.707107	1	5	1	1	0	0	Brackenwall Village
201854	1	7152	-3.684.517	-2.735.688	3.593.793	0	0	-0.716302	0.697791	1	5	1	1	0	0	Mudsprocket
201859	1	7152	-4.665.377	-3.193.622	3.709.002	0	0	-0.446198	0.894934	1.13	5	1	1	0	0	Thousand Needles
201860	1	7152	-4.822.488	-3.212.111	3.552.243	0	0	-0.766044	0.642788	1.15	5	1	1	0	0	Thousand Needles
201861	1	7152	-4.822.597	-3.212.167	3.553.983	0	0	0.763233	0.646124	1.15	5	1	1	0	0	Mudsprocket
201862	1	7152	-5.145.452	-3.417.462	2.045.252	-0.005598	-0.006695	-0.685154	0.728346	1.22	5	1	1	0	0	Thousand Needles
201863	1	7152	-5.145.663	-3.417.505	2.045.205	0.007113	-0.005055	0.779858	0.625896	1.22	5	1	1	0	0	Mudsprocket
201864	1	309	-3.938.543	-2.767.533	357.272	0	0	0.99999	-0.004363	1	5	1	1	0	0	Mudsprocket
201865	1	150	-4.199.351	-3.081.714	3.262.783	0	0	0.457874	0.889017	1	5	1	1	0	0	Mudsprocket
202117	0	309	-10870.6	-2982.62	255.993	0	0	0.99999	0.004363	1	5	1	1	0	0	The Dark Portal
202118	0	309	-10870.2	-2983.2	256.207	0	0	-0.694658	0.71934	1	5	1	1	0	0	Nethergarde Keep
202119	0	309	-10870.7	-2982.63	24.531	0	0	1	-4,37E-03	1	5	1	1	0	0	Hot New Orc Fortress!
202120	0	309	-10971	-2.966.351	203.443	0	0	0.598325	0.8012536	1	5	1	1	0	0	Dreadmaul Hold
202121	0	309	-10869.7	-2982.81	25.655	0	0	-0.0261769	0.999657	1	5	1	1	0	0	Swamp of Sorrows
202171	1	308	-1.389.484	-2.000.783	8.291.016	0	0	-0.082808	0.996566	1	5	0	1	0	0	Camp Una\'fe
202213	1	388	-3.045.392	2.214.656	4.199.305	0	0	0.979046	0.203642	0.92	5	1	1	0	0	Elusian Heights
202341	1	388	5.147.923	-2365.83	1.417.887	0	0	0.9483237	0.3173046	1	5	1	1	0	0	Shrine of Aviana
202354	1	388	5.055.733	-1.866.375	1.336.008	0	0	-0.1779441	0.9840406	1	5	1	1	0	0	The Grove of Aessina
202355	1	388	5.055.798	-1.866.464	1.335.946	0	0	-0.8012542	0.5983241	1	5	1	1	0	0	Nordrassil
202356	1	388	5055.8	-1.866.439	1.336.064	0	0	-0.803857	0.5948225	1	5	1	1	0	0	Shrine of Goldrinn/Lo\'Gosh
202386	1	388	5.423.339	-2.288.016	1.453.537	0	0	-0.2292	0.9733794	1	5	1	1	0	0	Shrine of Goldrinn
202388	1	388	5.055.701	-1.866.424	1.335.883	0	0	0.566406	0.8241264	1	5	1	1	0	0	Shrine of Malorne
202390	1	388	5.055.749	-1.866.486	1.334.782	0	0	-0.8012542	0.5983241	1	5	1	1	0	0	Shrine of Aviana
202435	1	388	4.524.648	-2.103.156	1.190.414	0	0	0.7253739	0.6883551	1	5	1	1	0	0	Sanctuary of Malorne
203417	0	22	-1.406.203	-2.233.507	6.372.816	0.020819	-0.007373	0.90247	-0.430186	1	5	1	1	0	0	Hinterlands
203447	1	303	-1.376.875	-2.990.538	1.144.151	0	0	1	-4,37E-02	1.29	5	1	1	0	1	To the High Road
203827	719	388	5.147.932	-2.365.833	1.417.869	0	0	0.9426413	0.3338074	1	5	1	1	0	0	Shrine of Aviana
203832	1	388	5352.62	-2682.24	1486.49	0	0	-0.3973311	0.9176753	143.561	5	1	1	0	0	Shrine of Goldrinn
203833	1	388	5352.7	-2.682.149	1486.48	0	0	0.922798	0.3852841	143.561	5	1	1	0	0	Nordrassil
203864	0	195	-8.641.313	9.353.837	9.902.814	0	0	0.9681477	-0.2503797	1	5	1	1	0	0	Stormwind Cemetary
203865	0	195	-8.641.268	9.354.063	999.891	0	0	0.9681477	-0.2503797	1	5	1	1	0	0	Cathedral Square
203866	0	195	-8.641.241	9.355.486	1.005.559	0	0	-0.503774	0.8638355	1	5	1	1	0	0	Stormwind Harbor
203867	0	195	-8.614.491	5.233.646	1.037.057	0	0	0.9153112	0.4027474	1	5	1	1	0	0	Old Town
203868	0	195	-8.614.458	5.233.993	1.032.779	0	0	0.9381912	-0.3461173	1	5	1	1	0	0	Stormwind Keep
203869	0	195	-8.614.426	523.533	103.682	0	0	-0.4146927	0.9099615	1	5	1	1	0	0	Dwarven District
203870	0	195	-8.614.569	5.235.295	1.032.207	0	0	0.3542909	0.9351352	1	5	1	1	0	0	Trade District
203871	0	195	-8.579.493	5.317.327	1.024.594	0	0	-0.4617491	0.8870106	1	5	1	1	0	0	Dwarven District
203872	0	195	-8.579.531	5.317.014	1.020.295	0	0	0.2840151	0.9588198	1	5	1	1	0	0	Cathedral District
203873	0	195	-8.579.582	5.315.729	1.024.355	0	0	0.8808908	0.4733195	1	5	1	1	0	0	Old Town
203874	0	195	-8.579.438	5.315.573	1.019.763	0	0	0.9563047	-0.2923717	1	5	1	1	0	0	Stormwind Keep
203875	0	195	-8.508.116	6.637.222	1.011.286	0	0	0.9381912	0.3461173	1	5	1	1	0	0	Old Town
203876	0	195	-8.508.087	6.637.621	1.007.005	0	0	0.9153117	-0.4027462	1	5	1	1	0	0	Dwarven District
203877	0	195	-8.508.216	6.638.768	1.006.566	0	0	0.410719	0.911762	1	5	1	1	0	0	Cathedral Square
203878	0	195	-8.538.116	6.784.375	98.4	0	0	0.3048641	0.9523959	1	5	1	1	0	0	Cathedral Square
203879	0	195	-8.538.189	6.783.489	9.785.374	0	0	0.8910061	0.4539913	1	5	1	1	0	0	Stormwind Gate
203880	0	195	-8.538.161	6.783.073	9.880.662	0	0	0.8910061	0.4539913	1	5	1	1	0	0	Trade District
203881	0	195	-8.538.016	6.782.986	9.835.038	0	0	0.949699	-0.3131641	1	5	1	1	0	0	Dwarven District
203882	0	195	-8.733.717	7.080.452	9.902.293	0	0	-0.426569	0.9044551	1	5	1	1	0	0	Cathedral Square
203883	0	195	-8.733.754	7.080.121	9.859.238	0	0	0.321439	0.9469303	1	5	1	1	0	0	Mage Quarter
203884	0	195	-8.733.821	7.079.202	9.804.331	0	0	0.8987941	0.4383711	1	5	1	1	0	0	Stormwind Gate
