field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12
2745	60440	0	0	0	0	0	0	0	1105199104	0	0	0
2746	60447	0	0	110	0	0	0	0	0	0	0	0
2747	60453	0	0	110	0	0	0	0	0	0	0	0
2748	60472	0	0	60	0	0	0	0	0	0	0	0
2749	60500	0	0	100	0	0	0	0	0	0	0	0
2750	60540	0	3	20	0	0	0	0	0	0	0	0
2751	60642	0	0	10000	0	0	0	0	0	0	0	0
2752	60644	0	0	2000	0	0	0	0	0	0	0	0
2753	60646	0	0	90	0	0	0	0	0	0	0	0
2754	60672	0	0	5000	0	0	0	0	0	0	0	0
2755	60786	0	0	5000	0	0	0	0	0	0	0	0
2756	60793	0	0	3000	0	0	0	0	0	0	0	0
2757	60829	0	-2	75	0	75	0	0	0	0	0	0
2758	60847	0	3	30	0	0	0	0	0	0	0	0
2760	60869	0	0	75	0	0	0	0	0	0	0	0
2761	60932	0	0	0	0	0	0	0	1096810496	0	0	0
2762	60954	0	0	310	0	0	0	0	0	0	0	0
2763	61025	0	0	0	0	0	0	0	1073741824	0	0	0
2764	61087	0	0	90	0	0	0	0	0	0	0	0
2765	61128	0	0	200	0	0	0	0	0	0	0	0
2766	61193	0	2	20	0	0	0	0	0	0	0	0
2767	61295	0	0	0	0	0	0	0	1098907648	0	0	0
2768	61305	0	0	0	0	0	0	0	1073741824	0	0	0
2769	61315	0	0	3000	0	0	0	0	0	0	0	0
2770	61316	0	0	0	0	0	0	0	1082130432	0	0	0
2771	61326	0	0	215	0	0	0	0	0	0	0	0
2772	61362	0	0	120	0	0	0	0	0	0	0	0
2773	61374	0	0	90	0	0	0	0	0	0	0	0
2774	61376	0	0	75	0	0	0	0	0	0	0	0
2775	61402	0	0	260	0	0	0	0	0	0	0	0
2776	61461	0	0	90	0	0	0	0	0	0	0	0
2777	61462	0	0	75	0	0	0	0	0	0	0	0
2778	61496	0	0	1	0	0	0	0	0	0	0	0
2779	61558	0	0	90	0	0	0	0	0	0	0	0
2780	61577	0	0	120	0	0	0	0	0	0	0	0
2781	61590	0	0	90	0	0	0	0	0	0	0	0
2782	61591	0	0	90	0	0	0	0	0	0	0	0
2783	61592	0	0	195	0	0	0	0	0	0	0	0
2784	61668	0	0	0	0	0	0	0	1082130432	0	0	0
2785	61684	0	2	30	0	0	0	0	0	0	0	0
2786	61685	0	2	35	0	0	0	0	0	0	0	0
2787	61721	0	0	0	0	0	0	0	1073741824	0	0	0
2788	61730	0	0	90	0	0	0	0	0	0	0	0
2789	61747	0	0	250	0	0	0	0	0	0	0	0
2790	61780	0	0	0	0	0	0	0	1073741824	0	0	0
2791	61879	0	0	500	0	0	0	0	0	0	0	0
2792	61882	0	0	0	0	0	0	0	1116510618	0	0	0
2793	61893	0	0	90	0	0	0	0	0	0	0	0
2794	61909	0	0	90	0	0	0	0	0	0	0	0
2795	61914	0	0	90	0	0	0	0	0	0	0	0
2796	61923	0	0	60	0	0	0	0	0	0	0	0
2797	61924	0	0	75	0	0	0	0	0	0	0	0
2799	61993	0	0	0	0	0	0	0	1094713344	0	0	0
2800	61994	0	0	0	0	0	0	0	1094713344	0	0	0
2801	61998	0	0	150	0	0	0	0	0	0	0	0
2802	62036	0	6	200	0	0	0	0	0	0	0	0
2803	62078	0	3	45	0	0	0	0	0	0	0	0
2804	62124	0	0	0	0	0	0	0	1080033280	0	0	0
2805	62131	0	0	150	0	0	0	0	0	0	0	0
2806	62225	0	3	40	0	0	0	0	0	0	0	0
2807	62286	0	0	0	0	0	0	0	1084227584	0	0	0
2808	62299	0	3	50	0	0	0	0	0	0	0	0
2809	62321	0	0	330	0	0	0	0	0	0	0	0
2810	62327	0	0	150	0	0	0	0	0	0	0	0
2811	62328	0	0	280	0	0	0	0	0	0	0	0
2812	62334	0	0	125	0	0	0	0	0	0	0	0
2813	62345	0	3	40	0	0	61	0	0	0	0	0
2814	62346	0	3	40	0	0	61	0	0	0	0	0
2815	62358	0	3	20	0	0	61	0	0	0	0	0
2816	62359	0	3	10	0	0	61	0	0	0	0	0
2817	62394	0	3	20	0	0	0	0	0	0	0	0
2818	62425	0	0	200	0	0	0	0	0	0	0	0
2819	62426	0	0	200	0	0	0	0	0	0	0	0
2820	62442	0	0	125	0	0	0	0	0	0	0	0
2821	62445	0	0	150	0	0	0	0	0	0	0	0
2822	62446	0	0	280	0	0	0	0	0	0	0	0
2823	62471	0	3	25	0	0	41	0	0	0	0	0
2824	62490	0	3	5	0	0	41	0	0	0	0	0
2825	62522	0	3	20	0	0	61	0	1099956224	0	0	0
2826	62529	0	0	330	0	0	0	0	0	0	0	0
2827	62580	0	0	300	0	0	0	0	0	0	0	0
2828	62604	0	0	300	0	0	0	0	0	0	0	0
2829	62608	0	0	0	0	0	0	0	1082130432	0	0	0
2830	62618	0	0	0	0	0	0	0	1088421888	0	0	0
2831	62645	0	3	20	0	0	0	0	0	0	0	0
2832	62735	0	0	0	0	0	0	0	1094713344	0	0	0
2833	62793	0	0	75	0	0	0	0	0	0	0	0
2834	62806	0	3	30	0	0	0	0	0	0	0	0
2835	62809	0	0	125	0	0	0	0	0	0	0	0
2836	62974	0	3	20	0	0	0	0	0	0	0	0
2837	63002	0	0	260	0	0	0	0	0	0	0	0
2838	63134	0	0	360	0	0	0	0	0	0	0	0
2839	63138	0	0	15	0	0	0	0	0	0	0	0
2840	63147	0	0	15	0	0	0	0	0	0	0	0
2841	63148	0	0	0	0	0	0	0	1077936128	0	0	0
2842	63241	0	0	200	0	0	0	0	0	0	0	0
2843	63242	0	0	0	0	0	0	0	1102053376	0	0	0
2844	63301	0	3	20	0	0	0	0	0	0	0	0
2845	63479	0	0	500	0	0	0	0	0	0	0	0
2846	63499	0	0	75	0	0	0	0	0	0	0	0
2847	63541	0	0	150	0	0	0	0	0	0	0	0
2848	63554	0	0	200	0	0	0	0	0	0	0	0
2849	63556	0	0	0	0	0	0	0	1102053376	0	0	0
2850	63560	0	5	0	0	0	0	0	0	0	0	0
2851	63613	0	0	0	0	0	0	0	1104674816	0	0	0
2852	63672	0	0	0	0	0	0	0	1086324736	0	0	0
2853	63713	0	0	30	0	0	0	0	0	0	0	0
2854	63753	0	3	30	0	0	0	0	0	0	0	0
2855	63754	0	3	40	0	0	0	0	0	0	0	0
2857	63760	0	0	125	0	0	0	0	0	0	0	0
2858	63775	0	0	260	0	0	0	0	0	0	0	0
2859	63789	0	0	90	0	0	0	0	0	0	0	0
2860	63900	0	2	20	0	0	0	0	0	0	0	0
2861	64044	0	13	1	0	0	0	0	0	0	0	0
2862	64159	0	0	0	0	0	0	0	1099431936	0	0	0
2863	64160	0	0	0	0	0	0	0	1099431936	0	0	0
2864	64213	0	0	150	0	0	0	0	0	0	0	0
2865	64215	0	0	150	0	0	0	0	0	0	0	0
2866	64363	0	0	135	0	0	0	0	0	0	0	0
2867	64365	0	0	135	0	0	0	0	0	0	0	0
2868	64382	0	1	250	0	0	0	0	0	0	0	0
2869	64390	0	0	150	0	0	0	0	0	0	0	0
2870	64528	0	0	90	0	0	0	0	0	0	0	0
2871	64645	0	0	120	0	0	0	0	0	0	0	0
2872	64655	0	0	120	0	0	0	0	0	0	0	0
2873	64677	0	3	0	0	0	61	0	0	0	0	0
2874	64692	0	3	20	0	0	0	0	0	0	0	0
2875	64773	0	0	120	0	0	0	0	0	0	0	0
2876	64843	0	0	0	0	0	0	0	1088421888	0	0	0
2877	64872	0	3	80	0	0	61	0	0	0	0	0
2878	64979	0	3	0	0	0	61	0	0	0	0	0
2879	65393	0	0	0	0	0	0	0	1090519040	0	0	0
2880	65490	0	0	0	0	0	0	0	1098907648	0	0	0
2881	65492	0	0	0	0	0	0	0	1099431936	0	0	0
2882	65541	0	0	350	0	0	0	0	0	0	0	0
2883	65542	0	0	225	0	0	0	0	0	0	0	0
2884	65543	0	0	210	0	0	0	0	0	0	0	0
2885	65545	0	0	0	0	0	0	0	1098907648	0	0	0
2886	65546	0	0	0	0	0	0	0	1096810496	0	0	0
2887	65790	0	0	0	0	0	0	0	1091567616	0	0	0
2888	65791	0	0	0	0	0	0	0	1090519040	0	0	0
2889	65792	0	0	0	0	0	0	0	1090519040	0	0	0
2890	65793	0	0	0	0	0	0	0	1101529088	0	0	0
2891	65799	0	0	0	0	0	0	0	1099956224	0	0	0
2892	65800	0	0	0	0	0	0	0	1102053376	0	0	0
2893	65801	0	0	0	0	0	0	0	1088421888	0	0	0
2894	65802	0	0	15	0	0	0	0	0	0	0	0
2895	65807	0	0	0	0	0	0	0	1095761920	0	0	0
2896	65809	0	0	0	0	0	0	0	1094713344	0	0	0
2897	65810	0	0	0	0	0	0	0	1096810496	0	0	0
2898	65812	0	0	0	0	0	0	0	1097859072	0	0	0
2899	65814	0	0	0	0	0	0	0	1092616192	0	0	0
2900	65815	0	0	0	0	0	0	0	1086324736	0	0	0
2901	65816	0	0	0	0	0	0	0	1115684864	0	0	0
2902	65819	0	0	0	0	0	0	0	1090519040	0	0	0
2903	65820	0	0	0	0	0	0	0	1102577664	0	0	0
2904	65821	0	0	0	0	0	0	0	1099431936	0	0	0
2905	65854	0	0	0	0	0	0	0	1098907648	0	0	0
2906	65855	0	0	0	0	0	0	0	1090519040	0	0	0
2907	65856	0	0	0	0	0	0	0	1101529088	0	0	0
2908	65857	0	0	0	0	0	0	0	1088421888	0	0	0
2909	65859	0	0	0	0	0	0	0	1090519040	0	0	0
2910	65861	0	0	0	0	0	0	0	1094713344	0	0	0
2911	65862	0	0	0	0	0	0	0	1093664768	0	0	0
2912	65863	0	0	0	0	0	0	0	1090519040	0	0	0
2913	65866	0	0	0	0	0	0	0	1088421888	0	0	0
2914	65867	0	0	0	0	0	0	0	1084227584	0	0	0
2915	65869	0	0	0	0	0	0	0	1084227584	0	0	0
2916	65877	0	0	0	0	0	0	0	1090519040	0	0	0
2917	65880	0	0	0	0	0	0	0	1073741824	0	0	0
2918	65881	0	0	270	0	0	0	0	0	0	0	0
2919	65883	0	0	0	0	0	0	0	1090519040	0	0	0
2920	65954	0	3	35	0	0	0	0	0	0	0	0
2921	65955	0	3	30	0	0	0	0	0	0	0	0
2922	65957	0	3	35	0	0	0	0	0	0	0	0
2923	65960	0	3	30	0	0	0	0	0	0	0	0
2924	65970	0	0	0	0	0	0	0	1090519040	0	0	0
2925	65973	0	0	0	0	0	0	0	1099956224	0	0	0
2926	65974	0	0	0	0	0	0	0	1082130432	0	0	0
2927	65980	0	0	750	0	0	0	0	0	0	0	0
2928	65983	0	0	0	0	0	0	0	1104150528	0	0	0
2929	65987	0	0	90	0	0	0	0	0	0	0	0
2930	65989	0	0	0	0	0	0	0	1084227584	0	0	0
2931	65990	0	0	0	0	0	0	0	1093664768	0	0	0
2932	65991	0	0	0	0	0	0	0	1092616192	0	0	0
2933	65992	0	0	0	0	0	0	0	1073741824	0	0	0
2934	65995	0	0	0	0	0	0	0	1077936128	0	0	0
2935	65997	0	0	0	0	0	0	0	1097859072	0	0	0
2936	66003	0	0	0	0	0	0	0	1090519040	0	0	0
2937	66004	0	0	90	0	0	0	0	0	0	0	0
2938	66006	0	0	0	0	0	0	0	1094713344	0	0	0
2939	66007	0	0	0	0	0	0	0	1077936128	0	0	0
2940	66008	0	0	0	0	0	0	0	1091567616	0	0	0
2941	66009	0	0	0	0	0	0	0	1086324736	0	0	0
2942	66010	0	0	0	0	0	0	0	1077936128	0	0	0
2943	66011	0	0	0	0	0	0	0	1090519040	0	0	0
2944	66042	0	0	90	0	0	0	0	0	0	0	0
2945	66043	0	0	0	0	0	0	0	1092616192	0	0	0
2946	66044	0	0	120	0	0	0	0	0	0	0	0
2947	66053	0	0	0	0	0	0	0	1099956224	0	0	0
2948	66054	0	0	0	0	0	0	0	1077936128	0	0	0
2949	66055	0	0	0	0	0	0	0	1097859072	0	0	0
2950	66056	0	0	0	0	0	0	0	1088421888	0	0	0
2951	66057	0	0	0	0	0	0	0	1090519040	0	0	0
2952	66065	0	0	0	0	0	0	0	1099956224	0	0	0
2953	66066	0	0	0	0	0	0	0	1099956224	0	0	0
2954	66067	0	0	0	0	0	0	0	1105723392	0	0	0
2955	66068	0	0	0	0	0	0	0	1099431936	0	0	0
2956	66086	0	0	200	0	0	0	0	0	0	0	0
2957	66099	0	0	500	0	0	0	0	0	0	0	0
2958	66100	0	0	0	0	0	0	0	1096810496	0	0	0
2959	66104	0	0	0	0	0	0	0	1099956224	0	0	0
2960	66112	0	0	0	0	0	0	0	1105723392	0	0	0
2961	66113	0	0	0	0	0	0	0	1088421888	0	0	0
2962	66115	0	0	0	0	0	0	0	1086324736	0	0	0
2963	66116	0	0	0	0	0	0	0	1086324736	0	0	0
2964	66177	0	0	0	0	0	0	0	1099431936	0	0	0
2965	66183	0	3	0	0	20	61	0	0	0	0	0
2966	66186	0	3	40	0	0	61	0	0	0	0	0
2967	66203	0	3	100	0	0	61	0	0	0	0	0
2968	66207	0	0	0	0	0	0	0	1086324736	0	0	0
2969	66218	0	3	40	0	0	0	0	0	0	0	0
2970	66223	0	3	40	0	0	61	0	0	0	0	0
2971	66224	0	3	0	0	0	61	0	0	0	0	0
2972	66227	0	3	0	0	0	-1	0	0	0	0	0
2973	66251	0	3	0	0	0	-1	0	0	0	0	0
2974	66290	0	0	90	5	0	0	0	0	0	0	0
2975	66518	0	3	0	0	0	61	0	0	0	0	0
2976	66529	0	3	0	0	0	61	0	0	0	0	0
2977	66538	0	0	1000	0	0	0	0	0	0	0	0
2978	66613	0	0	0	0	0	0	0	1077936128	0	0	0
2979	66862	0	0	500	0	0	0	0	0	0	0	0
2980	66863	0	0	300	0	0	0	0	0	0	0	0
2981	66935	0	0	500	0	0	0	0	0	0	0	0
2982	67194	0	0	0	0	0	0	0	1099431936	0	0	0
2983	67229	0	0	350	0	0	0	0	0	0	0	0
2984	67247	0	0	500	0	0	0	0	0	0	0	0
2985	67289	0	0	75	0	0	0	0	0	0	0	0
2987	67461	0	3	25	0	0	61	0	0	0	0	0
2989	67514	0	0	0	0	0	0	0	1120403456	0	0	0
2990	67518	0	0	390	0	0	0	0	0	0	0	0
2992	67528	0	0	750	0	0	0	0	0	0	0	0
2993	67529	0	0	150	0	0	0	0	0	0	0	0
2994	67530	0	0	600	0	0	0	0	0	0	0	0
2995	67534	0	0	500	0	0	0	0	0	0	0	0
2998	67765	0	0	0	0	0	0	0	1098907648	0	0	0
2999	67796	0	3	20	0	0	61	0	0	0	0	0
3000	67797	0	3	80	0	0	61	0	0	0	0	0
3121	68551	0	0	0	0	0	0	0	1104150528	0	0	0
3137	68835	0	0	0	0	0	0	0	1097859072	0	0	0
3138	68839	0	0	0	0	0	0	0	1096810496	0	0	0
3139	68847	0	0	95	0	0	0	0	0	0	0	0
3140	68881	0	0	95	0	0	0	0	0	0	0	0
3142	68922	0	0	95	0	0	0	0	0	0	0	0
3143	68993	0	0	0	0	0	0	0	1099431936	0	0	0
3144	69028	0	0	90	0	0	0	0	0	0	0	0
3145	69060	0	0	75	0	0	0	0	0	0	0	0
3146	69068	0	0	90	0	0	0	0	0	0	0	0
3148	69273	0	0	160	0	0	0	0	0	0	0	0
3149	69274	0	0	90	0	0	0	0	0	0	0	0
3150	69277	0	0	100	0	0	0	0	0	0	0	0
3151	69325	0	0	500	0	0	0	0	0	0	0	0
3152	69355	0	0	150	0	0	0	0	0	0	0	0
3153	69387	0	0	90	0	0	0	0	0	0	0	0
3154	69389	0	0	360	0	0	0	0	0	0	0	0
3155	69391	0	0	15	0	0	0	0	0	0	0	0
3156	69399	0	3	0	0	0	101	0	0	0	0	0
3157	69401	0	3	10	0	0	101	0	0	0	0	0
3158	69402	0	3	0	0	0	101	0	0	0	0	0
3159	69404	0	0	0	0	0	0	0	1092616192	0	0	0
3160	69470	0	3	0	0	0	101	0	0	0	0	0
3161	69471	0	3	1	0	0	101	0	0	0	0	0
3162	69487	0	3	0	0	0	101	0	0	0	0	0
3163	69488	0	3	10	0	0	101	0	0	0	0	0
3167	69528	0	0	90	0	0	0	0	0	0	0	0
3168	69564	0	0	360	0	0	0	0	0	0	0	0
3169	69567	0	0	90	0	0	0	0	0	0	0	0
3170	69569	0	0	600	0	0	0	0	0	0	0	0
3171	69571	0	0	75	0	0	0	0	0	0	0	0
3172	69573	0	0	90	0	0	0	0	0	0	0	0
3173	69574	0	0	100	0	0	0	0	0	0	0	0
3174	69576	0	0	0	0	0	0	0	1088421888	0	0	0
3175	69577	0	0	90	0	0	0	0	0	0	0	0
3176	69578	0	0	300	0	0	0	0	0	0	0	0
3177	69583	0	0	90	0	0	0	0	0	0	0	0
3178	69586	0	0	0	0	0	0	0	1115684864	0	0	0
3179	69808	0	0	0	0	0	0	0	1104150528	0	0	0
3180	69809	0	0	0	0	0	0	0	1104150528	0	0	0
3181	69810	0	0	0	0	0	0	0	1120403456	0	0	0
3182	69811	0	0	0	0	0	0	0	1120403456	0	0	0
3183	69856	0	0	300	0	0	0	0	0	0	0	0
3184	69963	0	0	0	0	0	0	0	1073741824	0	0	0
3185	69975	0	0	0	0	0	0	0	1088421888	0	0	0
3186	70043	0	0	90	0	0	0	0	0	0	0	0
3187	70080	0	0	90	0	0	0	0	0	0	0	0
3188	70145	0	0	160	0	0	0	0	0	0	0	0
3189	70172	0	3	0	0	0	101	0	0	0	0	0
3190	70174	0	3	10	0	0	101	0	0	0	0	0
3191	70175	0	3	0	0	0	101	0	0	0	0	0
3205	70327	0	0	90	0	0	0	0	0	0	0	0
3206	70362	0	0	95	0	0	0	0	0	0	0	0
3207	70385	0	3	0	0	0	101	0	0	0	0	0
3208	70386	0	0	90	0	0	0	0	0	0	0	0
3210	70388	0	0	550	0	0	0	0	0	0	0	0
3211	70391	0	0	0	0	0	0	0	1092616192	0	0	0
3212	70407	0	0	120	0	0	0	0	0	0	0	0
3213	70409	0	0	90	0	0	0	0	0	0	0	0
3215	70517	0	0	40	0	0	0	0	0	0	0	0
3216	70539	0	3	45	0	0	121	0	0	0	0	0
3217	70616	0	0	90	0	0	0	0	0	0	0	0
3218	70645	0	0	100	0	0	0	0	0	0	0	0
3219	70754	0	0	300	0	0	0	0	0	0	0	0
3220	70759	0	0	180	0	0	0	0	0	0	0	0
3222	70886	0	0	75	5	0	0	0	0	0	0	0
3223	70909	0	0	0	0	0	0	0	1098907648	0	0	0
3224	71020	0	0	215	0	0	0	0	0	0	0	0
3225	71103	0	0	150	0	0	0	0	0	0	0	0
3235	71167	0	0	0	0	0	0	0	1107296256	0	0	0
3236	71249	0	0	100	0	0	0	0	0	0	0	0
3237	71298	0	0	0	0	0	0	0	1090519040	0	0	0
3238	71319	0	0	0	0	0	0	0	1088421888	0	0	0
3239	71320	0	0	75	0	0	0	0	0	0	0	0
3240	71330	0	0	400	0	0	0	0	0	0	0	0
3242	71436	0	0	0	0	0	0	0	1090519040	0	0	0
3243	71500	0	0	90	0	0	0	0	0	0	0	0
3244	71501	0	0	90	0	0	0	0	0	0	0	0
3245	71504	0	0	90	0	0	0	0	0	0	0	0
3246	71516	0	3	100	0	0	121	0	0	0	0	0
3247	71521	0	0	0	0	0	0	0	1084227584	0	0	0
3248	71548	0	0	500	0	0	0	0	0	0	0	0
3249	71549	0	0	0	0	0	0	0	1090519040	0	0	0
3250	71550	0	0	0	0	0	0	0	1077936128	0	0	0
3251	71595	0	0	0	0	0	0	0	1099956224	0	0	0
3254	71780	0	0	500	0	0	0	0	0	0	0	0
3256	71782	0	0	0	0	0	0	0	1099956224	0	0	0
3258	71784	0	0	0	0	0	0	0	1077936128	0	0	0
3259	71841	0	0	0	0	0	0	0	1097859072	0	0	0
3260	71842	0	0	0	0	0	0	0	1097859072	0	0	0
3262	71956	0	0	200	0	0	0	0	0	0	0	0
3267	72065	0	0	0	0	0	0	0	1077936128	0	0	0
3268	72066	0	0	0	0	0	0	0	1077936128	0	0	0
3269	72106	0	0	0	0	0	0	0	1092616192	0	0	0
3270	72163	0	0	90	0	0	0	0	0	0	0	0
3272	72166	0	0	90	0	0	0	0	0	0	0	0
3274	72169	0	0	150	0	0	0	0	0	0	0	0
3276	72195	0	3	0	0	0	141	0	0	0	0	0
3277	72202	0	0	0	0	0	-1	0	0	0	0	0
3278	72215	0	0	0	0	0	0	0	1073741824	0	0	0
3279	72222	0	0	25	0	0	0	0	0	0	0	0
3281	72254	0	3	0	0	0	141	0	0	0	0	0
3282	72255	0	0	0	0	0	-1	0	0	0	0	0
3283	72256	0	0	0	0	0	-1	0	0	0	0	0
3284	72260	0	3	0	0	0	141	0	0	0	0	0
3285	72268	0	0	75	0	0	0	0	0	0	0	0
3290	72293	0	3	0	0	0	141	0	0	0	0	0
3291	72318	0	0	95	0	0	0	0	0	0	0	0
3293	72322	0	0	215	0	0	0	0	0	0	0	0
3295	72370	0	3	0	0	0	141	0	0	0	0	0
3296	72371	0	3	0	0	0	141	0	0	0	0	0
3297	72378	0	3	0	0	0	141	0	0	0	0	0
3298	72379	0	3	0	0	0	-1	0	0	0	0	0
3299	72380	0	3	0	0	0	141	0	0	0	0	0
3300	72385	0	3	0	0	0	141	0	0	0	0	0
3301	72409	0	3	0	0	0	141	0	0	0	0	0
3302	72410	0	3	0	0	0	141	0	0	0	0	0
3316	72484	0	0	1	0	0	0	0	0	0	0	0
3320	72901	0	0	90	0	0	0	0	0	0	0	0
3321	72960	0	0	90	0	0	0	0	0	0	0	0
3324	73079	0	0	90	0	0	0	0	0	0	0	0
3325	73325	0	0	0	0	0	0	0	1076258406	0	0	0
3327	73510	0	0	0	0	0	0	0	1077936128	0	0	0
3328	73651	0	3	30	0	0	0	0	0	0	0	0
3329	73680	0	0	0	0	0	0	0	1090728755	0	0	0
3330	73899	0	0	0	0	0	0	0	1091987046	0	0	0
3331	73910	0	0	0	0	0	0	0	1100480512	0	0	0
3332	73920	0	0	0	0	0	0	0	1113037210	0	0	0
3333	74063	0	0	300	0	0	0	10	0	0	0	0
3334	74392	0	0	300	0	0	0	0	0	0	0	0
3336	74434	0	7	1	0	0	0	0	0	0	0	0
3337	74608	0	3	40	0	0	0	0	0	0	0	0
3338	74772	0	0	300	0	0	0	0	0	0	0	0
3339	74860	0	3	35	0	0	0	0	0	0	0	0
3340	75159	0	3	20	0	0	0	0	0	0	0	0
3341	75160	0	3	30	0	0	0	0	0	0	0	0
3342	75161	0	3	40	0	0	0	0	0	0	0	0
3343	75327	0	0	200	0	0	0	0	0	0	0	0
3344	75329	0	0	150	0	0	0	0	0	0	0	0
3345	75330	0	0	90	0	0	0	0	0	0	0	0
3347	75332	0	0	100	0	0	0	0	0	0	0	0
3348	75362	0	0	150	0	0	0	0	0	0	0	0
3349	75366	0	0	380	0	0	0	0	0	0	0	0
3350	75367	0	0	0	0	0	0	0	1099956224	0	0	0
3351	75368	0	0	40	0	0	0	0	0	0	0	0
3352	75370	0	0	150	0	0	0	0	0	0	0	0
3353	75381	0	0	5	5	0	0	0	0	0	0	0
3354	75382	0	0	145	0	0	0	0	0	0	0	0
3355	75383	0	0	95	0	0	0	0	0	0	0	0
3356	75384	0	0	90	0	0	0	0	0	0	0	0
3357	75413	0	0	0	0	0	0	0	1088421888	0	0	0
3358	76780	0	0	0	0	0	0	0	1093140480	0	0	0
3359	76869	0	3	15	0	0	0	0	0	0	0	0
3360	77467	0	7	1	0	0	0	0	1100480512	0	0	0
3361	77472	0	0	0	0	0	0	0	1108423475	0	0	0
3365	77765	0	0	0	0	0	0	0	1093664768	0	0	0
3366	77766	0	0	0	0	0	0	0	1093664768	0	0	0
3368	77799	0	0	0	0	0	0	0	1082130432	0	0	0
3369	77801	0	0	0	0	0	0	0	1084227584	0	0	0
3370	77960	0	0	0	0	0	0	0	1098907648	0	0	0
3371	77961	0	0	0	0	0	0	0	1093664768	0	0	0
3372	78674	0	0	0	0	0	0	0	1092930765	0	0	0
3373	78675	0	0	0	0	0	0	0	1099327078	0	0	0
3374	79206	0	0	0	0	0	0	0	1096915354	0	0	0
3375	79621	0	0	0	0	0	0	0	1099431936	0	0	0
3376	79842	0	0	0	0	0	0	0	1092616192	0	0	0
3377	80240	0	0	0	0	0	0	0	1082130432	0	0	0
3378	80313	0	1	150	0	0	0	0	0	0	0	0
3379	80353	0	0	0	0	0	0	0	1082130432	0	0	0
3380	80398	0	0	0	0	0	0	0	1082130432	0	0	0
3381	80964	0	1	100	0	0	0	0	0	0	0	0
3382	80965	0	3	15	0	0	0	0	0	0	0	0
3383	81170	0	3	60	0	0	0	0	0	0	0	0
3384	81244	0	0	0	0	0	0	0	1099956224	0	0	0
3386	12470	0	0	30	0	0	0	0	0	0	0	0
3387	113	0	0	20	0	0	0	0	0	0	0	0
3388	246	0	0	140	0	0	0	0	0	0	0	0
3390	6146	0	0	180	0	0	0	0	0	0	0	0
3391	6274	0	0	80	0	0	0	0	0	0	0	0
3392	6728	0	0	19	0	0	0	0	0	0	0	0
3393	6950	0	0	15	2	0	0	0	0	0	0	0
3394	7121	0	0	75	0	0	0	0	0	0	0	0
3395	7154	0	-2	180	9	0	0	0	0	0	0	0
3396	7588	0	0	40	0	0	0	0	0	0	0	0
3397	7803	0	0	75	0	0	0	0	0	0	0	0
3398	7948	0	0	65	0	0	0	0	0	0	0	0
3399	8040	0	0	60	0	0	0	0	0	0	0	0
3400	8140	0	0	75	0	0	0	0	0	0	0	0
3401	8272	0	0	100	0	0	0	0	0	0	0	0
3402	8292	0	0	150	0	0	0	0	0	0	0	0
3403	8362	0	0	5	5	0	0	0	0	0	0	0
3404	8364	0	0	8	8	0	0	0	0	0	0	0
3405	8398	0	0	180	0	0	0	0	0	0	0	0
3406	8399	0	0	80	0	0	0	0	0	0	0	0
3407	8988	0	0	30	0	0	0	0	0	0	0	0
3408	8994	0	0	100	0	0	0	0	0	0	0	0
3409	9435	0	0	153	0	0	0	0	0	0	0	0
3410	9552	0	0	185	0	0	0	0	0	0	0	0
3411	9616	0	0	65	5	0	0	0	0	0	0	0
3412	11014	0	0	60	0	0	0	0	0	0	0	0
3413	11436	0	0	140	0	0	0	0	0	0	0	0
3414	11443	0	0	0	0	0	0	0	1090519040	0	0	0
3415	11640	0	0	90	0	0	0	0	0	0	0	0
3416	11641	0	0	120	0	0	0	0	0	0	0	0
3417	11831	0	0	75	0	0	0	0	0	0	0	0
3419	12040	0	0	10	8	0	0	0	0	0	0	0
3420	12058	0	0	150	0	0	0	0	0	0	0	0
3421	12248	0	0	0	0	0	0	0	1092616192	0	0	0
3422	12493	0	0	105	5	0	0	0	0	0	0	0
3423	12528	0	0	30	0	0	0	0	0	0	0	0
3424	12741	0	0	105	5	0	0	0	0	0	0	0
3425	12742	0	0	95	0	0	0	0	0	0	0	0
3426	12746	0	0	0	0	0	0	0	1120403456	0	0	0
3427	13005	0	0	50	0	0	0	0	0	0	0	0
3428	13281	0	0	130	0	0	0	0	0	0	0	0
3429	13323	0	0	0	0	0	0	0	1092616192	0	0	0
3430	13585	0	0	5	5	0	0	0	0	0	0	0
3431	13704	0	0	210	0	0	0	0	0	0	0	0
3432	13747	0	0	140	0	0	0	0	0	0	0	0
3433	13864	0	0	60	4	0	0	0	0	0	0	0
3434	14515	0	0	30	0	0	0	0	0	0	0	0
3435	14517	0	0	40	2	0	0	0	0	0	0	0
3436	14518	0	0	40	2	0	0	0	0	0	0	0
3437	15091	0	0	120	0	0	0	0	0	0	0	0
3438	15122	0	0	100	0	0	0	0	0	0	0	0
3439	15744	0	0	120	0	0	0	0	0	0	0	0
3440	15786	0	0	30	0	0	0	0	0	0	0	0
3441	16429	0	0	300	0	0	0	0	0	0	0	0
3442	16430	0	0	10	2	0	0	0	0	0	0	0
3443	16869	0	0	400	0	0	0	0	0	0	0	0
3444	17145	0	0	120	0	0	0	0	0	0	0	0
3446	17393	0	0	90	0	0	0	0	0	0	0	0
