ID	Race	Gender	SkinColor	FaceType	HairType	HairStyle	BeardStyle	Helm	Shoulders	Shirt	Cuirass	Belt	Legs	Boots	Rings	Gloves	Wrist	Cape	CanEquip	Tecture	
5326	3	0	9	0	2	1	6	0	8847	6082	17930	17798	3201	17860	0	17861	0	0	0	61282085a1e5eb79ff671a5c370d9f8c.blp	
5327	3	0	9	0	3	4	1	0	8847	6082	17930	17798	3201	17860	0	17861	0	0	0	8eb2df73d7b11f414774da4712ba61f3.blp	
5328	3	0	9	0	5	1	4	19451	0	11799	0	8606	5297	2496	8423	0	0	0	0	f6ea85f5dec77f2275c0e139a5a2b8da.blp	
5329	3	0	9	0	7	2	8	19451	0	11799	0	8606	5297	2496	8423	0	0	0	0	4fcf27a7a35bcb42514d1e092e88a772.blp	
5330	3	0	9	0	7	2	9	0	0	13726	13192	18994	4263	19452	0	4855	0	0	0	fecfcfb5914a07f24df93775196a608.blp	
5331	3	0	9	0	1	9	10	19453	19454	16661	0	16478	2018	4734	0	10106	0	0	0	311ed85aed8e8ec72727f43911c3b34.blp	
5332	3	0	9	0	6	1	2	19453	19454	16661	0	16478	2018	4734	0	10106	0	0	0	4f16706874cb8a43a625211f56a498f8.blp	
5333	3	0	9	0	8	3	8	0	0	13726	13192	18994	4263	19452	0	4855	0	0	0	15aeba6c36bc48ef17526834a74de1e1.blp	
5334	3	0	9	0	6	5	10	0	0	13726	13192	18994	4263	19452	0	4855	0	0	0	81520b2f7a4ada0f1fd9c9de60bf3f6f.blp	
5335	3	0	9	0	4	1	7	0	0	13726	13192	18994	4263	19452	0	4855	0	0	0	567de1a3480958805afe33476753f6b.blp	
5336	1	1	6	6	18	1	3	0	0	19460	13671	4954	9869	2204	0	0	0	0	0	edfe06ea896675ab319c8c82ec67c2f.blp	
5337	7	0	5	0	1	0	5	0	0	10463	0	14963	9095	9096	0	2186	0	0	0	324e255662f4ef5fb1420442d754fc76.blp	
5338	3	1	7	2	11	4	5	0	0	19465	12327	5859	5839	19463	0	19466	0	0	0	81b8e2e2fcd80734645c9bc0bbb46356.blp	
5339	3	0	6	7	5	2	4	11366	0	6090	0	7519	6091	4835	0	0	0	0	0	61a76abaa99da2046bb73edc7778.blp	
5340	9	0	0	4	0	5	16	0	4886	4390	0	2985	3826	15683	0	15684	0	0	0	CreatureDisplayExtra-05340.blp	
5343	2	1	3	3	5	1	3	0	4886	4390	0	2985	3826	15683	0	15684	0	0	0	98420116c5defa39c15523fb7153cbb1.blp	
5344	1	0	4	8	4	0	3	0	4886	4390	0	2985	3826	15683	0	15684	0	0	0	6c21b35aa322df8d8647bb02e8424d93.blp	
5345	8	0	5	4	1	1	2	0	4886	4390	0	2985	3826	15683	0	19469	0	0	0	a35051788d5161fec2b67bfe714728a6.blp	
5346	3	0	9	0	8	4	1	17731	19472	14873	19473	10732	10851	11244	0	10858	0	0	0	2d4baf666a91a3059f7b64076b21c820.blp	
5347	3	0	9	0	1	2	3	17731	19472	14873	19473	10732	10851	11244	0	10858	0	0	0	18d98f5b5d00a2eae0cfb2a77fd46ff5.blp	
5348	3	0	3	3	5	6	0	0	0	12193	0	0	8265	16553	11371	0	0	0	0	2d9d82834cf3de3e67145181ecc26d1.blp	
5349	3	0	7	6	7	2	4	0	0	12193	0	0	8265	16553	11371	0	0	0	0	d6885dbd1eec1b055afd451f4cfa8e0.blp	
5350	3	1	5	5	8	5	0	0	0	19474	0	0	8265	16553	11371	0	0	0	0	12fe7145809a702877fcfbc54ade54f.blp	
5351	3	0	9	0	6	5	8	0	5544	0	15579	17798	15580	13379	0	15497	0	0	0	e36321f2f2b1314527d0ab71ec24f1e2.blp	
5352	1	0	6	3	11	0	6	15361	19475	19476	17930	17798	17700	17860	0	17861	0	0	0	55f601902b0b660013cab80b56aea47.blp	
5353	8	0	3	2	0	1	1	0	11272	8153	13388	8154	8170	16602	16604	11849	0	0	0	2c00bfe9fa0c72e7aa1c6e1abfd5d6d.blp	
5354	8	1	3	2	0	1	1	0	11272	8153	13388	8154	8170	16602	16604	11849	0	0	0	16e323839022c55998e1f937b2f6d9d5.blp	
5355	2	1	3	2	0	1	1	0	11272	8153	13388	8154	8170	16602	16604	11849	0	0	0	328a938befbcf916ce5c002dbe8b96c2.blp	
5356	6	0	2	2	0	0	1	0	11272	8153	13388	8154	8170	16602	16604	11849	0	0	0	c6615d2e1f0f2749738c71d673ea0103.blp	
5357	3	1	7	4	5	0	0	15361	12867	19159	13388	13389	13390	4835	2178	19480	0	0	0	740a7f21b9cc9e6271a0683617b63f1e.blp	
5358	4	1	5	1	2	2	4	15361	12867	19159	13388	13389	13390	4835	2178	19480	0	0	0	eecab678fcb3abec627f0d8ef8801895.blp	
5359	7	0	1	0	2	0	6	15361	12867	19159	13388	13389	13390	4835	2178	19480	0	0	0	bae1c12d242f97e2e7b6857a1a09f898.blp	
5360	2	0	0	1	4	3	5	15361	12867	19159	13388	13389	13390	4835	2178	19480	0	0	0	443c9791da619c2e580108601229eae8.blp	
5361	4	1	8	6	4	7	2	0	19483	18012	13448	19484	19485	18013	18014	0	0	0	0	3f62419c8c146d41f27cf089af0d7b01.blp	
5362	5	1	5	6	4	7	2	0	19483	18012	13448	19484	19485	18013	18014	0	0	0	0	CreatureDisplayExtra-05362.blp	
5363	1	0	8	4	4	3	2	0	19483	18012	13448	13135	19267	18013	18014	0	0	0	0	79e7c3c2dd436cca61f607c76760d9.blp	
5364	3	0	4	6	4	0	2	0	19483	18012	13448	13135	19267	18013	18014	0	0	0	0	1b4a2a4bea0626549379120f33ad3b8c.blp	
5365	1	1	3	8	5	1	2	19060	12867	11877	0	7755	9028	11125	0	11126	0	0	0	77ecc8d58bfc8ccaebe6d8cf780fe90c.blp	
5366	1	0	3	8	7	2	2	15361	17746	19491	13388	13389	13390	9029	0	11152	0	0	0	5865ab526b79a86ce81c99ca2d29a287.blp	
5367	9	0	0	0	0	0	0	0	0	9023	17283	17279	8994	17303	0	12500	0	0	0	CreatureDisplayExtra-05367.blp	
5368	9	0	6	4	18	0	17	0	5381	16391	17278	17279	13132	16394	16395	0	0	0	0	CreatureDisplayExtra-05368.blp	
5369	1	0	4	11	9	0	8	15361	0	19489	16661	0	16476	19490	0	16308	0	0	0	2f0ab3bda90815bde746d2cac65b9dfb.blp	
5370	2	0	3	1	5	1	7	0	12525	16405	8150	19499	11104	17823	12117	17357	0	0	0	7cd3ad4b1130042b2abcb0353cdff850.blp	
5371	9	0	1	0	0	0	0	0	0	0	10719	8551	6189	8553	16153	0	0	0	0	CreatureDisplayExtra-05371.blp	
5372	1	0	4	7	9	3	8	0	19508	5758	0	7548	5760	19509	0	12226	0	0	0	eff175bb83cd74e8858b2d339af46ef.blp	
5373	9	0	6	1	0	5	16	0	0	0	5295	8606	4312	8262	0	19510	0	0	0	CreatureDisplayExtra-05373.blp	
5374	7	0	1	6	1	6	7	0	0	9009	0	10616	7950	10852	0	9778	0	0	0	d1051201e0953b909c7b3e30ac439596.blp	
5375	3	0	17	0	0	0	0	0	19515	19516	0	2985	19517	13700	0	19518	0	0	0	e79ae418633358a96bffbfcecc163e0a.blp	
5376	3	0	16	1	1	1	4	0	19515	19516	0	2985	19517	13700	0	19518	0	0	0	337e52e01a5abb339f87d141fb550f59.blp	
5377	3	0	17	3	2	2	7	0	19515	19516	0	2985	19517	13700	0	19518	0	0	0	939ee4a4319f71f263e8cfc7cf65d12b.blp	
5378	3	0	16	9	6	0	8	0	19515	19516	0	2985	19517	13700	0	19518	0	0	0	232f6eec9f7ac2d5c142bb85c5ddcd8.blp	
5379	3	0	9	0	7	1	10	0	19521	19522	13192	18994	4395	19452	0	19523	0	0	0	37c27ef7d01a532083b159002c28f1ab.blp	
5380	3	0	9	0	8	4	7	0	19521	19522	13192	18994	4395	19452	0	19523	0	0	0	c150f37a3e1bfa57a65108be60ea79d7.blp	
5381	3	0	9	0	1	3	2	0	19521	19522	13192	18994	4395	19452	0	19523	0	0	0	550d2c04c6f03fb1a8de559056a0266.blp	
5382	3	0	9	0	0	0	9	0	19521	19522	13192	18994	4395	19452	0	19523	0	0	0	1b27493fa003775fd82bd07d1e4f5ac5.blp	
5383	6	1	8	3	1	0	3	0	5414	10116	0	9525	10114	10963	11429	0	0	0	0	52a06fc765a3224f15cac204ce484531.blp	
5403	2	0	5	4	5	1	1	0	19548	16411	0	16406	17419	16408	0	17423	0	0	0	35b710fa8638f63aaf70898995cab9be.blp	
5404	2	0	3	1	3	1	2	0	4491	14689	0	8135	7765	9173	3704	19554	0	0	0	ece7872bb397fa6c689be9554ec04313.blp	
5405	2	1	0	4	6	5	2	0	0	9652	8187	19178	11280	9653	2178	17466	0	0	0	72c894a8671ba04725edfd26e3c9a36d.blp	
5406	2	0	2	6	6	2	5	0	12520	7811	9194	8173	12526	12527	0	19558	0	0	0	7ab13085f33182d72361d70dbea0bbbe.blp	
5407	4	1	4	4	1	2	2	0	0	19559	0	11117	16245	3454	0	11760	0	0	0	4306ddc6d4e585d3562e07c479b19685.blp	
5408	4	0	4	3	5	0	3	0	0	10849	0	0	8420	4921	0	19560	0	0	0	7b7c89742407379433a2010af8f45a7e.blp	
5409	8	0	5	1	3	2	0	0	0	11027	8738	10429	11011	0	0	11887	0	0	0	f3af183ba1f845244f86e00c58aa5148.blp	
5423	1	1	9	10	11	0	6	11976	13797	13798	13791	8396	4439	8369	0	11554	0	0	0	646d9c34a1e1daea60d03bb57d8e8fc3.blp	
5424	2	0	6	7	2	0	3	0	5414	10113	9036	8137	5947	9196	0	9197	0	0	0	a29d5d2c5708caa27f417e864e33f759.blp	
5443	9	1	6	2	0	0	16	0	0	0	19589	9486	1882	5451	0	0	0	0	0	CreatureDisplayExtra-05443.blp	
5444	1	0	2	11	4	0	2	0	19590	19591	14882	11238	14875	13379	0	19592	10643	0	0	26963225147e8f07ac806229707d0157.blp	
5445	3	0	2	4	4	9	6	0	19590	19591	14882	11238	14875	13379	0	19592	10643	0	0	a83930b3bb4308bae9eeb390747da49b.blp	
5446	3	1	2	9	2	9	1	0	19590	19591	14882	11238	14875	13379	0	19592	10643	0	0	27e4d974d45fc70cfd807705dacb5fd0.blp	
5447	1	1	8	3	1	0	1	0	19590	19591	14882	11238	14875	13379	0	19592	10643	0	0	4647e2fdde31135a4c60bb296a7dcd21.blp	
5448	8	1	13	0	2	6	4	0	19765	19593	10959	0	8163	0	0	13443	0	0	0	e704363642859b616a7bad525afd9490.blp	
5463	3	0	9	0	3	0	5	0	0	6082	13174	19629	10851	15581	0	19630	0	0	0	7c026dc23d6d020f941d14053c85c9d3.blp	
5464	3	0	9	0	4	4	10	0	0	6082	13174	19629	10851	15581	0	19630	0	0	0	d4e820b35888782ae126cab9a73756dd.blp	
5465	8	0	1	2	4	3	4	0	9528	19631	11707	7728	9541	0	0	11952	0	0	0	3650e70ea6ffbb2268daa24aed9c06d.blp	
5466	3	0	9	0	5	5	2	0	0	6082	13174	19629	10851	15581	0	19630	0	0	0	c1891d307acd52a8d76415586f5cb38c.blp	
5467	3	0	9	0	7	8	0	0	0	6082	13174	19629	10851	15581	0	19630	0	0	0	20d7754fcd5c70019612b091cff0ca1.blp	
5468	4	1	5	5	5	0	4	0	12485	10515	0	9748	4439	9750	0	8423	0	0	0	dc67b2e75d7972015f57666e41f62860.blp	
5469	6	1	9	0	4	2	4	0	0	19632	0	0	6300	17429	0	17886	0	0	0	faf62ab78df275c1a654b56c5a23c7b.blp	
5483	7	0	4	3	4	6	0	0	0	12037	0	4881	5469	7778	0	12836	0	0	0	5985fc2b89383037d7aa55c25c802e06.blp	
5503	7	1	4	4	1	1	2	15676	0	19671	19672	8241	5297	16640	0	0	0	0	0	5612fe4374dbc9b11320d996b67d121.blp	
5523	3	1	3	0	6	2	0	0	0	12194	0	4444	7520	16031	0	0	0	0	0	e110e52c94a8856df9b8f411a497e9de.blp	
5524	3	0	5	7	1	5	5	0	0	12194	0	4444	7520	15454	0	0	0	0	0	54cc47995cf7c89ae3a2f42322b56e85.blp	
5525	1	0	1	7	0	6	8	0	0	19807	0	6121	5874	16808	0	0	0	0	0	CreatureDisplayExtra-05525.blp	
5526	1	0	0	0	5	0	8	0	0	19807	0	6121	5874	16808	0	0	0	0	0	d3c341d3a25874d1c165f44b63b5d142.blp	
5527	5	1	2	2	7	8	7	0	0	19808	0	4989	5870	15621	0	8307	0	0	0	CreatureDisplayExtra-05527.blp	
5528	9	0	0	0	0	5	14	0	0	19809	0	6121	5870	15619	0	0	0	0	0	CreatureDisplayExtra-05528.blp	
5529	5	1	4	4	1	9	2	0	0	19808	0	4989	5870	15621	0	8307	0	0	0	CreatureDisplayExtra-05529.blp	
5530	4	0	1	8	2	5	1	0	0	19811	0	6071	7592	17513	0	0	0	0	0	ba14cfd51b7201ed36cf016bd5b03945.blp	
5531	4	0	4	6	3	2	3	0	0	19811	0	6071	7592	17513	0	0	0	0	0	c3160719a80e0a275b1a6ac824c6bd5e.blp	
5532	6	0	2	3	6	2	4	0	0	8156	0	8157	7781	11001	0	11002	0	0	0	db2fa344e3136ff99b48aec2afb3d6f5.blp	
5533	6	0	9	1	2	1	0	0	0	8156	0	8157	7781	11001	0	11002	0	0	0	90db85a0ffcf04da8e194a9eaa264757.blp	
5534	2	0	6	7	2	1	1	0	12525	69911	9194	9903	9195	9196	10097	9197	0	0	0	CreatureDisplayExtra-05534.blp	
5535	2	0	4	2	4	5	6	0	12525	69911	9194	9903	9195	9196	10097	9197	0	0	0	CreatureDisplayExtra-05535.blp	
5543	9	0	0	4	18	0	5	0	0	3552	10706	6049	7939	2366	0	2368	0	0	0	CreatureDisplayExtra-05543.blp	
5544	9	0	0	1	0	5	14	0	0	7599	19829	9045	17903	12384	11617	0	0	0	0	CreatureDisplayExtra-05544.blp	
5545	7	0	0	6	0	0	0	15353	0	19833	7591	12053	9487	20343	0	0	0	0	0	273c55149f39ef8f65f76619bd1f77f0.blp	
5563	1	0	1	11	11	5	8	0	0	19849	9710	5865	19850	8268	0	0	0	0	0	a24abfc0b0f31f5956eec92cd317c38.blp	
5583	5	0	4	7	8	5	3	0	0	11633	0	0	11308	3066	0	2057	0	0	0	CreatureDisplayExtra-05583.blp	
5603	9	0	3	0	18	0	3	0	0	19971	0	8551	9970	8262	12549	10053	0	0	0	CreatureDisplayExtra-05603.blp	
5623	6	0	4	2	1	1	1	0	0	11186	0	8151	8175	10963	6185	0	0	0	0	e64aff1fe28fb5a9f943c02c21b8f5fa.blp	
5624	3	1	3	0	4	9	3	3087	13677	20181	8084	0	8085	4835	0	0	0	0	0	ee5d7f1b8efb1184e60559138a4574bd.blp	
5643	1	1	3	11	5	2	3	0	0	10697	10708	5845	8248	15578	0	0	0	0	0	c99b6e25bc1ef8cc11965af71dd269e4.blp	
5644	1	0	0	11	1	4	8	0	0	10195	0	5904	7645	5840	0	0	0	0	0	7c4a4676be59dcc7dee8f278a45b10.blp	
5663	5	1	2	5	8	2	5	0	0	13507	20226	7700	5743	20227	0	6095	0	0	0	CreatureDisplayExtra-05663.blp	
5664	1	1	9	6	17	0	0	0	0	5851	0	3582	10636	15643	0	0	0	0	0	c350f7a9f03bb83e5b426e3476f10ea2.blp	
5683	4	0	2	2	5	2	1	0	0	13731	0	11623	11744	20344	12804	0	0	0	0	25af5a8ae5c36e9d89094c1eb96f6401.blp	
5703	5	1	0	1	3	9	5	20493	20494	20495	20496	0	20497	8355	0	12873	0	0	0	CreatureDisplayExtra-05703.blp	
5704	2	0	4	6	3	5	7	1166	22457	0	22458	17812	22459	17814	0	17818	0	0	0	a659c6499de13e2e68196e96fde70669.blp	
5705	5	1	4	8	7	4	3	20499	0	20500	20501	0	9571	10026	0	12620	0	0	0	CreatureDisplayExtra-05705.blp	
5706	2	0	0	4	0	0	0	16137	0	16134	0	16036	15680	16059	2178	20506	0	0	0	8f04beceb49fae05112873a72007cf5f.blp	
5707	6	0	9	2	2	0	1	16098	20508	12436	12723	13037	11069	20509	0	12114	0	0	0	65faa17f1acdd8b22fdd564adbe5fb57.blp	
5708	8	0	2	4	3	2	2	20510	5414	10961	10883	10429	11019	3454	3704	20511	0	0	0	82969b445ca2d63783ef1018ed68014a.blp	
5709	8	0	3	2	2	2	4	8091	19154	9652	8187	8204	11280	17464	2178	20529	0	0	0	8434fb412548182eaf086773cff7d1cc.blp	
5710	6	0	11	3	6	1	1	8753	0	0	20513	8196	7765	10089	10090	11833	0	0	0	293d1fd1e39a095f6f65a3cb45b7d2e4.blp	
5723	2	0	7	7	4	1	6	20530	20531	11481	0	8135	12614	18259	0	11482	0	0	0	51e63e36177c96d283b8f3ccb9329960.blp	
5724	2	0	5	8	0	1	3	15508	0	17699	0	13437	18593	14791	0	18594	0	0	0	8087304cd4ff3cb4a29be05884ee72cf.blp	
5725	7	0	0	3	3	7	0	0	0	18137	0	5838	12360	14763	0	0	0	0	0	bf24ae2bfd348a60550fa1ff87a50962.blp	
5726	4	0	8	8	6	7	0	15914	0	13733	10719	5457	11235	15643	0	0	0	0	0	3d818fbb2073f252675069cb1df740b.blp	
5727	6	0	10	2	2	0	5	0	0	20532	9036	9903	8140	0	0	10985	0	0	0	a7af7629afad34d912b3a75d42fa4cb.blp	
5728	6	1	3	1	3	1	1	0	0	20533	8136	8137	6300	0	0	7711	0	0	0	ddcb64ce486d1d7d658b67d82b4fab51.blp	
5743	1	0	1	11	1	2	7	0	0	20690	9969	0	6957	0	0	10727	0	0	0	a1db1658cada5b37d75ef97b5eef79.blp	
5763	3	0	2	7	3	9	6	0	0	10667	5851	8551	4310	0	0	10727	0	0	0	cbac163769559aed93862050bf2fa6d9.blp	
5783	8	1	0	4	3	3	3	0	20630	4412	13403	20631	20632	0	20633	20634	0	0	0	db5be5fe619ef28e5b58fca423c1afed.blp	
5803	4	0	5	1	5	2	3	0	11274	13733	10515	3696	7647	1981	0	2362	0	0	0	f41b4d7c7fecb64566f46ac31d8a6889.blp	
5804	1	0	0	0	6	1	8	0	0	10687	0	8431	7182	4440	0	4438	0	0	0	5a02ef66f74a538149667649fedfbbf6.blp	
5805	1	1	0	11	4	6	0	0	0	20751	0	5478	4439	5480	0	10557	0	0	0	59d642796a25a3aa91ceae238bb4907.blp	
5806	9	0	0	1	0	0	15	0	0	4311	10719	6049	8426	8354	0	3875	0	0	0	CreatureDisplayExtra-05806.blp	
5807	7	1	4	4	4	6	3	0	0	20752	10843	6121	5855	4272	0	0	0	0	0	bd44c8fd2770bd663fbe43b676266a95.blp	
5808	2	1	5	5	1	2	2	0	0	10113	9548	7766	8160	6301	0	7711	0	0	0	f0e683d1d2414139bcc5cb75b3e117d.blp	
5823	1	1	4	5	6	0	2	0	0	20792	6169	14963	16794	0	0	0	0	0	0	d5de9ad88bba4ffd74a8ba26c886625.blp	
5843	3	0	2	6	4	2	5	13800	13801	13802	13803	9045	5654	5489	0	13804	0	0	0	b58708b727973c40e6be2e2fcc720a23.blp	
5844	9	0	3	3	18	5	16	0	13801	18313	0	7662	10942	6301	3704	18314	0	0	0	CreatureDisplayExtra-05844.blp	
5863	9	0	3	1	0	5	14	0	17393	0	6161	6162	6163	17164	3704	18163	0	0	0	CreatureDisplayExtra-05863.blp	
5864	6	1	5	3	2	2	3	0	8254	9185	0	9186	9266	10059	8219	0	0	0	0	a459e3dfead2f08b9b9958d174436b27.blp	
5883	3	0	9	0	0	8	4	15298	0	11225	0	8869	8963	11857	0	8307	0	0	0	3eec4c3190e5c92049bea4b333cb867e.blp	
5884	3	0	9	0	0	9	6	15298	0	11225	0	8869	8963	11857	0	8307	0	0	0	74326a62e2328c3ec2996c0447963546.blp	
5885	3	0	9	0	0	5	8	15298	0	11225	0	8869	8963	11857	0	8307	0	0	0	1c7decbf95851ad918e079719f42f6c1.blp	
5886	3	0	9	0	0	4	1	15298	0	11225	0	8869	8963	11857	0	8307	0	0	0	3be0ea50911ae0ece155519dacb9186e.blp	
5887	3	0	9	0	0	2	0	15298	0	11225	0	8869	8963	11857	0	8307	0	0	0	71620162dec5224dbf037e8bb0298c47.blp	
5888	3	0	9	0	0	0	5	15298	0	11225	0	8869	8963	11857	0	8307	0	0	0	36633b0d076aa13140dd96f55146f8c.blp	
5889	3	0	9	0	0	5	3	15512	20991	20992	20993	17939	15580	20994	0	19630	0	0	0	1529f6d7f557d491d4184b3fb7aa357.blp	
5903	9	1	0	6	1	5	8	0	0	21132	21133	0	8945	21134	0	0	0	0	0	CreatureDisplayExtra-05903.blp	
5904	9	0	0	1	0	0	17	0	0	21135	0	7545	1978	21136	6204	0	0	0	0	CreatureDisplayExtra-05904.blp	
5905	1	1	2	0	16	6	1	0	0	21137	21138	5865	10143	6123	0	0	0	0	0	ae875789444e2fc03427236f931203fc.blp	
5906	2	0	1	0	4	1	3	0	0	8141	0	8943	6300	11900	0	12744	0	0	0	9fc3acc132d4dfe9fe718884abf9456e.blp	
5907	6	0	11	1	4	0	3	0	0	11088	0	10083	7781	17702	16901	0	0	0	0	fdeeb5c34b4654ff46331b5fc12f2d87.blp	
5923	2	0	4	1	3	1	3	0	0	9194	0	9903	12526	12527	0	12528	0	0	0	e9003f0b764fdd3f31ace2216333635.blp	
5925	8	0	3	1	2	1	1	0	0	9194	0	9903	12526	12527	0	12528	0	0	0	ad80b533f0d3cf1c953b21df9669a517.blp	
5927	7	0	5	0	3	5	5	15923	0	5826	9969	4444	8250	11439	0	7523	0	0	0	43c635aba6c782381c851153767a9be1.blp	
5928	3	0	9	0	7	5	1	16421	18006	21146	16661	19178	11280	21147	2178	17466	0	0	0	c3326f51288dd57b6968a6785ac6621f.blp	
5929	3	0	9	0	1	5	9	15676	0	21145	20993	17939	15580	20994	0	0	0	0	0	112cf40e27ea61be2819bc0ced743289.blp	
5930	4	1	4	1	1	0	3	21152	16526	9059	0	11117	8345	17317	14535	21150	0	0	0	aa9e02f9c913a5399aa98dfd1cb09ea1.blp	
5931	9	0	2	0	0	0	0	0	16470	0	8311	0	21151	7056	0	17870	0	0	0	CreatureDisplayExtra-05931.blp	
5932	3	0	9	0	1	9	10	1166	0	21157	9969	8606	1512	2373	0	2375	0	0	0	f94cededf70de06bd1e827a83f68d684.blp	
5933	3	1	6	9	9	4	0	0	0	13173	18401	5478	7587	7623	0	0	0	0	0	72a6c9e2960d9e19a75526ba27d02ce3.blp	
5934	6	1	1	2	5	0	1	10998	12531	8158	0	8223	11069	10064	0	12114	0	0	0	4e725277216ba4364b462b371532b1a6.blp	
5936	3	0	9	0	4	4	3	0	0	0	2964	7728	15680	9653	0	7731	0	0	0	5c7337c6516795d974e8bff714982b3d.blp	
5937	3	0	9	0	8	0	6	0	0	0	2964	7728	15680	9653	0	7731	0	0	0	40789843bcee34a4f47e4cde360265d6.blp	
5938	3	0	9	0	9	3	2	0	0	0	2964	7728	15680	9653	0	7731	0	0	0	815182c2c5c6282ca0f29ef68bd60c29.blp	
5939	2	0	3	7	1	0	7	0	17420	17811	0	17349	16662	17814	17422	17818	0	0	0	b85ae3ed150a6a3f02b0cf860a5b86e.blp	
5940	9	1	2	0	0	0	0	0	0	8414	0	8606	5297	8354	0	8608	0	0	0	CreatureDisplayExtra-05940.blp	
5941	6	0	12	1	2	2	2	0	0	21162	21163	11588	7765	14826	21165	21166	0	0	0	f78d49d322db3b959fea7e798818d203.blp	
5942	9	0	6	3	0	0	6	0	4942	21167	4390	5788	11619	3827	0	10324	0	0	0	CreatureDisplayExtra-05942.blp	
5943	2	0	0	0	0	0	0	0	0	21169	0	7766	6300	9169	0	11110	0	0	0	49efa5254b80f850ee85bcab205748fd.blp	
5944	6	0	10	3	1	1	2	8415	0	11481	0	6182	6300	14778	0	7711	0	0	0	e35d003aecab51931e65ac3bb994676.blp	
5945	2	1	3	2	2	1	2	0	0	21171	10991	7662	7781	6301	0	11002	0	0	0	b93d70262ad8ebf7a04e58e06fde1913.blp	
5946	6	0	8	1	6	1	7	0	0	8141	12793	11953	7767	10993	0	10696	0	0	0	8d15405bd50c594ecf775544a80c06eb.blp	
5947	3	0	9	0	5	5	7	15921	0	0	17930	17798	16476	21172	0	16308	0	0	0	db24e409b7bc794ff565782c8dd57fcf.blp	
5948	3	0	9	0	3	5	6	15921	0	0	17930	17798	16476	21172	0	16308	0	0	0	db24e409b7bc794ff565782c8dd57fcf.blp	
5949	5	1	3	4	4	4	5	0	4594	21173	0	7761	8152	8062	0	8063	0	0	0	CreatureDisplayExtra-05949.blp	
5950	3	1	10	0	11	9	0	4688	0	0	17930	17798	16476	21172	0	16308	0	0	0	6b720151c05dd74374257a999e5be6e1.blp	
5951	3	1	10	0	6	5	2	15921	0	0	17930	17798	16476	21172	0	16308	0	0	0	d1fd2b00e03389b5592a48881247f957.blp	
5952	2	0	4	3	4	2	3	0	0	10116	0	7662	7710	6301	10951	0	0	0	0	f74cedcb98f223dfce71deb1c2ad57e7.blp	
5953	3	0	9	0	3	4	0	21176	9316	21182	0	7796	20405	21183	0	0	3454	0	0	d9841a5eea4e232c31cb02bf7c508b97.blp	
5954	3	1	10	0	0	4	0	21176	9316	21182	0	7796	20405	21183	0	0	3454	0	0	746f8f362943a64b8a0b2e08c151bc04.blp	
5955	3	0	9	0	3	6	2	21176	9316	21182	0	7796	20405	21183	0	0	3454	0	0	5656cdb5817128448e02dca63ac05.blp	
5956	3	0	9	0	6	0	0	0	21177	5758	0	5461	5760	19509	0	12226	0	0	0	cc0a1a66d30e2c803e9036afd30ea9d7.blp	
5957	3	0	9	0	1	9	6	21178	4488	5758	0	5461	5760	19509	0	12226	0	0	0	54696b256470ff0fc243cdc1b590f221.blp	
5958	3	0	9	0	3	6	3	0	21177	5758	0	5461	5760	19509	0	12226	0	0	0	5b3866944ae3e09dcc4a72a2fe7c6c7a.blp	
5959	3	0	9	0	4	5	1	0	21177	5758	0	5461	5760	19509	0	12226	0	0	0	fb42d53f34cfcb977241e5b354ff083f.blp	
5960	3	0	9	0	0	5	7	0	21177	5758	0	5461	5760	19509	0	12226	0	0	0	fb42d53f34cfcb977241e5b354ff083f.blp	
5961	3	1	10	0	4	2	4	0	21177	5758	0	5461	5760	19509	0	12226	0	0	0	621e0d4da5e63c8576e85f1eb6e70d74.blp	
5962	3	1	10	0	3	9	1	0	21177	5758	0	5461	5760	19509	0	12226	0	0	0	13fee1d2a9bfdacb31b2dc15abc3ba36.blp	
5963	3	0	9	0	6	4	4	21184	0	4270	21179	21180	5346	21181	0	16686	0	0	0	41cd72f768a504827ad4bc13dd9858b6.blp	
5964	3	0	9	0	10	0	5	21184	0	4270	21179	21180	5346	21181	0	16686	0	0	0	e2a5385594a43f0feca2fd480c1133e.blp	
5965	3	1	10	0	8	2	0	21184	0	4270	21179	21180	5346	21181	0	16686	0	0	0	2c8616763fa97c279cf04704ac934cc3.blp	
5966	3	1	10	0	13	5	0	21184	0	4270	21179	21180	5346	21181	0	16686	0	0	0	2e0ae58d1d9f15466f2543cb52f5c0d4.blp	
5967	1	0	4	0	7	3	6	15676	12807	7223	0	7224	7225	7255	0	7698	6255	0	0	2782e87b418b4a6bd696859d7389df3.blp	
5968	7	1	2	0	5	7	2	17364	0	8333	5794	0	5714	5736	0	0	0	0	0	2a75fb5958c118bd31e6b6340733cf2.blp	
5969	4	0	2	0	3	6	0	15353	21185	21186	12165	12053	4388	21187	0	21188	0	0	0	7ba2732a9924ef53ca6f38c429b271fd.blp	
5970	3	0	0	9	9	4	10	2457	5496	0	11799	16036	21190	8262	0	9050	0	0	0	7dc18b00b8fbbaf1a56e18de9beab30.blp	
5971	1	1	8	0	0	1	1	15646	21191	9687	0	8241	8242	11439	0	10204	0	0	0	d129c4b38515801097e17f5986df3c92.blp	
5972	2	0	1	3	3	5	4	0	0	10094	0	10083	12614	10095	0	0	0	0	0	964b10bb3636fc13b4fe30e5547da26.blp	
