m_ID	m_modalNextSpell	m_spellClassMask_1	m_spellClassMask_2	m_spellClassMask_3	m_spellClassSet	m_description
3915	0	0	0	0	0	3
3916	0	0	1024	0	0	10
3917	0	8388608	0	0	0	6
3918	0	8388608	0	0	0	5
3919	0	8388610	0	0	0	8
3920	0	8388608	0	0	0	6
3921	0	1	0	0	0	4
3923	0	0	0	0	0	5
3924	0	1024	0	0	0	9
3925	0	-2147483648	1	0	0	6
3926	0	1	0	0	0	9
3927	0	536870912	0	0	0	11
3928	0	16	0	0	0	11
3929	0	0	0	0	0	3
3930	0	0	0	0	0	3
3931	0	0	0	0	0	3
3932	0	0	0	0	0	7
3933	0	0	0	0	0	11
3934	0	0	0	0	0	3
3935	0	0	0	0	0	3
3936	0	0	0	0	0	11
3937	0	4096	0	0	0	5
3938	0	8388608	0	0	0	6
3939	0	0	0	0	0	5
3940	0	0	0	0	0	4
3941	0	0	0	0	0	3
3942	0	0	0	0	0	3
3946	0	1	0	0	0	9
3947	0	0	0	0	0	11
3948	0	0	0	0	0	9
3949	0	0	0	0	0	10
3950	0	0	0	0	0	11
3951	0	0	1024	0	0	9
3952	0	8	0	0	0	4
3953	0	0	0	0	0	7
3954	0	0	0	0	0	10
3955	0	0	0	0	0	7
3956	0	0	0	0	0	11
3957	0	0	0	0	0	7
3958	0	0	0	0	0	7
3959	0	0	0	0	0	7
3960	0	0	0	0	0	7
3961	0	0	0	0	0	10
3962	0	0	0	0	0	7
3963	0	0	0	0	0	10
3964	0	0	0	0	0	10
3965	0	0	0	0	0	10
3966	75	131072	0	0	0	9
3967	0	0	0	0	0	9
3968	0	1	0	0	0	9
3969	0	0	0	0	0	9
3970	0	1	0	0	0	9
3971	0	1573376	0	0	0	3
3972	0	32	0	0	0	10
3973	0	0	0	0	0	8
3974	0	0	0	0	0	8
3975	0	0	0	0	0	9
3976	0	131088	0	0	0	3
3977	0	0	0	0	0	9
3978	0	0	0	0	0	5
3979	0	0	0	0	0	5
3980	0	1024	0	0	0	6
3981	0	0	0	0	0	3
3982	0	0	0	0	0	3
3983	0	0	0	0	0	4
3984	0	0	0	0	0	4
3985	0	0	0	0	0	5
3986	0	0	0	0	0	4
3987	0	0	0	0	0	4
3988	0	0	0	0	0	6
3989	0	0	0	0	0	6
3990	0	0	0	0	0	6
3991	0	0	0	0	0	6
3992	0	0	0	0	0	7
3993	0	0	0	0	0	7
3994	0	0	0	0	0	7
3995	0	0	0	0	0	7
3996	0	0	0	0	0	7
3997	0	0	0	0	0	10
3998	0	0	0	0	0	10
3999	0	0	0	0	0	10
4000	0	0	0	0	0	10
4001	0	0	0	0	0	10
4002	0	0	0	0	0	10
4003	0	0	0	0	0	11
4004	0	0	0	0	0	11
4005	0	0	0	0	0	11
4006	0	0	0	0	0	11
4007	0	0	0	0	0	11
4008	0	0	0	0	0	11
4009	0	8388608	0	0	0	6
4010	0	0	0	0	0	7
4011	0	1	0	0	0	4
4012	0	0	128	0	0	11
4013	0	8388608	0	0	0	6
4014	0	0	0	0	0	9
4015	0	0	128	0	0	11
4016	0	0	0	0	0	11
4017	0	0	0	0	0	10
4018	0	131074	0	0	0	3
4019	0	0	0	0	0	3
4020	0	131072	0	0	0	3
4021	0	32	0	0	0	8
4022	0	0	4096	0	0	7
4023	0	0	0	0	0	13
4025	0	1	0	0	0	3
4026	0	1	0	0	0	3
4027	0	1	0	0	0	3
4028	0	1	0	0	0	3
4029	0	1	0	0	0	3
4030	0	1	0	0	0	3
4031	0	1	0	0	0	3
4032	0	1	0	0	0	3
4033	0	1	0	0	0	3
4034	0	1	0	0	0	3
4035	0	1	0	0	0	3
4036	0	1	0	0	0	3
4037	0	1	0	0	0	3
4038	0	1	0	0	0	3
4039	0	268437504	0	0	0	6
4040	0	16	0	0	0	11
4041	0	1073741824	0	0	0	11
4042	0	1048576	0	0	0	6
4043	0	268437504	0	0	0	6
4044	0	-2143289344	0	0	0	6
4045	0	4096	0	0	0	8
4046	0	0	0	0	0	8
4047	0	0	0	0	0	8
4048	0	16777216	0	0	0	11
4049	0	671088640	0	0	0	11
4050	0	1	0	0	0	4
4051	0	8388608	0	0	0	6
4052	0	131088	0	0	0	3
4053	0	0	0	0	0	3
4054	0	0	0	0	0	3
4055	0	1573376	0	0	0	3
4056	0	0	0	0	0	3
4057	0	0	0	0	0	3
4058	0	0	0	0	0	3
4059	0	128	0	0	0	7
4060	0	0	4096	0	0	7
4061	0	131072	0	0	0	3
4063	0	1	0	0	0	9
4065	75	2048	0	0	0	9
4066	0	0	0	0	0	3
4067	0	8388608	0	0	0	6
4068	0	8388608	0	0	0	6
4069	0	0	0	0	0	3
4070	0	67108864	0	0	0	11
4072	75	16384	0	0	0	9
4073	75	131072	0	0	0	9
4074	0	8388608	0	0	0	6
4075	0	536870912	0	0	0	3
4076	0	8388610	0	0	0	8
4077	0	0	0	0	0	9
4078	0	1	0	0	0	4
4079	0	0	0	0	0	13
4080	75	16384	0	0	0	9
4081	0	131072	0	0	0	6
4082	0	0	64	0	0	5
4083	0	2097152	0	0	0	10
4084	0	0	0	0	0	13
4085	0	0	0	0	0	3
4086	0	0	0	0	0	3
4087	0	4	0	0	0	7
4088	0	-2143289344	0	0	0	6
4089	0	1	0	0	0	9
4090	0	0	0	0	0	3
4091	0	262144	0	0	0	4
4092	0	262144	0	0	0	4
4094	0	0	0	0	0	3
4095	0	0	0	0	0	3
4096	0	8388608	0	0	0	6
4097	0	0	0	0	0	6
4098	0	8388608	0	0	0	6
4099	0	8388608	0	0	0	6
4100	0	8388608	0	0	0	6
4101	0	8388608	0	0	0	6
4102	0	131072	0	0	0	3
4103	0	8388608	0	0	0	6
4104	0	8388608	0	0	0	6
4105	0	4096	0	0	0	5
4106	0	4096	0	0	0	5
4107	0	131072	0	0	0	3
4108	0	64	0	0	0	5
4109	0	64	0	0	0	5
4110	0	0	0	0	0	9
4111	0	1	0	0	0	9
4112	0	0	0	0	0	3
4113	0	0	0	0	0	10
4114	0	1	0	0	0	9
4115	0	0	4096	0	0	5
4116	0	0	0	0	0	5
4117	0	0	0	0	0	9
4118	0	64	0	0	0	5
4119	0	64	0	0	0	5
4121	0	0	0	0	0	7
4122	75	16384	0	0	0	9
4123	0	1	0	0	0	4
4124	0	0	0	0	0	3
4126	0	131072	0	0	0	6
4133	0	0	8	0	0	7
4135	0	268439552	0	0	0	6
4136	0	0	0	0	0	3
4137	0	0	0	0	0	8
4138	0	0	0	0	0	5
4139	0	0	0	0	0	6
4140	0	32768	0	0	0	4
4141	0	1	0	0	0	4
4142	75	65536	0	0	0	9
4143	0	0	0	0	0	3
4144	0	1	0	0	0	4
4146	0	0	0	0	0	5
4147	0	2048	0	0	0	7
4148	0	8388608	0	0	0	6
4149	0	0	0	0	0	13
4150	0	0	0	0	0	1
4151	0	1	0	0	0	4
4152	0	0	0	0	0	3
4153	0	0	0	0	0	4
4154	0	536870912	0	0	0	11
4155	0	16	0	0	0	11
4156	0	16	0	0	0	11
4159	0	1073741824	0	0	0	11
4160	0	67108864	0	0	0	11
4163	0	0	0	0	0	13
4164	0	0	0	0	0	13
4165	0	0	0	0	0	13
4166	0	0	0	0	0	13
4167	0	-1073741824	256	0	0	6
4168	0	0	0	0	0	5
4170	0	0	0	0	0	8
4171	0	1073741824	0	0	0	8
4172	0	8389120	0	0	0	8
4173	0	0	0	0	0	1
4174	0	0	0	0	0	6
4175	0	0	0	0	0	1
4176	0	0	0	0	0	1
4177	0	0	0	0	0	1
4178	0	0	0	0	0	1
4179	0	0	0	0	0	4
4180	0	0	0	0	0	1
4181	0	0	0	0	0	1
4183	0	0	128	0	0	6
4184	0	16	0	0	0	9
4185	0	128	0	0	0	9
4186	0	0	0	0	0	8
4187	0	0	0	0	0	8
4188	0	0	0	0	0	8
4189	0	0	0	0	0	7
4190	0	0	0	0	0	8
4191	0	0	0	0	0	13
4192	0	0	0	0	0	11
4193	0	0	0	0	0	5
4195	0	0	0	0	0	5
4196	0	0	0	0	0	8
4197	0	-1073741824	0	0	0	6
4198	0	0	0	0	0	9
4199	0	1024	0	0	0	9
4200	0	4194304	0	0	0	7
4201	0	-2143289344	0	0	0	6
4202	0	0	32768	0	0	7
4203	0	0	0	524288	0	7
4204	0	1	0	0	0	9
4205	0	128	0	0	0	7
4206	0	1073741824	0	0	0	6
4207	0	0	0	0	0	9
4208	0	8388608	0	0	0	6
4209	0	0	0	0	0	8
4210	0	0	0	0	0	8
4211	0	0	0	0	0	5
4212	0	0	0	0	0	8
4213	0	0	0	0	0	8
4214	0	1	0	0	0	4
4215	0	0	0	0	0	7
4216	0	0	0	0	0	9
4217	0	0	0	0	0	5
4218	0	4	0	0	0	7
4219	0	512	0	0	0	7
4220	0	0	0	0	0	7
4221	0	0	0	0	0	4
4222	75	0	128	0	0	9
4223	0	0	0	0	0	9
4224	0	32768	0	0	0	4
4225	0	0	0	0	0	3
4226	0	0	0	0	0	6
4227	0	0	0	0	0	7
4228	0	0	0	0	0	10
4229	0	0	0	0	0	4
4230	0	0	0	0	0	8
4231	0	0	0	0	0	11
4232	0	0	0	0	0	10
4233	0	0	0	0	0	10
4234	0	0	0	0	0	10
4235	0	0	0	0	0	5
4236	0	0	0	0	0	5
4237	0	0	0	0	0	9
4238	0	0	0	0	0	3
4239	0	0	0	0	0	8
4240	0	0	0	0	0	13
4241	0	0	0	0	0	13
4242	0	0	0	0	0	13
4243	0	0	0	0	0	13
4244	0	0	0	0	0	13
4245	0	0	0	0	0	13
4246	0	0	0	0	0	13
4247	0	0	0	0	0	13
4248	0	0	0	0	0	13
4249	0	0	0	0	0	13
4250	0	0	0	0	0	3
4251	0	0	0	0	0	13
4252	0	0	0	0	0	13
4253	0	0	0	0	0	13
4254	0	0	0	0	0	3
4255	0	1	0	0	0	4
4256	0	0	0	0	0	13
4257	0	0	0	0	0	13
4258	0	0	0	0	0	13
4259	0	0	0	0	0	13
4260	0	0	0	0	0	13
4261	0	0	0	0	0	13
4262	0	0	0	0	0	13
4263	0	64	0	0	0	9
4264	0	16777216	0	0	0	5
4265	0	0	0	0	0	8
4266	0	0	0	0	0	8
4267	0	64	0	0	0	5
4268	0	64	0	0	0	5
4269	0	-1073741824	0	0	0	6
4270	0	0	0	0	0	13
4271	0	-1073741824	0	0	0	6
4272	0	67108864	0	0	0	6
4273	0	67108864	0	0	0	6
4274	0	67108864	0	0	0	6
4275	0	67108864	0	0	0	6
4277	0	1	0	0	0	3
4278	0	8388608	0	0	0	6
4279	0	0	0	0	0	9
4280	0	-2147483648	0	0	0	5
4281	0	-2147483648	0	0	0	5
4282	0	1	0	0	0	9
4283	0	0	0	0	0	3
4284	0	32768	0	0	0	4
4285	0	0	0	0	0	8
4286	0	0	0	0	0	3
4288	0	0	0	0	0	10
4289	0	0	0	0	0	7
4290	0	0	0	0	0	11
4291	0	0	0	0	0	10
4292	0	1	0	0	0	3
4293	0	0	0	0	0	5
4294	75	262144	0	0	0	9
4295	0	128	0	0	0	9
4296	0	16	0	0	0	9
4297	0	1	0	0	0	9
4298	0	8388608	0	0	0	4
4299	0	8388608	0	0	0	4
4300	0	8388608	0	0	0	4
4301	0	8192	0	0	0	4
4302	0	8	0	0	0	10
4303	0	-1073741824	256	0	0	6
4304	0	1	0	0	0	9
4305	0	1	0	0	0	9
4306	0	0	0	0	0	3
4307	0	8519680	0	0	0	8
4308	0	69206016	0	0	0	4
4309	0	0	0	0	0	9
4310	0	1	0	0	0	9
4311	0	32768	0	0	0	8
4312	0	8192	0	0	0	4
4313	0	8388608	0	0	0	5
4314	0	8388608	0	0	0	5
4315	0	67108864	0	0	0	6
4316	0	-2147483648	0	0	0	3
4317	0	65536	0	0	0	5
4318	0	0	0	0	0	3
4319	0	8388608	0	0	0	6
4320	0	1	0	0	0	4
4321	0	0	0	0	0	13
4322	0	0	0	0	0	13
4323	0	1	0	0	0	3
4324	0	4	0	0	0	7
4325	0	4	0	0	0	7
4326	0	0	0	0	0	4
4327	0	4	0	0	0	7
4328	0	268437504	0	0	0	6
4329	0	-2143289344	0	0	0	6
4330	0	0	0	0	0	8
4331	0	8389120	0	0	0	8
4332	0	-2147483648	0	0	0	8
4333	0	-2147483648	0	0	0	8
4334	0	-2130706432	0	0	0	8
4335	0	0	0	0	0	3
4336	0	1	0	0	0	9
4337	0	0	0	0	0	5
4338	0	268435584	0	0	0	10
4339	0	0	0	0	0	10
4340	0	0	1024	0	0	10
4341	0	0	8	0	0	10
4342	0	8388608	0	0	0	10
4343	0	0	0	0	0	10
4344	0	8192	0	0	0	3
4345	0	0	0	0	0	5
4346	0	0	0	0	0	5
4347	0	0	0	0	0	5
4348	0	0	0	0	0	5
4349	0	32	0	0	0	10
4350	0	0	1	0	0	3
4351	0	0	1	0	0	5
4352	0	0	0	0	0	13
4353	0	0	0	0	0	13
4354	0	0	0	0	0	13
4355	0	0	0	0	0	13
4356	0	0	0	0	0	13
4357	0	0	0	0	0	13
4358	0	0	0	0	0	13
4359	0	0	0	0	0	13
4360	0	0	0	0	0	13
4361	0	0	0	0	0	13
4362	0	0	0	0	0	13
4363	0	0	0	0	0	13
4364	0	0	0	0	0	10
4365	0	0	0	0	0	5
4366	0	0	32	0	0	6
4367	0	0	0	0	0	9
4368	0	0	0	0	0	11
4369	0	512	0	0	0	5
4370	0	64	0	0	0	4
4371	0	0	0	0	0	8
4374	0	0	0	0	0	7
4375	0	33554432	0	0	0	10
4376	0	0	0	0	0	8
4377	0	0	0	0	0	8
4378	0	0	0	0	0	8
4379	0	0	0	0	0	8
4380	0	0	0	0	0	8
4381	0	0	0	0	0	8
4382	0	0	0	0	0	8
4384	0	67108864	0	0	0	6
4385	0	1	0	0	0	9
4386	0	0	0	0	0	8
4387	0	128	0	0	0	9
4388	0	128	0	0	0	9
4389	0	8	0	0	0	9
4390	0	0	0	0	0	9
4391	0	0	0	0	0	12
4392	0	524416	0	0	0	3
4393	0	4128	0	0	0	5
4394	0	32	0	0	0	5
4395	0	4194304	0	0	0	7
4402	0	8192	0	0	0	9
4403	0	64	0	0	0	5
4404	0	0	0	0	0	13
4405	0	1	0	0	0	4
4406	0	1	0	0	0	3
4407	0	1	0	0	0	3
4408	0	1	0	0	0	3
4409	0	1073741824	0	0	0	7
4410	0	0	0	0	0	7
4411	0	0	0	0	0	10
4412	0	0	0	0	0	11
4413	0	1073741824	0	0	0	7
4414	0	8388608	0	0	0	6
4416	0	1	0	0	0	3
4417	0	268437504	0	0	0	6
4418	0	0	1024	0	0	9
4419	0	0	0	134217728	0	10
4420	0	0	0	0	0	5
4421	0	1	0	0	0	9
4422	0	1	0	0	0	9
4423	0	1	0	0	0	9
4424	0	2048	0	0	0	15
4426	0	0	0	0	0	5
4427	75	262144	0	0	0	9
4428	0	0	0	0	0	13
4429	0	0	0	0	0	4
4430	0	0	0	0	0	4
4431	0	1	0	0	0	9
4433	0	1073741824	0	0	0	3
4434	0	0	0	0	0	3
4435	0	-2130706432	0	0	0	8
4436	0	1073741824	0	0	0	3
4437	0	1073741824	0	0	0	3
4438	0	0	256	0	0	3
4439	0	0	256	0	0	3
4440	0	0	0	0	0	3
4442	0	0	16	0	0	4
4444	0	0	0	0	0	13
4445	0	0	0	0	0	13
4446	0	0	0	0	0	8
4447	0	268435456	0	0	0	10
4448	0	0	128	0	0	6
4449	0	131074	0	0	0	0
4450	0	0	0	0	0	5
4451	0	32	0	0	0	15
4454	0	0	0	0	0	11
4455	0	0	0	0	0	11
4456	0	0	0	0	0	1
4457	0	0	0	0	0	1
4458	0	1	0	0	0	3
4460	0	128	0	0	0	9
4461	0	8	0	0	0	9
4462	0	0	0	0	0	7
4463	0	268437504	0	0	0	6
4464	0	64	0	0	0	5
4465	0	128	0	0	0	9
4466	0	128	0	0	0	9
4468	0	64	0	0	0	5
4469	0	8388608	0	0	0	6
4470	0	1	0	0	0	3
4471	0	268437504	0	0	0	6
4472	0	1	0	0	0	4
4473	0	1	0	0	0	3
4474	0	1073741824	0	0	0	3
4475	0	0	0	0	0	5
4476	0	1	0	0	0	3
4477	0	0	0	0	0	4
4478	0	0	512	0	0	5
4479	0	131072	0	0	0	3
4481	0	268437504	0	0	0	6
4482	0	-1073741824	0	0	0	6
4483	0	0	0	0	0	1
4484	0	0	0	0	0	1
4485	0	0	0	0	0	1
4486	0	0	0	0	0	1
4487	0	0	0	0	0	1
4488	0	0	0	0	0	1
4489	0	0	0	0	0	1
4490	0	0	0	0	0	1
4491	0	0	0	0	0	1
4492	0	0	0	0	0	1
4493	0	0	0	0	0	1
4494	0	0	0	0	0	1
4495	0	0	0	0	0	1
4496	0	0	0	0	0	1
4497	0	0	0	0	0	1
4498	0	0	0	0	0	1
4499	0	0	0	0	0	1
4500	0	0	0	0	0	1
4501	0	0	0	0	0	1
4502	0	0	0	0	0	1
4503	0	1	0	0	0	4
4504	0	1	0	0	0	3
4505	0	0	0	0	0	7
4506	0	0	0	0	0	10
4507	0	0	0	0	0	11
4509	0	0	0	0	0	7
4510	0	0	0	0	0	7
4511	0	0	0	0	0	7
4512	0	0	0	0	0	10
4513	0	0	0	0	0	10
4514	0	0	0	0	0	10
4515	0	0	0	0	0	11
4516	0	0	0	0	0	11
4517	0	0	0	0	0	11
4518	0	0	0	0	0	7
4519	0	0	0	0	0	8
4520	0	0	0	0	0	10
4521	0	0	0	0	0	7
4522	0	0	0	0	0	7
4523	0	0	0	0	0	7
4524	0	0	0	0	0	7
4525	0	0	0	0	0	7
4526	0	0	0	0	0	7
4527	0	0	0	0	0	10
4528	0	0	0	0	0	10
4529	0	0	0	0	0	10
4530	0	0	0	0	0	10
4531	0	0	0	0	0	10
4532	0	0	0	0	0	10
4533	0	0	0	0	0	11
4534	0	0	0	0	0	11
4535	0	0	0	0	0	11
4536	0	0	0	0	0	11
4537	0	0	0	0	0	11
4538	0	0	0	0	0	11
4539	0	0	0	0	0	8
4540	0	0	0	0	0	8
4541	0	0	0	0	0	1
4542	0	0	0	0	0	1
4543	0	0	0	0	0	1
4544	0	0	0	0	0	1
4545	0	0	0	0	0	1
4546	0	0	0	0	0	1
4547	0	0	0	0	0	1
4548	0	0	0	0	0	1
4549	0	0	0	0	0	1
4550	0	0	0	0	0	1
4551	0	0	0	0	0	1
4552	0	0	0	0	0	8
4553	0	8	0	0	0	6
4554	0	268435456	0	0	0	10
4555	0	0	0	0	0	5
4556	0	1073741824	0	0	2	3
4557	0	0	0	0	0	3
4558	0	4096	32784	0	0	5
4559	0	0	0	0	0	1
4561	0	0	0	0	0	1
4562	0	0	0	0	0	1
4563	0	1	0	0	0	9
4564	0	-2147483648	0	0	0	3
4565	0	-2147483648	0	0	0	3
4566	0	0	0	0	0	1
4567	0	0	0	0	0	1
4568	0	671088640	0	0	0	11
4569	0	128	0	0	0	9
4570	0	131072	0	0	0	3
4571	0	131072	0	0	0	3
4572	0	0	0	0	0	5
4573	0	0	0	0	0	5
4574	0	4096	0	0	0	5
4575	0	64	0	0	0	6
4576	0	1	0	0	0	6
4577	0	524416	0	0	0	3
4579	0	128	0	0	0	7
4580	0	0	0	0	0	13
4581	0	128	0	0	0	11
4582	0	671088640	0	0	0	11
4583	0	4	0	0	0	5
4584	0	33554432	0	0	0	4
4585	75	131072	0	0	0	9
4586	0	64	0	0	0	9
4588	0	0	0	0	0	8
4589	0	2048	0	0	0	8
4590	0	1	0	0	0	6
4591	0	0	0	0	0	9
4592	0	0	0	0	0	9
4593	0	0	0	0	0	11
4594	0	0	0	0	0	11
4595	0	0	0	0	0	6
4596	0	0	0	0	0	6
4597	0	0	0	0	0	11
4598	0	0	0	0	0	10
4599	0	0	0	0	0	3
4600	0	0	0	0	0	3
4601	0	0	512	0	0	5
4602	0	0	0	0	0	1
4603	0	0	0	0	0	1
4604	0	1	0	0	0	4
4605	0	0	0	0	0	1
4606	0	0	0	0	0	8
4607	0	0	0	0	0	3
4608	0	0	0	0	0	3
4609	0	0	0	0	0	3
4610	0	0	2	8	0	3
4611	0	0	0	0	0	3
4612	0	0	0	0	0	3
4613	0	0	0	0	0	3
4614	0	0	268435456	8	0	3
4615	0	0	32768	0	0	3
4616	0	0	0	0	0	3
4617	0	0	0	0	0	3
4618	0	0	0	0	0	3
4619	0	0	0	0	0	3
4620	0	0	0	0	0	3
4621	0	0	0	0	0	3
4622	0	0	0	0	0	3
4623	0	0	0	0	0	3
4624	0	0	0	0	0	3
4625	0	0	0	0	0	4
4626	0	0	131072	8	0	3
4627	0	0	65536	0	0	3
4628	0	0	0	0	0	13
4629	0	0	0	0	0	3
4630	0	0	0	0	0	3
4631	0	0	0	0	0	3
4632	0	0	0	0	0	3
4633	0	0	0	0	0	8
4634	0	0	0	0	0	5
4635	0	0	32	0	0	5
4636	0	0	0	0	0	4
4637	0	8388610	0	0	0	8
4638	0	1	0	0	0	4
4639	0	0	0	0	0	3
4640	0	0	0	10	0	3
4641	0	0	0	0	0	3
4642	0	0	0	32768	0	3
4643	0	0	0	0	0	5
4644	0	0	0	32768	0	3
4645	0	0	0	0	0	3
4646	0	0	0	0	0	3
4647	0	0	1024	0	0	3
4648	0	0	0	0	0	3
4649	0	0	0	0	0	3
4650	0	0	0	0	0	3
4651	0	0	0	0	0	3
4652	0	0	0	0	0	3
4653	0	0	0	0	0	3
4654	0	0	0	0	0	3
4655	0	0	1048576	0	0	3
4656	0	4096	0	0	0	0
4657	0	0	4096	8	0	3
4658	0	0	0	0	0	9
4659	0	0	0	0	0	5
4660	0	0	0	0	0	3
4661	0	0	0	0	0	8
4662	0	0	0	0	0	8
4663	0	1	0	0	0	4
4664	0	0	0	0	0	7
4665	0	0	4	0	0	4
4666	0	1	0	0	0	9
4667	0	0	0	0	0	9
4668	0	0	32	0	0	5
4669	0	0	0	0	0	8
4670	0	0	0	0	0	8
4677	0	0	0	0	0	8
4679	0	64	0	0	0	4
4680	0	0	0	0	0	13
4681	0	0	8192	0	0	9
4682	0	1	0	0	0	9
4685	0	0	4096	1024	0	6
4686	0	0	0	0	0	6
4687	0	0	0	0	0	6
4688	0	0	0	0	0	7
4689	0	0	2097152	0	0	7
4690	0	0	2097152	0	0	7
4691	0	0	0	32768	1	11
4692	0	0	-2147483648	32768	0	11
4694	0	0	0	0	0	4
4695	0	0	0	0	0	7
4698	0	0	0	0	0	13
4701	0	1	0	0	0	9
4704	0	0	128	8	0	3
4705	0	16777216	0	0	0	3
4706	0	1	0	0	0	15
4707	0	67108864	0	0	0	6
4708	0	0	0	0	0	15
4709	0	0	0	4	0	15
4710	0	0	4096	0	0	4
4711	0	2	0	0	0	15
4712	0	1	0	0	0	4
4713	0	0	128	0	0	4
4717	0	4	49152	0	0	15
4718	0	0	0	0	0	3
4719	0	2048	0	0	0	11
4720	0	8	0	0	0	15
4721	0	1	0	0	0	9
4722	0	0	0	0	0	9
4723	0	1	0	0	0	9
4724	0	0	0	0	0	9
4725	0	0	0	0	0	9
4726	0	0	0	0	0	7
4727	0	4194304	0	0	0	15
4728	0	0	0	0	0	6
4729	0	0	0	0	0	5
4730	0	4096	0	0	0	5
4731	0	0	0	0	0	7
4732	0	0	0	0	0	7
4733	0	0	0	0	0	10
4734	0	0	0	0	0	10
4735	0	0	0	0	0	10
4736	0	0	0	0	0	11
4737	0	0	0	0	0	11
4738	0	0	0	0	0	11
4739	0	0	0	0	0	7
4740	0	-2147483648	0	0	0	3
4741	0	0	0	0	0	3
4742	0	128	0	0	0	11
4743	0	131072	0	0	0	3
4744	0	131072	0	0	0	3
4745	0	8519680	0	0	0	8
4746	0	4	0	0	0	5
4747	0	64	0	0	0	6
4748	0	1	0	0	0	6
4749	0	524416	0	0	0	3
4758	0	4	0	0	0	3
4771	0	32768	0	0	0	4
4772	0	524288	0	0	0	5
4773	0	1	0	0	0	4
4775	0	-2147483648	0	0	0	3
4776	0	-2147483648	0	0	0	3
4777	0	-2147483648	0	0	0	3
4778	0	-2143289344	0	0	0	6
4780	0	4096	0	0	0	15
4781	0	4096	0	0	0	15
4783	0	0	129	0	0	3
4784	0	4096	0	0	0	15
4785	0	0	0	0	0	13
4786	0	1	0	0	0	3
4788	0	0	0	0	0	5
4789	0	0	0	0	0	8
4790	0	0	0	0	0	8
4791	0	0	0	0	0	8
4792	0	524288	0	0	0	3
4793	0	1048576	0	0	0	3
4794	0	0	0	0	0	8
4796	0	0	0	0	0	11
4797	0	0	0	0	0	1
4798	0	0	0	0	0	1
4799	0	0	0	0	0	7
4800	0	0	0	0	0	7
4801	0	0	0	0	0	7
4802	0	0	0	0	0	13
4803	0	0	0	0	0	13
4804	0	0	0	0	0	13
4805	0	0	0	0	0	13
4806	0	0	0	0	0	4
4807	0	0	0	0	0	10
4808	0	0	0	0	0	4
4809	0	0	0	0	0	4
4810	0	0	0	0	0	9
4811	0	0	0	0	0	4
4812	0	0	0	0	0	4
4813	0	0	0	0	0	4
4814	0	0	0	0	0	4
4815	0	0	0	0	0	4
4816	0	0	16777216	0	0	4
4817	0	0	0	0	0	4
4818	0	0	16384	0	0	4
4819	0	0	0	0	0	4
4820	0	0	0	0	0	4
4821	0	0	0	0	0	4
4822	0	0	0	0	0	4
4823	0	0	0	0	0	4
4824	0	0	32768	0	0	4
4825	0	1573376	0	0	0	3
4826	0	0	0	8	0	3
4827	0	0	134217728	8	0	3
4828	0	1	0	0	0	9
4829	0	0	0	0	0	11
4830	0	0	0	0	0	8
4831	0	0	0	0	0	8
4832	0	8	0	0	0	4
4833	0	0	0	0	0	8
4835	0	0	0	0	0	8
4836	0	0	0	0	0	7
4837	0	0	0	0	0	7
4838	0	0	0	0	0	8
4839	0	0	0	4160	0	5
4840	0	0	0	0	0	5
4841	0	0	0	0	0	5
4842	0	0	0	0	0	5
4843	0	0	0	0	0	5
4844	0	0	0	0	0	5
4845	0	0	0	0	0	5
4846	0	0	0	0	0	5
4847	0	0	0	0	0	5
4848	0	0	0	0	0	5
4849	0	0	0	0	0	5
4850	0	0	0	0	0	5
4851	0	0	0	0	0	5
4852	0	0	0	0	0	5
4853	0	0	0	0	0	5
4854	0	0	0	0	0	5
4855	0	0	0	0	0	5
4856	0	0	0	0	0	5
4857	0	0	0	0	0	5
4858	0	0	0	0	0	5
4859	0	0	0	0	0	5
4860	0	0	0	0	0	5
4861	0	0	0	8192	0	5
4862	0	0	0	0	0	5
4863	0	0	0	0	0	5
4864	0	0	0	0	0	5
4865	0	0	0	0	0	5
4866	0	0	0	0	0	5
4867	0	0	0	0	0	5
4868	0	0	0	0	0	5
4869	0	0	0	0	0	5
4870	0	0	0	0	0	5
4871	0	0	0	0	0	5
4872	0	0	0	0	0	5
4873	0	0	0	0	0	5
4874	0	0	0	0	0	5
4875	0	0	0	0	0	5
4876	0	0	0	0	0	5
4877	0	0	0	0	0	5
4878	0	0	131072	0	0	5
4879	0	-2147483648	0	0	0	3
4880	0	0	0	0	0	5
4881	0	0	0	0	0	4
4882	0	0	0	0	0	4
4883	0	0	0	0	0	4
4886	0	0	0	0	0	5
4887	0	0	0	0	0	5
4888	0	512	0	0	0	15
4889	0	16	0	0	0	8
4890	0	0	0	0	0	6
4891	0	0	0	0	0	6
4892	0	0	0	0	0	6
4893	0	0	0	0	0	6
4894	0	0	0	0	0	6
4895	0	0	0	0	0	6
4896	0	0	0	0	0	6
4897	0	1024	0	0	0	15
4898	0	0	0	0	0	6
4899	0	0	0	0	0	6
4900	0	0	0	0	0	6
4901	0	0	8388608	0	0	6
4902	0	8192	0	0	0	15
4906	0	0	0	0	0	6
4907	0	0	0	0	0	6
4908	0	0	0	0	0	6
4909	0	0	0	0	0	6
4910	0	0	0	0	0	6
4911	0	16384	0	0	0	15
4912	0	0	0	0	0	6
4913	0	0	0	0	0	6
4914	0	0	0	0	0	6
4915	0	0	0	0	0	6
4916	0	0	0	0	0	6
4917	0	0	0	0	0	6
