field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18	field19	field20	field21	field22	field23	field24	field25	field26	field27	field28	field29	field30	field31	field32	field33	field34
11839	0	0	0	0	10938	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11840	0	60	61	0	10939	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11841	0	899	1184	437	0	0	0	1	1843	0	1	3318	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11842	0	899	1184	291	0	0	0	1	4598	0	1	3318	0	0	0	0	-1	0	300	750	4	701	0	0	0	0	0	0	0	0	0	0	0	0
11843	0	0	0	0	0	0	245	0	8908	0	4	0	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11844	0	171	172	437	0	0	0	1	3616	0	1	4222	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11845	0	0	0	3209	0	0	0	1	4598	0	1	0	0	0	0	0	-1	0	300	750	4	701	0	0	0	0	0	0	0	0	0	0	0	0
11846	0	0	8056	133	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11847	0	0	172	0	0	0	0	1	4599	0	1	3011	0	4	0	0	-1	0	300	750	4	1542	0	0	0	0	0	0	0	0	0	0	0	0
11848	0	171	172	291	0	0	0	1	242	0	1	0	0	0	0	0	-1	0	300	750	4	362	0	0	0	9281	0	0	0	0	0	0	0	0
11849	0	7428	730	508	8215	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11850	0	7428	730	450	8175	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11851	0	7428	730	448	8177	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11852	0	7428	730	10941	8176	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11853	0	0	190	10944	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11854	0	0	190	6849	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11855	0	0	190	10945	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11856	0	8266	8712	0	0	0	0	0	0	0	1	0	0	0	0	9849	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11857	0	8266	8712	0	0	0	0	0	0	0	1	0	0	0	0	9849	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11858	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11859	0	266	267	420	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11860	0	266	267	420	349	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11861	0	266	267	420	349	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11862	0	7184	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11863	0	0	0	0	10952	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11864	0	0	0	549	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	10948	10950	0	0	0	0	0	0	0
11865	0	0	0	0	10951	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11866	0	0	0	0	11610	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11867	0	0	0	10954	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11868	0	0	10956	232	0	0	0	0	0	0	1	0	0	2	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11869	0	302	10960	0	10958	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11870	0	7964	10959	10789	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11871	0	0	0	0	0	0	10962	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11872	0	0	10964	0	697	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11873	0	0	10965	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11874	0	10966	10967	76	235	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11875	0	0	0	2530	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11876	0	193	191	10994	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11877	0	0	10972	220	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11878	0	0	0	0	0	0	10973	0	0	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11879	0	6861	730	9849	3450	0	0	1	322	0	1	3011	0	1	0	0	3	100	300	750	6	0	0	0	0	0	0	0	0	0	0	0	0	0
11880	0	36	10990	0	7230	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11881	0	0	0	0	10985	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11882	0	0	948	0	10977	0	10976	0	0	0	1	0	0	0	0	0	13	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11883	0	0	730	9849	0	0	0	1	322	0	1	12976	0	5	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11884	0	0	10978	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11885	0	345	181	0	10979	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11886	0	0	0	0	0	0	10980	0	0	0	1	0	0	0	0	0	3	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11887	0	10982	10983	10984	0	0	0	1	4625	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11888	0	171	172	0	0	0	0	1	4627	0	2	3011	0	0	0	5930	4	100	300	750	6	521	0	0	0	0	0	0	0	0	0	0	0	0
11889	0	0	0	0	0	0	10987	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11890	0	0	0	11303	0	0	0	0	0	0	1	3011	0	0	0	0	-1	100	300	750	6	0	0	0	0	0	0	0	0	0	0	0	0	0
11891	0	30	38	286	0	0	0	1	4242	0	1	3011	0	1	0	0	6	100	300	750	6	0	0	0	0	0	0	0	0	0	0	0	0	0
11892	0	0	0	0	11326	0	0	0	0	0	1	0	0	0	0	0	-1	100	300	750	6	0	0	0	0	0	0	0	0	0	0	0	0	0
11893	0	194	10988	216	3531	0	0	0	0	0	1	3013	0	1	0	0	4	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11894	0	0	0	0	10989	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11895	0	0	10993	749	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11896	0	790	789	0	0	0	0	1	3709	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11897	0	0	172	0	0	0	0	1	4636	0	1	3011	0	0	0	0	0	100	300	750	6	1421	0	0	0	0	0	0	0	0	0	0	0	0
11898	0	0	1624	702	10995	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	9219	0	0	0	0	0	0	0	0	0
11899	0	0	0	0	10996	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11900	0	0	0	0	10998	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11901	0	790	11000	76	235	0	0	0	0	0	1	0	0	0	0	0	5	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11902	0	0	0	0	10914	0	0	0	0	0	1	0	0	0	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11903	0	0	0	0	10999	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11904	0	192	3169	3170	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11905	0	0	0	0	11082	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11906	0	0	0	11006	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11907	0	345	788	0	0	0	0	1	618	0	1	0	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11908	0	0	0	0	0	0	0	1	188	0	2	3011	0	1	0	0	-1	100	300	750	6	0	0	0	0	0	0	0	0	0	0	0	0	0
11909	0	0	1549	255	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11910	0	0	11008	255	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11911	0	10659	10660	720	0	0	0	1	4248	0	2	0	0	1	0	0	2	-100	300	900	7	1641	0	0	0	0	0	0	0	0	0	0	0	0
11912	0	7402	6817	117	11009	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11913	0	0	7022	2350	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11914	0	0	0	6857	0	0	0	1	3392	0	1	0	0	0	0	0	1	0	300	750	4	13	0	0	0	0	0	0	0	0	0	0	0	0
11915	0	0	7401	6898	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11916	0	199	207	527	11778	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11917	0	0	0	0	0	0	9901	0	0	0	4	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11918	0	0	0	0	0	0	9901	0	0	0	3	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11919	0	0	0	0	0	0	11590	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11920	0	0	10423	0	288	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11921	0	0	0	7775	0	0	0	1	3493	0	1	0	0	1	0	0	0	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11922	0	197	205	11010	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11923	0	0	8200	437	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11924	0	0	0	0	11011	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11925	0	0	0	7274	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11926	0	0	0	0	11012	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11927	0	0	11015	0	0	0	0	0	0	0	1	13402	0	0	0	17980	-1	0	300	750	6	0	0	0	0	0	0	0	0	0	0	0	0	0
11928	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11929	0	0	0	11016	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11930	0	0	8168	11017	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11931	0	0	0	0	11019	0	11018	0	0	0	1	0	0	0	0	0	4	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11932	0	0	0	0	11020	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11933	0	11022	0	0	0	0	0	1	4643	0	1	0	0	0	0	0	1	0	300	750	4	224	0	0	0	11023	0	0	0	0	0	0	0	0
11934	0	0	517	437	288	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11935	0	7	164	0	0	0	0	1	188	0	2	3011	0	5	0	0	-1	100	300	750	6	0	8729	0	0	0	0	0	0	0	0	0	0	0
11936	0	0	11024	11025	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11937	0	0	11026	11030	0	0	0	0	0	0	6	3012	0	0	8540	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11938	0	0	11027	11030	0	0	0	0	0	0	6	3012	0	0	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11939	0	0	11028	11030	0	0	0	0	0	0	6	3012	0	0	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11940	0	194	206	0	10402	0	0	1	4646	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11941	0	7	164	0	0	0	0	1	363	0	2	3011	0	5	0	0	-1	100	300	750	6	0	8729	0	0	0	0	0	0	0	0	0	0	0
11942	0	194	202	4991	3531	0	0	1	4646	0	1	3013	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11943	0	0	11042	11055	11044	0	0	0	0	0	1	0	0	0	0	0	3	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11944	0	0	11045	11054	0	0	0	0	0	0	1	0	0	0	0	0	4	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11945	0	0	0	0	3777	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11946	0	11033	11032	11031	0	0	0	1	4647	0	1	1272	0	32	0	0	-1	0	300	750	4	701	0	0	0	0	0	0	0	0	0	0	0	0
11947	0	189	189	6837	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11948	0	0	0	0	8139	0	11035	0	0	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11949	0	0	0	0	0	0	0	1	3428	0	1	0	0	0	0	0	-1	0	300	750	4	1541	0	0	0	0	0	0	0	0	0	0	0	0
11950	0	0	0	0	0	0	0	1	3413	0	1	0	0	0	0	0	-1	0	300	750	4	362	0	0	0	0	0	0	0	0	0	0	0	0
11951	0	0	0	0	0	0	0	1	3429	0	1	0	0	0	0	0	-1	0	300	750	4	1141	0	0	0	0	0	0	0	0	0	0	0	0
11952	0	0	0	0	3450	0	0	0	0	0	1	0	0	0	0	11036	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11953	0	0	11037	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11954	0	0	0	0	7280	0	11035	0	0	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11955	0	0	0	11038	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11956	0	0	270	11039	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11957	0	0	5009	0	0	0	0	0	0	0	0	0	0	0	0	286	-1	0	300	750	4	0	0	0	9204	0	0	0	0	0	0	0	0	0
11958	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	286	-1	0	300	750	4	0	0	0	9204	0	0	0	0	0	0	0	0	0
11959	0	3271	3272	0	0	0	0	1	4332	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	9204	0	0	0	0	0	0	0	0
11960	0	3271	3272	0	0	0	0	1	4332	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11961	0	3271	3272	0	0	0	0	1	4332	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11962	0	193	3154	3153	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11963	0	0	0	291	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	12076	0	0	0	0	0	0	0	0
11964	0	0	11047	4991	3531	0	0	1	192	0	1	3013	0	4	0	0	5	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11965	0	0	11048	10737	10732	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11966	0	0	11050	0	10669	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11967	0	0	0	2895	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11968	0	0	0	0	11051	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	11578	0	0	0	0	0	0	0	0
11969	0	0	0	0	0	0	11053	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11970	0	0	0	0	11056	0	0	0	0	0	2	0	0	0	0	0	3	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11971	0	0	0	0	11057	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11972	0	0	0	0	0	0	11058	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11973	0	0	0	0	0	0	11058	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11974	0	11060	11061	0	11063	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11975	0	0	0	0	11062	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11976	0	0	7221	3429	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11977	0	0	8712	6904	0	0	0	0	0	0	1	3013	11807	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11978	0	6718	10417	11064	3531	0	0	0	0	0	1	3013	0	1	0	0	5	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11979	0	171	172	10681	0	0	0	1	8905	0	0	0	0	0	0	0	-1	0	300	750	4	23	0	0	0	0	0	0	0	0	0	0	0	0
11980	0	99	270	11069	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11981	0	0	0	4991	3531	0	0	1	259	0	1	3013	0	1	0	0	13	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11982	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11067	2	0	300	750	4	0	0	0	0	10079	0	0	0	0	0	0	0	0
11983	0	7	164	8792	0	0	0	1	365	0	1	3011	0	1	0	0	-1	100	300	750	6	13	0	0	0	11127	0	0	0	0	0	0	0	0
11984	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11985	0	6332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11986	0	0	0	0	11072	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11987	0	0	0	10502	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11988	0	0	0	0	0	0	11074	0	0	0	4	0	0	1	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11989	0	0	0	0	0	0	11076	0	0	0	1	0	0	0	0	0	3	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11990	0	0	0	0	0	0	11076	0	0	0	1	0	0	0	0	0	4	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11991	0	0	0	0	11075	0	11076	0	0	0	1	0	0	0	0	0	1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11992	0	0	0	0	0	0	11076	0	0	0	1	0	0	0	0	0	5	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11993	0	171	172	437	0	0	0	1	3390	0	1	4222	0	0	0	0	-1	100	300	750	6	13	0	0	0	0	0	0	0	0	0	0	0	0
11994	0	3271	3272	11071	0	0	0	1	1863	0	2	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11995	0	0	0	17056	0	0	0	0	0	0	2	0	0	0	0	1284	-1	0	300	750	4	0	0	0	9170	0	0	0	0	0	0	0	0	0
11996	0	0	11078	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11997	0	0	11080	0	20021	0	0	0	0	0	1	0	0	0	0	11079	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11998	0	0	730	992	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
11999	0	0	11081	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12000	0	0	11083	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12001	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12002	0	0	0	12178	11084	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12003	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	-1	0	300	750	4	13	0	0	0	0	11085	0	0	0	0	0	0	0
12004	0	0	11086	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	300	750	4	0	0	0	0	0	11291	0	0	0	0	0	0	0
12005	0	0	0	11200	285	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	11087	0	0	0	0	0	0	0	0
12006	0	0	11088	0	0	0	0	0	0	0	0	0	0	0	0	11089	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12007	0	0	0	11090	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12008	0	0	0	11091	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12009	0	0	0	11092	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12010	0	0	0	8792	0	0	0	0	0	0	1	3011	0	0	0	0	-1	100	300	750	6	13	0	0	10078	0	9612	0	0	0	0	0	0	0
12011	0	0	0	0	0	0	0	1	362	0	1	0	0	0	0	0	-1	0	300	750	4	13	0	0	0	11104	0	0	0	0	0	0	0	0
12012	0	0	0	11098	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	10597	0	0	0	0	0	0	0	0	0
12013	0	345	788	0	11099	0	0	1	618	0	1	0	0	1	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12014	0	0	0	11100	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12015	0	0	0	11102	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12016	0	0	0	0	11103	0	0	0	2002	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12017	0	11236	11237	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	13	0	0	0	0	0	0	0	0	0	0	0	0
12018	0	0	0	0	11105	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12019	0	0	11106	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12020	0	0	0	11098	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12021	0	0	0	11107	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12022	0	0	0	11108	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12023	0	0	0	448	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12024	0	0	0	0	349	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12025	0	0	0	0	349	0	0	0	0	0	1	0	0	0	0	0	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12026	0	7742	1004	0	349	0	0	0	0	0	1	0	0	0	0	283	-1	0	300	750	4	0	0	0	0	0	0	0	0	0	0	0	0	0
12027	0	30	38	0	0	0	0	1	3088	0	1	0	0	0	0	728	-1	0	300	750	7	121	0	0	0	0	0	0	0	0	0	0	0	0
