field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18
1681	21884	22793	3371	0	0	0	0	0	1	3	5	0	0	0	0	0	0	0
1682	21885	22793	3371	0	0	0	0	0	1	3	5	0	0	0	0	0	0	0
1683	21886	22793	3371	0	0	0	0	0	1	3	5	0	0	0	0	0	0	0
1684	22457	22793	3371	0	0	0	0	0	1	3	5	0	0	0	0	0	0	0
1685	22456	22793	3371	0	0	0	0	0	1	3	5	0	0	0	0	0	0	0
1686	21886	22793	3371	0	0	0	0	0	1	3	5	0	0	0	0	0	0	0
1687	22791	22793	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1688	22790	22573	3371	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0
1689	22456	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1690	21885	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1691	22457	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1692	21884	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1693	21886	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1694	22452	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1695	22793	22786	22791	3371	0	0	0	0	2	1	1	1	0	0	0	0	0	0
1696	22794	22793	22790	3371	0	0	0	0	1	3	7	1	0	0	0	0	0	0
1697	22794	22793	22786	3371	0	0	0	0	1	3	7	1	0	0	0	0	0	0
1698	22794	22793	22789	3371	0	0	0	0	1	3	7	1	0	0	0	0	0	0
1699	22794	22793	22791	3371	0	0	0	0	1	3	7	1	0	0	0	0	0	0
1700	22794	22793	22792	3371	0	0	0	0	1	3	7	1	0	0	0	0	0	0
1701	23077	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1702	23077	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1703	23077	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1704	23077	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1705	21929	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1706	21929	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1707	23107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1708	21929	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1709	23079	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1710	23079	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1711	23079	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1712	23107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1713	23107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1714	23107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1715	23107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1716	23107	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1717	23077	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1718	23112	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1719	23112	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1720	23117	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1721	23117	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1722	23117	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1723	23117	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1724	23117	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1725	6265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1726	6265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1727	23270	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1728	23270	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1729	23270	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1730	23424	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1731	23425	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1732	23427	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1733	23445	23447	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
1734	23426	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1736	23445	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
1737	23445	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
1738	23445	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
1739	23445	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
1740	23445	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
1741	23445	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
1742	23445	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
1743	23445	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
1744	23445	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
1745	23445	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
1746	23445	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
1747	23445	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
1748	23446	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
1749	23446	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
1750	23446	21887	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0
1751	23446	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
1752	23446	22452	21884	0	0	0	0	0	6	2	2	0	0	0	0	0	0	0
1753	23446	21887	22452	21884	0	0	0	0	8	2	3	2	0	0	0	0	0	0
1754	23446	22452	21884	0	0	0	0	0	12	4	2	0	0	0	0	0	0	0
1755	23573	22445	22449	0	0	0	0	0	2	8	2	0	0	0	0	0	0	0
1756	23573	22445	22449	0	0	0	0	0	4	20	4	0	0	0	0	0	0	0
1757	23573	22445	22449	0	0	0	0	0	3	12	2	0	0	0	0	0	0	0
1758	23573	22445	22449	0	0	0	0	0	4	24	4	0	0	0	0	0	0	0
1759	23445	21885	21884	0	0	0	0	0	6	3	2	0	0	0	0	0	0	0
1760	23445	21885	21884	0	0	0	0	0	12	5	3	0	0	0	0	0	0	0
1761	23445	21885	21884	0	0	0	0	0	8	4	4	0	0	0	0	0	0	0
1762	23445	21885	21884	0	0	0	0	0	16	6	4	0	0	0	0	0	0	0
1763	23448	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
1764	23448	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
1765	23448	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
1766	23573	23571	22452	23572	0	0	0	0	10	2	15	1	0	0	0	0	0	0
1767	23449	21885	22457	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0
1768	23449	21885	22457	0	0	0	0	0	6	4	4	0	0	0	0	0	0	0
1769	23449	21885	22457	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0
1770	23445	21884	23449	22824	0	0	0	0	8	6	3	2	0	0	0	0	0	0
1771	23445	21884	23449	22824	0	0	0	0	10	10	4	4	0	0	0	0	0	0
1772	23445	21884	23449	22824	0	0	0	0	12	10	6	4	0	0	0	0	0	0
1773	23448	22449	22831	22451	0	0	0	0	6	2	4	4	0	0	0	0	0	0
1774	23573	21886	22452	0	0	0	0	0	4	6	4	0	0	0	0	0	0	0
1775	23445	22573	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1776	23446	22573	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
1777	23448	21884	22452	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0
1778	23448	23571	23572	0	0	0	0	0	10	3	1	0	0	0	0	0	0	0
1779	23448	23571	23572	0	0	0	0	0	10	5	1	0	0	0	0	0	0	0
1780	23573	22451	21885	23572	0	0	0	0	8	16	16	1	0	0	0	0	0	0
1781	23573	22452	22457	23572	0	0	0	0	8	22	12	1	0	0	0	0	0	0
1782	23573	23571	21886	23572	0	0	0	0	8	3	18	1	0	0	0	0	0	0
1783	23448	22456	23572	0	0	0	0	0	6	15	1	0	0	0	0	0	0	0
1784	23573	21886	23572	0	0	0	0	0	6	20	1	0	0	0	0	0	0	0
1785	23573	23571	21885	23572	0	0	0	0	6	2	15	1	0	0	0	0	0	0
1786	23446	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
1787	22452	21885	22451	21884	22457	0	0	0	1	1	1	1	1	0	0	0	0	0
1788	23449	23448	23571	23572	0	0	0	0	10	10	6	2	0	0	0	0	0	0
1789	23449	23573	23571	23572	0	0	0	0	20	2	6	2	0	0	0	0	0	0
1790	23449	23448	23571	23572	0	0	0	0	10	10	8	2	0	0	0	0	0	0
1791	23449	23448	23571	23572	0	0	0	0	10	10	8	2	0	0	0	0	0	0
1792	23449	23448	23571	23572	0	0	0	0	10	10	8	2	0	0	0	0	0	0
1793	23449	23448	23571	23572	0	0	0	0	10	10	8	2	0	0	0	0	0	0
1794	23449	23573	23447	23571	23572	0	0	0	10	4	10	8	2	0	0	0	0	0
1795	23449	23448	23571	23572	0	0	0	0	10	10	8	2	0	0	0	0	0	0
1796	23449	23573	23447	23571	23572	0	0	0	10	4	10	8	4	0	0	0	0	0
1797	23446	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1798	23447	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1799	22574	22573	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
1800	23445	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
1801	23445	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1802	23446	22452	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
1803	23573	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1804	23449	21884	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1805	23448	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1806	23782	23783	23781	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
1807	23446	23783	23781	0	0	0	0	0	4	2	1	0	0	0	0	0	0	0
1808	4400	23782	23783	0	0	0	0	0	1	3	6	0	0	0	0	0	0	0
1809	23782	23784	23783	0	0	0	0	0	3	2	4	0	0	0	0	0	0	0
1810	23785	23787	23783	0	0	0	0	0	1	4	4	0	0	0	0	0	0	0
1811	23785	23449	23783	23439	0	0	0	0	2	12	4	2	0	0	0	0	0	0
1812	23793	23077	22445	0	0	0	0	0	4	2	8	0	0	0	0	0	0	0
1813	23793	21929	22445	0	0	0	0	0	4	2	8	0	0	0	0	0	0	0
1814	23793	23449	23079	22448	0	0	0	0	4	2	2	2	0	0	0	0	0	0
1815	23793	23449	23441	22449	0	0	0	0	4	2	2	2	0	0	0	0	0	0
1816	0	23446	23112	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0
1817	23785	23449	23440	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0
1818	23785	23787	23438	0	0	0	0	0	2	6	2	0	0	0	0	0	0	0
1819	23784	23782	10558	23783	0	0	0	0	1	2	1	2	0	0	0	0	0	0
1820	23781	21877	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1821	23781	21877	2604	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1822	23781	21877	6260	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1823	23781	21877	2605	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1824	4357	2318	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
1825	4357	2318	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
1826	23782	23445	23783	0	0	0	0	0	1	5	2	0	0	0	0	0	0	0
1827	36913	41163	39681	0	0	0	0	0	8	8	4	0	0	0	0	0	0	0
1828	23781	23782	23783	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
1829	23782	23783	21886	16006	0	0	0	0	2	2	4	1	0	0	0	0	0	0
1830	23784	23783	10558	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
1831	23782	23783	21887	22829	0	0	0	0	1	1	2	20	0	0	0	0	0	0
1832	23782	23783	21887	22832	0	0	0	0	1	1	2	20	0	0	0	0	0	0
1833	23784	23783	23786	7191	0	0	0	0	1	2	1	1	0	0	0	0	0	0
1834	23793	23786	23785	23787	0	0	0	0	8	2	2	4	0	0	0	0	0	0
1835	23782	23781	22445	23783	0	0	0	0	3	6	1	2	0	0	0	0	0	0
1836	21877	23781	22457	0	0	0	0	0	4	4	1	0	0	0	0	0	0	0
1837	23782	23783	10558	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0
1838	23785	23786	23787	21884	22452	16006	0	0	2	1	2	6	6	2	0	0	0	0
1839	24272	22457	22451	0	0	0	0	0	4	12	12	0	0	0	0	0	0	0
1840	23573	22452	21884	0	0	0	0	0	8	12	12	0	0	0	0	0	0	0
1841	23784	23783	23781	23782	0	0	0	0	1	2	3	1	0	0	0	0	0	0
1842	23785	23786	22445	22449	0	0	0	0	2	2	10	2	0	0	0	0	0	0
1843	23793	23786	21886	22456	16006	0	0	0	8	4	10	10	2	0	0	0	0	0
1844	23782	23783	10558	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0
1845	24271	21884	22451	22452	21885	23437	0	0	4	8	8	8	8	2	0	0	0	0
1846	23793	22456	22452	21884	23436	0	0	0	8	12	12	12	2	0	0	0	0	0
1848	6265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1849	23445	23077	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
1850	23445	23112	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
1851	23445	23117	23079	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0
1852	23446	31079	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
1853	23446	31079	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1854	23449	31079	22456	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0
1855	23449	31079	21885	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0
1856	23449	31079	21884	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0
1857	23449	31079	21886	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0
1858	23449	31079	22457	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0
1859	23448	31079	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0
1860	23447	31079	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
1861	23447	31079	21884	0	0	0	0	0	2	4	4	0	0	0	0	0	0	0
1862	23448	21885	21884	31079	0	0	0	0	2	6	4	1	0	0	0	0	0	0
1863	23448	21884	21885	31079	0	0	0	0	2	6	4	1	0	0	0	0	0	0
1864	23448	22456	21886	31079	0	0	0	0	2	6	4	1	0	0	0	0	0	0
1865	23448	21886	22456	31079	0	0	0	0	2	6	4	1	0	0	0	0	0	0
1866	23448	22457	31079	0	0	0	0	0	2	8	1	0	0	0	0	0	0	0
1867	23448	31079	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
1868	23449	31079	23436	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0
1869	23447	31079	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
1870	23573	31079	23441	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0
1871	23447	31079	23112	0	0	0	0	0	2	4	2	0	0	0	0	0	0	0
1872	23449	31079	23117	0	0	0	0	0	2	4	2	0	0	0	0	0	0	0
1873	23449	21886	23437	31079	0	0	0	0	20	20	2	5	0	0	0	0	0	0
1874	23448	22457	23438	31079	0	0	0	0	20	20	2	5	0	0	0	0	0	0
1875	23448	23077	22452	0	0	0	0	0	8	2	4	0	0	0	0	0	0	0
1876	23449	23440	23112	0	0	0	0	0	4	2	4	0	0	0	0	0	0	0
1877	23448	23436	21884	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0
1878	23447	23437	22457	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0
1879	23573	23441	22456	0	0	0	0	0	6	2	2	0	0	0	0	0	0	0
1880	23436	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1881	23436	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1882	23436	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1883	23436	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1884	23436	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1885	23440	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1886	23436	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1887	23438	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1888	23438	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1889	23438	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1890	23436	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1891	23440	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1892	23438	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1893	23440	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1894	23440	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1895	23440	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1896	23441	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1897	23441	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1898	23441	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1899	23441	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1900	23439	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1901	23439	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1902	23439	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1903	23441	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1904	23437	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1905	23437	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1906	23441	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1907	23437	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1908	23438	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1909	22484	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
1910	21842	22457	21884	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1911	14341	22457	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
1912	14341	21886	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
1913	14341	22457	23572	0	0	0	0	0	1	10	1	0	0	0	0	0	0	0
1914	14341	21886	23572	0	0	0	0	0	1	10	1	0	0	0	0	0	0	0
1915	21842	22452	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0
1916	21842	22452	22456	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0
1917	21842	21884	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0
1918	21842	22457	22456	0	0	0	0	0	6	3	3	0	0	0	0	0	0	0
1919	21842	22452	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0
1920	21842	21886	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0
1921	21845	22452	23572	0	0	0	0	0	8	16	1	0	0	0	0	0	0	0
1922	24272	21884	23572	0	0	0	0	0	10	16	1	0	0	0	0	0	0	0
1923	21842	22457	23572	0	0	0	0	0	6	14	1	0	0	0	0	0	0	0
1924	9282	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1925	21845	22452	23572	0	0	0	0	0	10	12	1	0	0	0	0	0	0	0
1926	24272	22451	23572	0	0	0	0	0	10	14	1	0	0	0	0	0	0	0
1927	24271	22457	23572	0	0	0	0	0	10	12	1	0	0	0	0	0	0	0
1928	21845	23571	23572	0	0	0	0	0	10	5	1	0	0	0	0	0	0	0
1929	24271	23571	23572	0	0	0	0	0	10	5	1	0	0	0	0	0	0	0
1930	21842	23571	23572	0	0	0	0	0	12	8	1	0	0	0	0	0	0	0
1931	21845	23571	23572	0	0	0	0	0	10	5	1	0	0	0	0	0	0	0
1932	24271	23571	23572	0	0	0	0	0	10	5	1	0	0	0	0	0	0	0
1933	21842	23571	23572	0	0	0	0	0	12	8	1	0	0	0	0	0	0	0
1934	21842	21887	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0
1935	21877	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
1936	21877	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
1937	9282	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1938	6265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1939	24502	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
1940	774	20816	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1941	818	20816	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
1942	2835	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
1947	23446	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1948	23449	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1949	25649	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
1950	21887	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
1951	21887	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
1952	23793	22452	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
1953	23793	22457	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
1954	23793	23571	22445	22448	0	0	0	0	4	1	6	1	0	0	0	0	0	0
1955	21887	25700	14341	0	0	0	0	0	5	1	2	0	0	0	0	0	0	0
1956	21887	25700	14341	0	0	0	0	0	8	1	2	0	0	0	0	0	0	0
1957	21887	25700	14341	0	0	0	0	0	10	3	3	0	0	0	0	0	0	0
1958	23793	25700	14341	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0
1959	21887	25700	14341	0	0	0	0	0	6	3	2	0	0	0	0	0	0	0
1960	21887	25700	14341	0	0	0	0	0	8	1	2	0	0	0	0	0	0	0
1961	23793	25700	14341	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0
1962	23793	25700	14341	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0
1963	21887	14341	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0
1964	21887	14341	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0
1965	21887	14341	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0
1966	23793	14341	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
1967	21887	14341	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0
1968	21887	14341	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0
1969	21887	14341	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0	0
1970	23793	14341	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
1971	21887	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1972	23793	29539	22456	4342	14341	0	0	0	6	2	8	4	3	0	0	0	0	0
1973	23793	29539	21886	2325	14341	0	0	0	6	2	8	4	3	0	0	0	0	0
1974	23793	29539	21884	2604	14341	0	0	0	6	2	8	4	3	0	0	0	0	0
1975	23793	29539	22452	14341	0	0	0	0	6	2	8	3	0	0	0	0	0	0
1976	23793	25707	22456	14341	0	0	0	0	6	6	6	3	0	0	0	0	0	0
1977	23793	25707	22456	14341	0	0	0	0	10	8	8	3	0	0	0	0	0	0
1978	23793	25707	22456	14341	0	0	0	0	10	10	10	3	0	0	0	0	0	0
1979	23793	25708	22452	14341	0	0	0	0	6	40	4	2	0	0	0	0	0	0
1980	23793	25708	22452	14341	0	0	0	0	6	34	4	2	0	0	0	0	0	0
1981	23793	25708	22452	14341	0	0	0	0	4	20	4	2	0	0	0	0	0	0
1982	23793	25707	25699	22451	14341	0	0	0	6	4	8	6	2	0	0	0	0	0
1983	23793	25707	25699	22451	14341	0	0	0	6	6	6	4	2	0	0	0	0	0
1984	23793	25707	25699	22451	14341	0	0	0	10	4	8	8	2	0	0	0	0	0
1985	23793	25699	21885	22457	14341	0	0	0	4	8	3	3	2	0	0	0	0	0
1986	23793	25699	21885	22457	14341	0	0	0	8	12	5	5	2	0	0	0	0	0
1987	23793	25699	21885	22457	14341	0	0	0	6	10	4	4	2	0	0	0	0	0
1988	25748	25749	25750	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1989	25747	25749	25750	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1990	25747	25748	25750	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1991	25747	25748	25749	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
1992	23445	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
1993	23446	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
1994	23447	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
1995	25843	16203	14344	16207	0	0	0	0	1	4	6	1	0	0	0	0	0	0
1996	25844	22446	22449	23571	22461	0	0	0	1	8	8	1	1	0	0	0	0	0
1997	25845	22446	22445	0	22462	0	0	0	1	6	6	0	1	0	0	0	0	0
1998	23079	23107	23112	22452	21885	0	0	0	3	3	3	2	2	0	0	0	0	0
1999	23077	21929	23117	21884	22451	0	0	0	3	3	3	2	2	0	0	0	0	0
2000	2836	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
2001	2838	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
2002	7912	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
2003	12365	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
2004	22452	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2005	23781	21877	4342	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
2006	25867	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2007	25867	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2008	25867	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2009	25867	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2010	25867	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2011	25868	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2012	25868	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2013	25868	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2014	25868	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2015	6265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2016	6265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2017	22447	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2018	27668	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2019	23676	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2020	27669	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2021	27671	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2022	27674	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2023	27676	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
